x,z,p,acqf,penalty,pacqf
[-2.75  1.25],[-4.7233844],[217.7493652],5.323250031714067e-23,0.0,5.323250031714067e-23
[-2.25  2.75],[-5.3519583],[284.69800244],5.332600833654754e-23,0.0,5.332600833654754e-23
[-1.75  0.25],[-3.3112943],[252.87878403],5.300165133786824e-23,0.0,5.300165133786824e-23
[2.25 4.25],[-3.00141],[278.19539838],5.293835935265498e-23,0.0,5.293835935265498e-23
[-1.25  0.75],[-3.2725587],[269.29813523],5.297915457165174e-23,0.0,5.297915457165174e-23
[ 3.25 -1.75],[1.7472275],[237.50160469],5.286863890797594e-23,0.0,5.286863890797594e-23
[-3.25 -0.75],[-3.7611556],[285.13464629],5.304609986224038e-23,0.0,5.304609986224038e-23
[-0.75 -0.25],[-2.232859],[270.97413882],5.286397606967282e-23,0.0,5.286397606967282e-23
[ 3.75 -3.75],[3.454237],[233.12135768],5.31040861897099e-23,0.0,5.31040861897099e-23
[ 1.75 -2.75],[1.2973661],[237.04479577],5.2852791473151875e-23,0.0,5.2852791473151875e-23
[-3.75  4.75],[-7.803748],[219.0827753],5.401838261153236e-23,0.0,5.401838261153236e-23
[ 1.25 -3.25],[1.2586308],[219.58232828],5.283844055039655e-23,0.0,5.283844055039655e-23
[-4.75 -1.25],[-4.5446715],[277.87498391],5.318173753045555e-23,0.0,5.318173753045555e-23
[ 4.25 -4.75],[4.4939365],[221.96187215],5.330527877544598e-23,0.0,5.330527877544598e-23
[0.25 3.75],[-4.1573167],[283.20747491],5.3118759867985e-23,0.0,5.3118759867985e-23
[ 0.75 -4.25],[1.55355],[280.27161478],5.289123010812017e-23,0.0,5.289123010812017e-23
[-4.25 -2.25],[-3.504972],[232.23492002],5.30133653564435e-23,0.0,5.30133653564435e-23
[-0.25  1.75],[-3.1950874],[232.66657194],5.298941851529186e-23,0.0,5.298941851529186e-23
[2.75 2.25],[-1.2944008],[271.45756498],5.2809632902821305e-23,0.0,5.2809632902821305e-23
[4.75 3.25],[-0.47214937],[259.72023788],5.278414492093849e-23,0.0,5.278414492093849e-23
[ 3.55051017 -3.57618833],[3.1896749],[253.91011047],5.306319704799272e-23,0.0,5.306319704799272e-23
[ 3.74245811 -3.72186685],[3.4298465],[234.11590576],5.31040861897099e-23,0.0,5.31040861897099e-23
[ 3.92742038 -3.86718607],[3.6645756],[270.55334473],5.3145528822289e-23,0.0,5.3145528822289e-23
[ 4.10406113 -3.98863173],[3.8771758],[287.23104858],5.316809463077771e-23,0.0,5.316809463077771e-23
[ 4.23094797 -4.0908699 ],[4.039903],[253.022995],5.321056439245198e-23,0.0,5.321056439245198e-23
[ 4.38937664 -4.20498276],[4.2340465],[218.16423035],5.32457767972035e-23,0.0,5.32457767972035e-23
[ 4.60072231 -4.31688452],[4.4661255],[266.2416687],5.331159658052748e-23,0.0,5.331159658052748e-23
[ 4.74995708 -4.42545652],[4.649724],[256.43960571],5.334239070455396e-23,0.0,5.334239070455396e-23
[ 4.88906145 -4.52590942],[4.820359],[255.57728577],5.335885422065369e-23,0.0,5.335885422065369e-23
[ 4.99586344 -4.59702396],[4.947359],[274.88192749],5.34039786968101e-23,0.0,5.34039786968101e-23
