x,z,p,acqf,penalty,pacqf
[-2.75  1.25],[-6.321162],[217.7493652],6.340246921640258e-24,0.0,6.340246921640258e-24
[-2.25  2.75],[-6.941944],[284.69800244],8.892981645710575e-22,0.0,8.892981645710575e-22
[-1.75  0.25],[-4.9095078],[252.87878403],3.0725949489235033e-29,0.0,3.0725949489235033e-29
[2.25 4.25],[-4.5693274],[278.19539838],1.428365563738892e-30,0.0,1.428365563738892e-30
[-1.25  0.75],[-4.8669853],[269.29813523],2.0960805073024858e-29,0.0,2.0960805073024858e-29
[ 3.25 -1.75],[0.158849],[237.50160469],2.4784408379244665e-42,0.0,2.4784408379244665e-42
[-3.25 -0.75],[-5.3687277],[285.13464629],1.8444050539630318e-27,0.0,1.8444050539630318e-27
[-0.75 -0.25],[-3.829506],[270.97413882],1.8229101595829603e-33,0.0,1.8229101595829603e-33
[ 3.75 -3.75],[1.8596327],[233.12135768],4.982270190512959e-37,0.0,4.982270190512959e-37
[ 1.75 -2.75],[-0.3003708],[237.04479577],1.4708353174439965e-42,0.0,1.4708353174439965e-42
[-3.75  4.75],[-9.391077],[219.0827753],7.226788927105487e-15,0.0,7.226788927105487e-15
[ 1.25 -3.25],[-0.34289342],[219.58232828],1.4784202758671028e-42,0.0,1.4784202758671028e-42
[-4.75 -1.25],[-6.1596],[277.87498391],1.663494098046572e-24,0.0,1.663494098046572e-24
[ 4.25 -4.75],[2.8971121],[221.96187215],3.9364505622106478e-31,0.0,3.9364505622106478e-31
[0.25 3.75],[-5.734374],[283.20747491],4.493086060168364e-26,0.0,4.493086060168364e-26
[ 0.75 -4.25],[-0.05376375],[280.27161478],1.686512837031119e-42,0.0,1.686512837031119e-42
[-4.25 -2.25],[-5.1221204],[232.23492002],2.0618868442844026e-28,0.0,2.0618868442844026e-28
[-0.25  1.75],[-4.78194],[232.66657194],9.735658331374424e-30,0.0,9.735658331374424e-30
[2.75 2.25],[-2.8685436],[271.45756498],4.8061050126502975e-37,0.0,4.8061050126502975e-37
[4.75 3.25],[-2.035149],[259.72023788],9.91494067606686e-40,0.0,9.91494067606686e-40
[ 3.55051017 -3.57618833],[1.5950545],[253.91011047],2.7477982885957304e-38,0.0,2.7477982885957304e-38
[ 3.50768709 -3.61918163],[1.5915256],[255.48077393],2.655132860366565e-38,0.0,2.655132860366565e-38
[ 3.72273016 -3.4032836 ],[1.6092467],[252.22125244],3.186065594907248e-38,0.0,3.186065594907248e-38
[ 4.08982515 -3.96406078],[2.2559283],[248.53797913],6.364688889656511e-35,0.0,6.364688889656511e-35
[ 4.05616093 -3.99928498],[2.2540998],[281.0819397],6.208427052200494e-35,0.0,6.208427052200494e-35
[ 4.09462976 -3.95903349],[2.256189],[261.84579468],6.373910681647988e-35,0.0,6.373910681647988e-35
[ 4.53991079 -4.29396963],[2.8115797],[232.1178894],1.1816454829259811e-31,0.0,1.1816454829259811e-31
[ 4.57028246 -4.26124573],[2.8126025],[218.12120056],1.1990816024654232e-31,0.0,1.1990816024654232e-31
[ 4.4641223  -4.37562799],[2.8090277],[233.48590088],1.1390484408624222e-31,0.0,1.1390484408624222e-31
[ 4.99533129 -4.63193226],[3.3765657],[241.20405579],3.6198041880251215e-28,0.0,3.6198041880251215e-28
[ 4.96233463 -4.66839218],[3.3760567],[240.85028076],3.5906015317053345e-28,0.0,3.5906015317053345e-28
[ 4.75575447 -4.89665556],[3.3728707],[267.93295288],3.433391954170319e-28,0.0,3.433391954170319e-28
[ 4.99233627 -4.60512543],[3.356543],[287.04928589],2.720412811125399e-28,0.0,2.720412811125399e-28
[ 4.93879795 -4.66509676],[3.356257],[258.95968628],2.711348667839726e-28,0.0,2.711348667839726e-28
[ 4.94112301 -4.66249275],[3.3562698],[252.2286377],2.71304232322394e-28,0.0,2.71304232322394e-28
[ 4.99670029 -4.59170198],[3.3509054],[263.24447632],2.513897453860863e-28,0.0,2.513897453860863e-28
[ 4.97902966 -4.6116786 ],[3.350932],[281.12039185],2.510583791709086e-28,0.0,2.510583791709086e-28
[ 4.88655281 -4.71622515],[3.3510733],[217.04669189],2.5207128594729273e-28,0.0,2.5207128594729273e-28
[-1.59563947  1.24703979],[-5.4553328],[248.09454346],3.952398920483968e-27,0.0,3.952398920483968e-27
[-1.39642191  1.47142911],[-5.455087],[271.03662109],3.944112892994055e-27,0.0,3.944112892994055e-27
[-2.14332986  0.63014692],[-5.456009],[218.97264099],3.977690436037906e-27,0.0,3.977690436037906e-27
[-1.91275692  1.42819834],[-5.812811],[224.24758911],8.828112444857203e-26,0.0,8.828112444857203e-26
[-1.94826555  1.38721561],[-5.8121996],[230.98794556],8.781565924400136e-26,0.0,8.781565924400136e-26
[-0.94040453  2.55045271],[-5.829548],[273.90060425],1.0181784796002038e-25,0.0,1.0181784796002038e-25
[-2.13030672  1.72152019],[-6.170176],[246.9072876],1.8171210789834204e-24,0.0,1.8171210789834204e-24
[-2.51435661  1.28670871],[-6.1691675],[282.79208374],1.802484932964756e-24,0.0,1.802484932964756e-24
[-2.64345837  1.14054275],[-6.168828],[240.02282715],1.797594202973893e-24,0.0,1.797594202973893e-24
[ 4.99416256 -4.59867668],[3.3536325],[280.97232056],2.6114089088388133e-28,0.0,2.6114089088388133e-28
[ 4.86268759 -4.74799681],[3.3542879],[221.26521301],2.6369635476721954e-28,0.0,2.6369635476721954e-28
[ 4.89328337 -4.71324778],[3.354135],[218.89837646],2.6319414711065464e-28,0.0,2.6319414711065464e-28
[ 4.81630707 -4.45390129],[3.124504],[221.42121887],9.93833837873013e-30,0.0,9.93833837873013e-30
[ 4.84901762 -4.41679335],[3.1243691],[230.81639099],9.918284562436932e-30,0.0,9.918284562436932e-30
[ 4.6867857  -4.60083485],[3.1250386],[234.09519958],1.0025316870359041e-29,0.0,1.0025316870359041e-29
[ 4.9972024  -4.61119461],[3.3642106],[280.22662354],3.038002432756801e-28,0.0,3.038002432756801e-28
[ 4.91077805 -4.70942497],[3.3646915],[215.08235168],3.0581345117466318e-28,0.0,3.0581345117466318e-28
[ 4.94798756 -4.66713238],[3.3644843],[258.61764526],3.0470732233815904e-28,0.0,3.0470732233815904e-28
[-1.80931711  1.37505496],[-5.7001514],[287.40454102],3.3441676668710844e-26,0.0,3.3441676668710844e-26
[-1.60021675  1.6125797 ],[-5.7012224],[222.20385742],3.376687239678806e-26,0.0,3.376687239678806e-26
[-2.10894585  1.03469563],[-5.698617],[284.3911438],3.298375262484994e-26,0.0,3.298375262484994e-26
[ 4.99906349 -4.65391874],[3.3939424],[232.1809082],4.637471236426426e-28,0.0,4.637471236426426e-28
[ 4.94113398 -4.71893883],[3.393719],[240.79289246],4.616475861236025e-28,0.0,4.616475861236025e-28
[ 4.80333853 -4.87360096],[3.393188],[283.53790283],4.586724638531353e-28,0.0,4.586724638531353e-28
[ 4.99692106 -4.65584946],[3.3936198],[231.20976257],4.615680836593516e-28,0.0,4.615680836593516e-28
[ 4.95301723 -4.70519018],[3.3934922],[224.29879761],4.609175052534895e-28,0.0,4.609175052534895e-28
[ 4.80075598 -4.87630749],[3.3930504],[286.93826294],4.577322690474145e-28,0.0,4.577322690474145e-28
[ 4.9979105  -4.66470242],[3.4002323],[216.26730347],5.068847213156837e-28,0.0,5.068847213156837e-28
[ 4.94188786 -4.72763062],[3.4000483],[257.36355591],5.053654554812374e-28,0.0,5.053654554812374e-28
[ 4.86730242 -4.81140947],[3.3998032],[283.89508057],5.035932871081902e-28,0.0,5.035932871081902e-28
[-1.5573926   1.16166401],[-5.370081],[248.94419861],1.8659474505044452e-27,0.0,1.8659474505044452e-27
[-1.92401421  0.7492404 ],[-5.3708797],[238.0592041],1.8778307149969608e-27,0.0,1.8778307149969608e-27
[-1.47217286  1.25753021],[-5.3698955],[266.15838623],1.8622145997280234e-27,0.0,1.8622145997280234e-27
[ 4.98936462 -4.65976334],[3.390561],[231.55892944],4.418412379214294e-28,0.0,4.418412379214294e-28
[ 4.89840364 -4.76234436],[3.390533],[240.84346008],4.421437830732715e-28,0.0,4.421437830732715e-28
[ 4.94122553 -4.71405172],[3.3905458],[233.37301636],4.4186662107157435e-28,0.0,4.4186662107157435e-28
[ 4.99776077 -4.66836834],[3.4025521],[221.95980835],5.2432948611484e-28,0.0,5.2432948611484e-28
[ 4.92737341 -4.74783325],[3.402587],[250.84352112],5.245644623050465e-28,0.0,5.245644623050465e-28
[ 4.7809267 -4.913167 ],[3.4026604],[247.35816956],5.251851671598652e-28,0.0,5.251851671598652e-28
[ 4.99189329 -4.66794872],[3.3978827],[217.65391541],4.903613691394383e-28,0.0,4.903613691394383e-28
[ 4.91400051 -4.75598812],[3.3979888],[249.52183533],4.907503236416194e-28,0.0,4.907503236416194e-28
[ 4.92034435 -4.74881792],[3.39798],[254.37271118],4.908652320633051e-28,0.0,4.908652320633051e-28
[ 4.99814987 -4.67284012],[3.4058094],[228.98298645],5.485261628377367e-28,0.0,5.485261628377367e-28
[ 4.90131712 -4.78248787],[3.4060745],[273.55078125],5.509745187486934e-28,0.0,5.509745187486934e-28
[ 4.71515846 -4.99328232],[3.4065835],[218.38208008],5.546321810823567e-28,0.0,5.546321810823567e-28
[ 4.99813652 -4.69039106],[3.4174414],[223.68513489],6.4830485434801085e-28,0.0,6.4830485434801085e-28
[ 4.95896387 -4.73458624],[3.4174414],[277.68405151],6.4826782363403855e-28,0.0,6.4826782363403855e-28
[ 4.85466433 -4.85225821],[3.4174414],[285.30075073],6.4830485434801085e-28,0.0,6.4830485434801085e-28
