x,z,p,acqf,penalty,pacqf
[-2.75  1.25],[-4.871789],[217.7493652],2.397377388495375e-26,0.0,2.397377388495375e-26
[-2.25  2.75],[-5.496851],[284.69800244],2.4469801650102865e-26,0.0,2.4469801650102865e-26
[-1.75  0.25],[-3.4598904],[252.87878403],2.308654649322638e-26,0.0,2.308654649322638e-26
[2.25 4.25],[-3.1363406],[278.19539838],2.293076067603e-26,0.0,2.293076067603e-26
[-1.25  0.75],[-3.4194467],[269.29813523],2.3076690402791868e-26,0.0,2.3076690402791868e-26
[ 3.25 -1.75],[1.6030856],[237.50160469],2.244519276213028e-26,0.0,2.244519276213028e-26
[-3.25 -0.75],[-3.9139748],[285.13464629],2.3345688113655662e-26,0.0,2.3345688113655662e-26
[-0.75 -0.25],[-2.3807447],[270.97413882],2.2631434357414435e-26,0.0,2.2631434357414435e-26
[ 3.75 -3.75],[3.307293],[233.12135768],2.3083260787691523e-26,0.0,2.3083260787691523e-26
[ 1.75 -2.75],[1.1490016],[237.04479577],2.2357473832811227e-26,0.0,2.2357473832811227e-26
[-3.75  4.75],[-7.9474516],[219.0827753],2.720481653811252e-26,0.0,2.720481653811252e-26
[ 1.25 -3.25],[1.1085578],[219.58232828],2.2348194634778515e-26,0.0,2.2348194634778515e-26
[-4.75 -1.25],[-4.7008114],[277.87498391],2.3850732099930882e-26,0.0,2.3850732099930882e-26
[ 4.25 -4.75],[4.345995],[221.96187215],2.3716206829255552e-26,0.0,2.3716206829255552e-26
[0.25 3.75],[-4.296374],[283.20747491],2.3571731317700148e-26,0.0,2.3571731317700148e-26
[ 0.75 -4.25],[1.4008667],[280.27161478],2.2407554707768116e-26,0.0,2.2407554707768116e-26
[-4.25 -2.25],[-3.6621096],[232.23492002],2.3194730290415621e-26,0.0,2.3194730290415621e-26
[-0.25  1.75],[-3.3385592],[232.66657194],2.3027116635421392e-26,0.0,2.3027116635421392e-26
[2.75 2.25],[-1.4321327],[271.45756498],2.2377693818176162e-26,0.0,2.2377693818176162e-26
[4.75 3.25],[-0.6048527],[259.72023788],2.2257119181583282e-26,0.0,2.2257119181583282e-26
[ 3.55051017 -3.57618833],[3.0427227],[253.91011047],2.2964807669196958e-26,0.0,2.2964807669196958e-26
[ 3.74245811 -3.72186685],[3.2829413],[234.11590576],2.3082188934271865e-26,0.0,2.3082188934271865e-26
[ 3.92742038 -3.86718607],[3.5177064],[270.55334473],2.3209056741934907e-26,0.0,2.3209056741934907e-26
[ 4.10406113 -3.98863173],[3.7303724],[287.23104858],2.3324226575521043e-26,0.0,2.3324226575521043e-26
[ 4.23094797 -4.0908699 ],[3.8931198],[253.022995],2.343089506879504e-26,0.0,2.343089506879504e-26
[ 4.38937664 -4.20498276],[4.0873127],[218.16423035],2.3545348012677078e-26,0.0,2.3545348012677078e-26
[ 4.60072231 -4.31688452],[4.319531],[266.2416687],2.3680296220448254e-26,0.0,2.3680296220448254e-26
[ 4.74995708 -4.42545652],[4.503174],[256.43960571],2.3826198471332384e-26,0.0,2.3826198471332384e-26
[ 4.88906145 -4.52590942],[4.6738524],[255.57728577],2.394109235166469e-26,0.0,2.394109235166469e-26
[ 4.99586344 -4.59702396],[4.8008957],[274.88192749],2.4038129014555105e-26,-0.03944397,-0.0394439697265625
[ 4.99149895 -4.57478142],[4.782836],[265.68603516],2.4026541332046228e-26,0.0,2.4026541332046228e-26
[-2.19632649  1.81294417],[-4.8331733],[237.17932129],2.3944257370948464e-26,0.0,2.3944257370948464e-26
[-2.31090784  1.93417144],[-4.999373],[277.98794556],2.4065351467994158e-26,0.0,2.4065351467994158e-26
