x,z,p,acqf,penalty,pacqf
[-2.75  1.25],[-5.5260973],[217.7493652],6.085765007407742e-13,0.0,6.085765007407742e-13
[-2.25  2.75],[-6.1454096],[284.69800244],8.711608443829237e-11,0.0,8.711608443829237e-11
[-1.75  0.25],[-4.11453],[252.87878403],1.1665746337776858e-16,0.0,1.1665746337776858e-16
[2.25 4.25],[-3.7686443],[278.19539838],5.2305771120862037e-17,0.0,5.2305771120862037e-17
[-1.25  0.75],[-4.0712943],[269.29813523],1.0225265124215125e-16,0.0,1.0225265124215125e-16
[ 3.25 -1.75],[0.9556633],[237.50160469],1.2894300741588653e-15,0.0,1.2894300741588653e-15
[-3.25 -0.75],[-4.5755115],[285.13464629],8.360287138616257e-16,0.0,8.360287138616257e-16
[-0.75 -0.25],[-3.0342364],[270.97413882],5.116485210799731e-17,0.0,5.116485210799731e-17
[ 3.75 -3.75],[2.6552691],[233.12135768],6.392936839394581e-16,0.0,6.392936839394581e-16
[ 1.75 -2.75],[0.49468213],[237.04479577],2.5748069322312736e-15,0.0,2.5748069322312736e-15
[-3.75  4.75],[-8.594035],[219.0827753],9.900357223499088e-05,0.0,9.900357223499088e-05
[ 1.25 -3.25],[0.45144638],[219.58232828],2.7108154261653793e-15,0.0,2.7108154261653793e-15
[-4.75 -1.25],[-5.3677664],[277.87498391],1.7501776813865465e-13,0.0,1.7501776813865465e-13
[ 4.25 -4.75],[3.6923265],[221.96187215],6.209150093921053e-13,0.0,6.209150093921053e-13
[0.25 3.75],[-4.935409],[283.20747491],7.42523339074496e-15,0.0,7.42523339074496e-15
[ 0.75 -4.25],[0.7394846],[280.27161478],1.8355059328740318e-15,0.0,1.8355059328740318e-15
[-4.25 -2.25],[-4.330709],[232.23492002],2.5898671451148955e-16,0.0,2.5898671451148955e-16
[-0.25  1.75],[-3.9848228],[232.66657194],8.069857393300347e-17,0.0,8.069857393300347e-17
[2.75 2.25],[-2.0690384],[271.45756498],3.3306982540249063e-16,0.0,3.3306982540249063e-16
[4.75 3.25],[-1.2335477],[259.72023788],1.792740557411727e-15,0.0,1.792740557411727e-15
[ 3.55051017 -3.57618833],[2.3906884],[253.91011047],3.4134825610648794e-16,0.0,3.4134825610648794e-16
[ 3.50768709 -3.61918163],[2.3870983],[255.48077393],3.395865683347074e-16,0.0,3.395865683347074e-16
[ 3.72273016 -3.4032836 ],[2.405127],[252.22125244],3.4921169767088956e-16,0.0,3.4921169767088956e-16
[ 4.08982515 -3.96406078],[3.0516303],[248.53797913],4.037552045751753e-15,0.0,4.037552045751753e-15
[ 4.05616093 -3.99928498],[3.049753],[281.0819397],3.99334270409907e-15,0.0,3.99334270409907e-15
[ 4.09462976 -3.95903349],[3.051898],[261.84579468],4.044504782805717e-15,0.0,4.044504782805717e-15
[ 4.53991079 -4.29396963],[3.6073337],[232.1178894],2.862463854535362e-13,0.0,2.862463854535362e-13
[ 4.57028246 -4.26124573],[3.6084013],[218.12120056],2.8905647043151865e-13,0.0,2.8905647043151865e-13
[ 4.4641223  -4.37562799],[3.604669],[233.48590088],2.7948411056812265e-13,0.0,2.7948411056812265e-13
[ 4.99533129 -4.63193226],[4.172369],[241.20405579],6.134586564478363e-11,-0.15896797,-0.1589679718017578
[ 4.96233463 -4.66839218],[4.17181],[240.85028076],6.101698133827823e-11,-0.15478134,-0.15478134155273438
[ 4.75575447 -4.89665556],[4.168313],[267.93295288],5.899825050918351e-11,-0.12858868,-0.12858867645263672
[ 4.99233627 -4.60512543],[4.1523647],[287.04928589],5.059891999772176e-11,-0.009131432,-0.009131431579589844
[ 4.93879795 -4.66509676],[4.1519976],[258.95968628],5.042384422783171e-11,-0.0063848495,-0.006384849548339844
[ 4.94112301 -4.66249275],[4.1520133],[252.2286377],5.042933680098882e-11,-0.0064992905,-0.006499290466308594
[ 4.99670029 -4.59170198],[4.14674],[263.24447632],4.793503337377319e-11,0.0,4.793503337377319e-11
[ 4.97902966 -4.6116786 ],[4.14674],[281.12039185],4.793503337377319e-11,0.0,4.793503337377319e-11
[ 4.88655281 -4.71622515],[4.14674],[217.04669189],4.793503337377319e-11,0.0,4.793503337377319e-11
