x,z,p,acqf,penalty,pacqf
[-2.75  1.25],[-5.00433],[217.7493652],8.68225589369958e-38,0.0,8.68225589369958e-38
[-2.25  2.75],[-5.6273494],[284.69800244],8.703109190887394e-38,0.0,8.703109190887394e-38
[-1.75  0.25],[-3.592547],[252.87878403],8.638871683271592e-38,0.0,8.638871683271592e-38
[2.25 4.25],[-3.2610571],[278.19539838],8.636185390766052e-38,0.0,8.636185390766052e-38
[-1.25  0.75],[-3.5511107],[269.29813523],8.646605390625286e-38,0.0,8.646605390625286e-38
[ 3.25 -1.75],[1.4730035],[237.50160469],8.614863270920817e-38,0.0,8.614863270920817e-38
[-3.25 -0.75],[-4.049083],[285.13464629],8.661991588853217e-38,0.0,8.661991588853217e-38
[-0.75 -0.25],[-2.5129914],[270.97413882],8.62642273084552e-38,0.0,8.62642273084552e-38
[ 3.75 -3.75],[3.1755784],[233.12135768],8.640404308787313e-38,0.0,8.640404308787313e-38
[ 1.75 -2.75],[1.0164671],[237.04479577],8.607795034548187e-38,0.0,8.607795034548187e-38
[-3.75  4.75],[-8.077252],[219.0827753],8.815130584656509e-38,0.0,8.815130584656509e-38
[ 1.25 -3.25],[0.9750309],[219.58232828],8.612614145366408e-38,0.0,8.612614145366408e-38
[-4.75 -1.25],[-4.8378477],[277.87498391],8.673517318818335e-38,0.0,8.673517318818335e-38
[ 4.25 -4.75],[4.213698],[221.96187215],8.682618172663463e-38,0.0,8.682618172663463e-38
[0.25 3.75],[-4.4234853],[283.20747491],8.659831953236666e-38,0.0,8.659831953236666e-38
[ 0.75 -4.25],[1.2658224],[280.27161478],8.608331691718731e-38,0.0,8.608331691718731e-38
[-4.25 -2.25],[-3.7997282],[232.23492002],8.646066379091389e-38,0.0,8.646066379091389e-38
[-0.25  1.75],[-3.4682384],[232.66657194],8.642198915469219e-38,0.0,8.642198915469219e-38
[2.75 2.25],[-1.5584824],[271.45756498],8.608319709554952e-38,0.0,8.608319709554952e-38
[4.75 3.25],[-0.72828174],[259.72023788],8.613783182291522e-38,0.0,8.613783182291522e-38
[ 3.55051017 -3.57618833],[2.9110038],[253.91011047],8.636640625498039e-38,0.0,8.636640625498039e-38
[ 3.74245811 -3.72186685],[3.151249],[234.11590576],8.643732143192486e-38,0.0,8.643732143192486e-38
[ 3.92742038 -3.86718607],[3.3860345],[270.55334473],8.653082223881823e-38,0.0,8.653082223881823e-38
[ 4.10406113 -3.98863173],[3.5987382],[287.23104858],8.655773698536342e-38,0.0,8.655773698536342e-38
[ 4.23094797 -4.0908699 ],[3.761497],[253.022995],8.661266801269963e-38,0.0,8.661266801269963e-38
[ 4.38937664 -4.20498276],[3.9557183],[218.16423035],8.666115336414512e-38,0.0,8.666115336414512e-38
[ 4.60072231 -4.31688452],[4.1880164],[266.2416687],8.675928274394157e-38,0.0,8.675928274394157e-38
[ 4.74995708 -4.42545652],[4.371685],[256.43960571],8.679810578054976e-38,0.0,8.679810578054976e-38
[ 4.88906145 -4.52590942],[4.542388],[255.57728577],8.689746785585508e-38,0.0,8.689746785585508e-38
[ 4.99586344 -4.59702396],[4.6694565],[274.88192749],8.691907639015905e-38,-0.09364128,-0.09364128112792969
[ 4.99149895 -4.57478142],[4.651416],[265.68603516],8.697423296910454e-38,0.0,8.697423296910454e-38
[-2.19632649  1.81294417],[-4.9646063],[237.17932129],8.679448440684181e-38,0.0,8.679448440684181e-38
[-2.31090784  1.93417144],[-5.130786],[277.98794556],8.686032955016922e-38,0.0,8.686032955016922e-38
[ 4.99013615 -4.58245945],[4.655499],[234.66470337],8.696881150681661e-38,0.0,8.696881150681661e-38
[ 4.99348259 -4.56861591],[4.6488013],[274.35552979],8.694069020043054e-38,0.0,8.694069020043054e-38
[-2.21208715  1.8238616 ],[-4.983639],[272.39181519],8.672976650556446e-38,0.0,8.672976650556446e-38
[ 4.89272785 -4.48109531],[4.5153513],[259.18258667],8.687044919654484e-38,0.0,8.687044919654484e-38
[ 4.99755049 -4.55997086],[4.646097],[287.40930176],8.688128033254768e-38,0.0,8.688128033254768e-38
[-2.06820202  1.69228923],[-4.7886853],[257.49411011],8.673517318818335e-38,0.0,8.673517318818335e-38
[-2.22966814  1.84483123],[-5.0107107],[260.04016113],8.682797133684763e-38,0.0,8.682797133684763e-38
[ 4.94852686 -4.53395176],[4.592172],[215.66014099],8.689205112527394e-38,0.0,8.689205112527394e-38
[ 4.99943733 -4.57301426],[4.6561737],[261.72045898],8.694069020043054e-38,0.0,8.694069020043054e-38
