x,z,p,acqf,penalty,pacqf
[-2.75  1.25],[-6.273331],[217.7493652],1.1611594555682293e-26,0.0,1.1611594555682293e-26
[-2.25  2.75],[-6.8890796],[284.69800244],2.439114997344474e-24,0.0,2.439114997344474e-24
[-1.75  0.25],[-4.8619795],[252.87878403],1.0570639395344401e-32,0.0,1.0570639395344401e-32
[2.25 4.25],[-4.50227],[278.19539838],2.256318659122526e-34,0.0,2.256318659122526e-34
[-1.25  0.75],[-4.8170156],[269.29813523],6.57462182095058e-33,0.0,6.57462182095058e-33
[ 3.25 -1.75],[0.2126419],[237.50160469],1.472674765481464e-48,0.0,1.472674765481464e-48
[-3.25 -0.75],[-5.3272266],[285.13464629],1.3061646510981998e-30,0.0,1.3061646510981998e-30
[-0.75 -0.25],[-3.7809842],[270.97413882],8.35794633916956e-38,0.0,8.35794633916956e-38
[ 3.75 -3.75],[1.9093858],[233.12135768],6.064520327691233e-42,0.0,6.064520327691233e-42
[ 1.75 -2.75],[-0.2526052],[237.04479577],5.325750820085606e-49,0.0,5.325750820085606e-49
[-3.75  4.75],[-9.336463],[219.0827753],4.897519452900509e-17,0.0,4.897519452900509e-17
[ 1.25 -3.25],[-0.29756886],[219.58232828],5.2141995434616e-49,0.0,5.2141995434616e-49
[-4.75 -1.25],[-6.12283],[277.87498391],2.9313850017436252e-27,0.0,2.9313850017436252e-27
[ 4.25 -4.75],[2.9454176],[221.96187215],1.8926298698327282e-35,0.0,1.8926298698327282e-35
[0.25 3.75],[-5.673193],[283.20747491],4.0819722536659075e-29,0.0,4.0819722536659075e-29
[ 0.75 -4.25],[-0.01217651],[280.27161478],7.507038825309e-49,0.0,7.507038825309e-49
[-4.25 -2.25],[-5.086798],[232.23492002],1.1110111484571521e-31,0.0,1.1110111484571521e-31
[-0.25  1.75],[-4.7270885],[232.66657194],2.5258159719735587e-33,0.0,2.5258159719735587e-33
[2.75 2.25],[-2.8055263],[271.45756498],2.2946224163664634e-42,0.0,2.2946224163664634e-42
[4.75 3.25],[-1.9649595],[259.72023788],8.543538421002079e-46,0.0,8.543538421002079e-46
[ 3.55051017 -3.57618833],[1.6448014],[253.91011047],2.098267608157579e-43,0.0,2.098267608157579e-43
[ 3.50768709 -3.61918163],[1.6410629],[255.48077393],2.00331973805917e-43,0.0,2.00331973805917e-43
[ 3.72273016 -3.4032836 ],[1.6598362],[252.22125244],2.5159832849310873e-43,0.0,2.5159832849310873e-43
[ 4.08982515 -3.96406078],[2.3059044],[248.53797913],1.447099990400604e-39,0.0,1.447099990400604e-39
[ 4.05616093 -3.99928498],[2.3039079],[281.0819397],1.4074259796068079e-39,0.0,1.4074259796068079e-39
[ 4.09462976 -3.95903349],[2.3061895],[261.84579468],1.4525741424222013e-39,0.0,1.4525741424222013e-39
[ 4.53991079 -4.29396963],[2.861731],[232.1178894],5.3408584170033135e-36,0.0,5.3408584170033135e-36
[ 4.57028246 -4.26124573],[2.8629084],[218.12120056],5.438802766117898e-36,0.0,5.438802766117898e-36
[ 4.4641223  -4.37562799],[2.858794],[233.48590088],5.114509685190526e-36,0.0,5.114509685190526e-36
