,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-3.9573738],"[-3.185621024345, -6.528865217746]",-152.754630,penalty,-0.187724
1,[-3.9219299],"[-3.177795919959, -6.494295848975]",-149.304483,penalty,-0.181269
2,[-3.8864859],"[-3.169970815574, -6.459726480204]",-145.854366,penalty,-0.174785
3,[-3.8510420],"[-3.162145711189, -6.425157111433]",-142.404273,penalty,-0.168280
4,[-3.8155980],"[-3.154320606804, -6.390587742662]",-138.954194,penalty,-0.161763
5,[-3.7801541],"[-3.146495502419, -6.356018373891]",-135.504121,penalty,-0.155243
6,[-3.7447101],"[-3.138670398034, -6.321449005120]",-132.054044,penalty,-0.148728
7,[-3.7092662],"[-3.130845293648, -6.286879636349]",-128.603954,penalty,-0.142229
8,[-3.6738222],"[-3.123020189263, -6.252310267578]",-125.153840,penalty,-0.135756
9,[-3.6383783],"[-3.115195084878, -6.217740898807]",-121.703692,penalty,-0.129320
10,[-3.6029343],"[-3.107369980493, -6.183171530035]",-118.253497,penalty,-0.122933
11,[-3.5674904],"[-3.099544876108, -6.148602161264]",-114.803243,penalty,-0.116607
12,[-3.5320464],"[-3.091719771723, -6.114032792493]",-111.352917,penalty,-0.110355
13,[-3.4966025],"[-3.083894667338, -6.079463423722]",-107.902506,penalty,-0.104191
14,[-3.4611585],"[-3.076069562952, -6.044894054951]",-104.451995,penalty,-0.098129
15,[-3.4257146],"[-3.068244458567, -6.010324686180]",-101.001369,penalty,-0.092185
16,[-3.3902706],"[-3.060419354182, -5.975755317409]",-97.550612,penalty,-0.086373
17,[-3.3548267],"[-3.052594249797, -5.941185948638]",-94.099709,penalty,-0.080710
18,[-3.3193827],"[-3.044769145412, -5.906616579867]",-90.648641,penalty,-0.075214
19,[-3.2839388],"[-3.036944041027, -5.872047211096]",-87.197390,penalty,-0.069904
20,[-3.2484948],"[-3.029118936641, -5.837477842325]",-83.745938,penalty,-0.064797
21,[-3.2130509],"[-3.021293832256, -5.802908473554]",-80.294264,penalty,-0.059914
22,[-3.1776069],"[-3.013468727871, -5.768339104782]",-76.842348,penalty,-0.055276
23,[-3.1421630],"[-3.005643623486, -5.733769736011]",-73.390168,penalty,-0.050905
24,[-3.1067190],"[-2.997818519101, -5.699200367240]",-69.937701,penalty,-0.046822
