,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-7.9794024],"[-7.310959935042, -3.774663270070]",-676.230121,penalty,-2.404721
1,[-7.9439585],"[-7.292207881419, -3.744586135885]",-671.347202,penalty,-2.404721
2,[-7.9085145],"[-7.273455827796, -3.714509001700]",-666.464283,penalty,-2.404721
3,[-7.8730706],"[-7.254703774173, -3.684431867515]",-661.581364,penalty,-2.404721
4,[-7.8376266],"[-7.235951720550, -3.654354733330]",-656.698446,penalty,-2.404721
5,[-7.8021827],"[-7.217199666926, -3.624277599145]",-651.815527,penalty,-2.404721
6,[-7.7667387],"[-7.198447613303, -3.594200464960]",-646.932608,penalty,-2.404721
7,[-7.7312948],"[-7.179695559680, -3.564123330775]",-642.049689,penalty,-2.404721
8,[-7.6958508],"[-7.160943506057, -3.534046196590]",-637.166771,penalty,-2.404721
9,[-7.6604069],"[-7.142191452434, -3.503969062405]",-632.283852,penalty,-2.404721
10,[-7.6249629],"[-7.123439398811, -3.473891928220]",-627.400933,penalty,-2.404721
11,[-7.5895190],"[-7.104687345187, -3.443814794035]",-622.518014,penalty,-2.404721
12,[-7.5540750],"[-7.085935291564, -3.413737659850]",-617.635095,penalty,-2.404721
13,[-7.5186311],"[-7.067183237941, -3.383660525665]",-612.752177,penalty,-2.404721
14,[-7.4831871],"[-7.048431184318, -3.353583391480]",-607.869258,penalty,-2.404721
15,[-7.4477432],"[-7.029679130695, -3.323506257295]",-602.986339,penalty,-2.404721
16,[-7.4122992],"[-7.010927077071, -3.293429123110]",-598.103420,penalty,-2.404721
17,[-7.3768553],"[-6.992175023448, -3.263351988925]",-593.220501,penalty,-2.404721
18,[-7.3414113],"[-6.973422969825, -3.233274854740]",-588.337583,penalty,-2.404721
19,[-7.3059674],"[-6.954670916202, -3.203197720555]",-583.454664,penalty,-2.404721
20,[-7.2705234],"[-6.935918862579, -3.173120586370]",-578.571745,penalty,-2.404721
21,[-7.2350795],"[-6.917166808955, -3.143043452185]",-573.688826,penalty,-2.404721
22,[-7.1996355],"[-6.898414755332, -3.112966318000]",-568.805908,penalty,-2.404721
23,[-7.1641916],"[-6.879662701709, -3.082889183815]",-563.922989,penalty,-2.404721
24,[-7.1287476],"[-6.860910648086, -3.052812049630]",-559.040070,penalty,-2.404721
25,[-7.0933037],"[-6.842158594463, -3.022734915445]",-554.157151,penalty,-2.404721
26,[-7.0578597],"[-6.823406540839, -2.992657781260]",-549.274232,penalty,-2.404721
27,[-7.0224158],"[-6.804654487216, -2.962580647075]",-544.391314,penalty,-2.404721
28,[-6.9869718],"[-6.785902433593, -2.932503512890]",-539.508395,penalty,-2.404721
29,[-6.9515279],"[-6.767150379970, -2.902426378705]",-534.625476,penalty,-2.404721
30,[-6.9160840],"[-6.748398326347, -2.872349244520]",-529.742557,penalty,-2.404721
31,[-6.8806400],"[-6.729646272723, -2.842272110335]",-524.859639,penalty,-2.404721
32,[-6.8451961],"[-6.710894219100, -2.812194976150]",-519.976720,penalty,-2.404721
33,[-6.8097521],"[-6.692142165477, -2.782117841965]",-515.093801,penalty,-2.404721
34,[-6.7743082],"[-6.673390111854, -2.752040707780]",-510.210882,penalty,-2.404721
35,[-6.7388642],"[-6.654638058231, -2.721963573595]",-505.327963,penalty,-2.404721
36,[-6.7034203],"[-6.635886004607, -2.691886439410]",-500.445045,penalty,-2.404721
37,[-6.6679763],"[-6.617133950984, -2.661809305225]",-495.562126,penalty,-2.404721
38,[-6.6325324],"[-6.598381897361, -2.631732171040]",-490.679207,penalty,-2.404721
39,[-6.5970884],"[-6.579629843738, -2.601655036855]",-485.796288,penalty,-2.404721
40,[-6.5616445],"[-6.560877790115, -2.571577902670]",-480.913370,penalty,-2.404721
41,[-6.5262005],"[-6.542125736492, -2.541500768485]",-476.030451,penalty,-2.404721
42,[-6.4907566],"[-6.523373682868, -2.511423634300]",-471.147532,penalty,-2.404721
43,[-6.4553126],"[-6.504621629245, -2.481346500115]",-466.264613,penalty,-2.404721
44,[-6.4198687],"[-6.485869575622, -2.451269365930]",-461.381694,penalty,-2.404721
45,[-6.3844247],"[-6.467117521999, -2.421192231745]",-456.498776,penalty,-2.404721
46,[-6.3489808],"[-6.448365468376, -2.391115097560]",-451.615857,penalty,-2.404721
47,[-6.3135368],"[-6.429613414752, -2.361037963375]",-446.732938,penalty,-2.404721
48,[-6.2780929],"[-6.410861361129, -2.330960829190]",-441.850019,penalty,-2.404721
49,[-6.2426489],"[-6.392109307506, -2.300883695005]",-436.967100,penalty,-2.404721
50,[-6.2072050],"[-6.373357253883, -2.270806560820]",-432.084182,penalty,-2.404721
51,[-6.1717610],"[-6.354605200260, -2.240729426635]",-427.201263,penalty,-2.404721
52,[-6.1363171],"[-6.335853146636, -2.210652292450]",-422.318344,penalty,-2.404721
53,[-6.1008731],"[-6.317101093013, -2.180575158265]",-417.435425,penalty,-2.404721
54,[-6.0654292],"[-6.298349039390, -2.150498024080]",-412.552506,penalty,-2.404721
55,[-6.0299852],"[-6.279596985767, -2.120420889895]",-407.669588,penalty,-2.404721
56,[-5.9945413],"[-6.260844932144, -2.090343755710]",-402.786669,penalty,-2.404721
57,[-5.9590973],"[-6.242092878520, -2.060266621525]",-397.903750,penalty,-2.404721
58,[-5.9236534],"[-6.223340824897, -2.030189487340]",-393.020831,penalty,-2.404722
59,[-5.8882094],"[-6.204588771274, -2.000112353155]",-388.137912,penalty,-2.404722
60,[-5.8527655],"[-6.185836717651, -1.970035218970]",-383.254993,penalty,-2.404722
61,[-5.8173215],"[-6.167084664028, -1.939958084785]",-378.372074,penalty,-2.404722
62,[-5.7818776],"[-6.148332610404, -1.909880950600]",-373.489155,penalty,-2.404722
63,[-5.7464336],"[-6.129580556781, -1.879803816415]",-368.606236,penalty,-2.404722
64,[-5.7109897],"[-6.110828503158, -1.849726682230]",-363.723317,penalty,-2.404723
65,[-5.6755457],"[-6.092076449535, -1.819649548045]",-358.840398,penalty,-2.404723
66,[-5.6401018],"[-6.073324395912, -1.789572413860]",-353.957479,penalty,-2.404724
67,[-5.6046578],"[-6.054572342288, -1.759495279675]",-349.074559,penalty,-2.404724
68,[-5.5692139],"[-6.035820288665, -1.729418145490]",-344.191640,penalty,-2.404725
69,[-5.5337699],"[-6.017068235042, -1.699341011305]",-339.308720,penalty,-2.404726
70,[-5.4983260],"[-5.998316181419, -1.669263877120]",-334.425800,penalty,-2.404727
71,[-5.4628820],"[-5.979564127796, -1.639186742935]",-329.542879,penalty,-2.404729
