,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-6.4833768],"[-8.564074997941, -1.870138497285]",-705.636114,penalty,-0.398923
1,[-6.4479329],"[-8.531673002221, -1.884504575012]",-700.959307,penalty,-0.398923
2,[-6.4124890],"[-8.499271006501, -1.898870652738]",-696.282499,penalty,-0.398923
3,[-6.3770450],"[-8.466869010781, -1.913236730465]",-691.605692,penalty,-0.398923
4,[-6.3416011],"[-8.434467015062, -1.927602808191]",-686.928885,penalty,-0.398923
5,[-6.3061571],"[-8.402065019342, -1.941968885918]",-682.252077,penalty,-0.398923
6,[-6.2707132],"[-8.369663023622, -1.956334963644]",-677.575270,penalty,-0.398923
7,[-6.2352692],"[-8.337261027902, -1.970701041371]",-672.898463,penalty,-0.398923
8,[-6.1998253],"[-8.304859032182, -1.985067119097]",-668.221655,penalty,-0.398923
9,[-6.1643813],"[-8.272457036463, -1.999433196824]",-663.544848,penalty,-0.398923
10,[-6.1289374],"[-8.240055040743, -2.013799274550]",-658.868040,penalty,-0.398923
11,[-6.0934934],"[-8.207653045023, -2.028165352277]",-654.191233,penalty,-0.398923
12,[-6.0580495],"[-8.175251049303, -2.042531430003]",-649.514426,penalty,-0.398923
13,[-6.0226055],"[-8.142849053583, -2.056897507730]",-644.837618,penalty,-0.398923
14,[-5.9871616],"[-8.110447057864, -2.071263585456]",-640.160811,penalty,-0.398923
15,[-5.9517176],"[-8.078045062144, -2.085629663183]",-635.484004,penalty,-0.398923
16,[-5.9162737],"[-8.045643066424, -2.099995740909]",-630.807196,penalty,-0.398923
17,[-5.8808297],"[-8.013241070704, -2.114361818636]",-626.130389,penalty,-0.398923
18,[-5.8453858],"[-7.980839074984, -2.128727896362]",-621.453582,penalty,-0.398923
19,[-5.8099418],"[-7.948437079265, -2.143093974089]",-616.776774,penalty,-0.398923
20,[-5.7744979],"[-7.916035083545, -2.157460051815]",-612.099967,penalty,-0.398923
21,[-5.7390539],"[-7.883633087825, -2.171826129542]",-607.423160,penalty,-0.398923
22,[-5.7036100],"[-7.851231092105, -2.186192207268]",-602.746352,penalty,-0.398923
23,[-5.6681660],"[-7.818829096385, -2.200558284995]",-598.069545,penalty,-0.398923
24,[-5.6327221],"[-7.786427100666, -2.214924362721]",-593.392738,penalty,-0.398923
25,[-5.5972781],"[-7.754025104946, -2.229290440448]",-588.715930,penalty,-0.398923
26,[-5.5618342],"[-7.721623109226, -2.243656518174]",-584.039123,penalty,-0.398923
27,[-5.5263902],"[-7.689221113506, -2.258022595901]",-579.362316,penalty,-0.398923
28,[-5.4909463],"[-7.656819117786, -2.272388673627]",-574.685508,penalty,-0.398923
29,[-5.4555023],"[-7.624417122067, -2.286754751354]",-570.008701,penalty,-0.398923
30,[-5.4200584],"[-7.592015126347, -2.301120829080]",-565.331894,penalty,-0.398923
31,[-5.3846144],"[-7.559613130627, -2.315486906807]",-560.655086,penalty,-0.398923
32,[-5.3491705],"[-7.527211134907, -2.329852984533]",-555.978279,penalty,-0.398923
33,[-5.3137265],"[-7.494809139187, -2.344219062260]",-551.301472,penalty,-0.398923
34,[-5.2782826],"[-7.462407143468, -2.358585139986]",-546.624664,penalty,-0.398923
35,[-5.2428386],"[-7.430005147748, -2.372951217713]",-541.947857,penalty,-0.398923
36,[-5.2073947],"[-7.397603152028, -2.387317295439]",-537.271050,penalty,-0.398923
37,[-5.1719507],"[-7.365201156308, -2.401683373166]",-532.594242,penalty,-0.398923
38,[-5.1365068],"[-7.332799160588, -2.416049450892]",-527.917435,penalty,-0.398923
39,[-5.1010628],"[-7.300397164868, -2.430415528619]",-523.240628,penalty,-0.398923
40,[-5.0656189],"[-7.267995169149, -2.444781606345]",-518.563820,penalty,-0.398923
41,[-5.0301749],"[-7.235593173429, -2.459147684072]",-513.887013,penalty,-0.398923
42,[-4.9947310],"[-7.203191177709, -2.473513761798]",-509.210205,penalty,-0.398923
43,[-4.9592870],"[-7.170789181989, -2.487879839525]",-504.533398,penalty,-0.398923
44,[-4.9238431],"[-7.138387186269, -2.502245917251]",-499.856591,penalty,-0.398923
45,[-4.8883991],"[-7.105985190550, -2.516611994978]",-495.179783,penalty,-0.398923
46,[-4.8529552],"[-7.073583194830, -2.530978072704]",-490.502976,penalty,-0.398923
47,[-4.8175112],"[-7.041181199110, -2.545344150431]",-485.826169,penalty,-0.398923
48,[-4.7820673],"[-7.008779203390, -2.559710228157]",-481.149361,penalty,-0.398923
49,[-4.7466234],"[-6.976377207670, -2.574076305884]",-476.472554,penalty,-0.398923
50,[-4.7111794],"[-6.943975211951, -2.588442383610]",-471.795747,penalty,-0.398923
51,[-4.6757355],"[-6.911573216231, -2.602808461337]",-467.118939,penalty,-0.398923
52,[-4.6402915],"[-6.879171220511, -2.617174539063]",-462.442132,penalty,-0.398923
53,[-4.6048476],"[-6.846769224791, -2.631540616790]",-457.765325,penalty,-0.398923
54,[-4.5694036],"[-6.814367229071, -2.645906694516]",-453.088517,penalty,-0.398923
55,[-4.5339597],"[-6.781965233352, -2.660272772243]",-448.411710,penalty,-0.398923
56,[-4.4985157],"[-6.749563237632, -2.674638849969]",-443.734903,penalty,-0.398923
57,[-4.4630718],"[-6.717161241912, -2.689004927696]",-439.058095,penalty,-0.398923
58,[-4.4276278],"[-6.684759246192, -2.703371005422]",-434.381288,penalty,-0.398923
59,[-4.3921839],"[-6.652357250472, -2.717737083149]",-429.704481,penalty,-0.398923
60,[-4.3567399],"[-6.619955254753, -2.732103160875]",-425.027673,penalty,-0.398923
61,[-4.3212960],"[-6.587553259033, -2.746469238601]",-420.350866,penalty,-0.398923
62,[-4.2858520],"[-6.555151263313, -2.760835316328]",-415.674059,penalty,-0.398923
63,[-4.2504081],"[-6.522749267593, -2.775201394054]",-410.997251,penalty,-0.398923
64,[-4.2149641],"[-6.490347271873, -2.789567471781]",-406.320444,penalty,-0.398923
65,[-4.1795202],"[-6.457945276154, -2.803933549507]",-401.643637,penalty,-0.398923
66,[-4.1440762],"[-6.425543280434, -2.818299627234]",-396.966829,penalty,-0.398923
67,[-4.1086323],"[-6.393141284714, -2.832665704960]",-392.290022,penalty,-0.398923
68,[-4.0731883],"[-6.360739288994, -2.847031782687]",-387.613215,penalty,-0.398923
69,[-4.0377444],"[-6.328337293274, -2.861397860413]",-382.936407,penalty,-0.398923
70,[-4.0023004],"[-6.295935297555, -2.875763938140]",-378.259600,penalty,-0.398923
71,[-3.9668565],"[-6.263533301835, -2.890130015866]",-373.582792,penalty,-0.398923
72,[-3.9314125],"[-6.231131306115, -2.904496093593]",-368.905985,penalty,-0.398923
73,[-3.8959686],"[-6.198729310395, -2.918862171319]",-364.229178,penalty,-0.398923
74,[-3.8605246],"[-6.166327314675, -2.933228249046]",-359.552370,penalty,-0.398923
75,[-3.8250807],"[-6.133925318956, -2.947594326772]",-354.875563,penalty,-0.398923
76,[-3.7896367],"[-6.101523323236, -2.961960404499]",-350.198756,penalty,-0.398923
77,[-3.7541928],"[-6.069121327516, -2.976326482225]",-345.521948,penalty,-0.398923
78,[-3.7187488],"[-6.036719331796, -2.990692559952]",-340.845141,penalty,-0.398923
79,[-3.6833049],"[-6.004317336076, -3.005058637678]",-336.168334,penalty,-0.398923
80,[-3.6478609],"[-5.971915340357, -3.019424715405]",-331.491526,penalty,-0.398923
81,[-3.6124170],"[-5.939513344637, -3.033790793131]",-326.814719,penalty,-0.398923
82,[-3.5769730],"[-5.907111348917, -3.048156870858]",-322.137912,penalty,-0.398923
83,[-3.5415291],"[-5.874709353197, -3.062522948584]",-317.461104,penalty,-0.398923
84,[-3.5060851],"[-5.842307357477, -3.076889026311]",-312.784297,penalty,-0.398923
85,[-3.4706412],"[-5.809905361758, -3.091255104037]",-308.107490,penalty,-0.398923
86,[-3.4351972],"[-5.777503366038, -3.105621181764]",-303.430682,penalty,-0.398923
87,[-3.3997533],"[-5.745101370318, -3.119987259490]",-298.753875,penalty,-0.398923
88,[-3.3643093],"[-5.712699374598, -3.134353337217]",-294.077068,penalty,-0.398923
89,[-3.3288654],"[-5.680297378878, -3.148719414943]",-289.400260,penalty,-0.398923
90,[-3.2934214],"[-5.647895383159, -3.163085492670]",-284.723453,penalty,-0.398923
91,[-3.2579775],"[-5.615493387439, -3.177451570396]",-280.046646,penalty,-0.398923
92,[-3.2225335],"[-5.583091391719, -3.191817648123]",-275.369838,penalty,-0.398923
93,[-3.1870896],"[-5.550689395999, -3.206183725849]",-270.693031,penalty,-0.398923
94,[-3.1516456],"[-5.518287400279, -3.220549803576]",-266.016224,penalty,-0.398923
95,[-3.1162017],"[-5.485885404560, -3.234915881302]",-261.339416,penalty,-0.398923
96,[-3.0807578],"[-5.453483408840, -3.249281959029]",-256.662609,penalty,-0.398923
97,[-3.0453138],"[-5.421081413120, -3.263648036755]",-251.985802,penalty,-0.398923
98,[-3.0098699],"[-5.388679417400, -3.278014114482]",-247.308994,penalty,-0.398923
99,[-2.9744259],"[-5.356277421680, -3.292380192208]",-242.632187,penalty,-0.398923
100,[-2.9389820],"[-5.323875425960, -3.306746269935]",-237.955379,penalty,-0.398923
101,[-2.9035380],"[-5.291473430241, -3.321112347661]",-233.278572,penalty,-0.398923
102,[-2.8680941],"[-5.259071434521, -3.335478425388]",-228.601765,penalty,-0.398923
