,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-7.7102256],"[-8.824463477678, -0.412846342805]",-1580.451922,penalty,-6.226278
1,[-7.6747816],"[-8.795131267731, -0.432743452532]",-1575.528990,penalty,-6.226278
2,[-7.6393377],"[-8.765799057784, -0.452640562259]",-1570.606058,penalty,-6.226278
3,[-7.6038937],"[-8.736466847837, -0.472537671986]",-1565.683126,penalty,-6.226278
4,[-7.5684498],"[-8.707134637889, -0.492434781712]",-1560.760194,penalty,-6.226278
5,[-7.5330058],"[-8.677802427942, -0.512331891439]",-1555.837262,penalty,-6.226278
6,[-7.4975619],"[-8.648470217995, -0.532229001166]",-1550.914330,penalty,-6.226278
7,[-7.4621179],"[-8.619138008048, -0.552126110893]",-1545.991398,penalty,-6.226278
8,[-7.4266740],"[-8.589805798100, -0.572023220620]",-1541.068466,penalty,-6.226278
9,[-7.3912300],"[-8.560473588153, -0.591920330346]",-1536.145534,penalty,-6.226278
10,[-7.3557861],"[-8.531141378206, -0.611817440073]",-1531.222602,penalty,-6.226278
11,[-7.3203421],"[-8.501809168259, -0.631714549800]",-1526.299670,penalty,-6.226278
12,[-7.2848982],"[-8.472476958311, -0.651611659527]",-1521.376738,penalty,-6.226278
13,[-7.2494542],"[-8.443144748364, -0.671508769254]",-1516.453806,penalty,-6.226278
14,[-7.2140103],"[-8.413812538417, -0.691405878980]",-1511.530874,penalty,-6.226278
15,[-7.1785663],"[-8.384480328470, -0.711302988707]",-1506.607942,penalty,-6.226278
16,[-7.1431224],"[-8.355148118522, -0.731200098434]",-1501.685010,penalty,-6.226278
17,[-7.1076784],"[-8.325815908575, -0.751097208161]",-1496.762078,penalty,-6.226278
18,[-7.0722345],"[-8.296483698628, -0.770994317887]",-1491.839146,penalty,-6.226278
19,[-7.0367905],"[-8.267151488681, -0.790891427614]",-1486.916215,penalty,-6.226278
20,[-7.0013466],"[-8.237819278733, -0.810788537341]",-1481.993283,penalty,-6.226278
21,[-6.9659026],"[-8.208487068786, -0.830685647068]",-1477.070351,penalty,-6.226278
22,[-6.9304587],"[-8.179154858839, -0.850582756795]",-1472.147419,penalty,-6.226278
23,[-6.8950147],"[-8.149822648892, -0.870479866521]",-1467.224487,penalty,-6.226278
24,[-6.8595708],"[-8.120490438944, -0.890376976248]",-1462.301555,penalty,-6.226278
25,[-6.8241268],"[-8.091158228997, -0.910274085975]",-1457.378623,penalty,-6.226278
26,[-6.7886829],"[-8.061826019050, -0.930171195702]",-1452.455691,penalty,-6.226278
27,[-6.7532389],"[-8.032493809103, -0.950068305429]",-1447.532759,penalty,-6.226278
28,[-6.7177950],"[-8.003161599155, -0.969965415155]",-1442.609827,penalty,-6.226278
29,[-6.6823510],"[-7.973829389208, -0.989862524882]",-1437.686895,penalty,-6.226278
30,[-6.6469071],"[-7.944497179261, -1.009759634609]",-1432.763963,penalty,-6.226278
31,[-6.6114631],"[-7.915164969313, -1.029656744336]",-1427.841031,penalty,-6.226278
32,[-6.5760192],"[-7.885832759366, -1.049553854063]",-1422.918099,penalty,-6.226278
33,[-6.5405752],"[-7.856500549419, -1.069450963789]",-1417.995167,penalty,-6.226278
34,[-6.5051313],"[-7.827168339472, -1.089348073516]",-1413.072235,penalty,-6.226278
35,[-6.4696874],"[-7.797836129524, -1.109245183243]",-1408.149303,penalty,-6.226278
36,[-6.4342434],"[-7.768503919577, -1.129142292970]",-1403.226371,penalty,-6.226278
37,[-6.3987995],"[-7.739171709630, -1.149039402697]",-1398.303439,penalty,-6.226278
38,[-6.3633555],"[-7.709839499683, -1.168936512423]",-1393.380507,penalty,-6.226278
39,[-6.3279116],"[-7.680507289735, -1.188833622150]",-1388.457575,penalty,-6.226278
40,[-6.2924676],"[-7.651175079788, -1.208730731877]",-1383.534643,penalty,-6.226278
41,[-6.2570237],"[-7.621842869841, -1.228627841604]",-1378.611711,penalty,-6.226278
42,[-6.2215797],"[-7.592510659894, -1.248524951331]",-1373.688779,penalty,-6.226278
43,[-6.1861358],"[-7.563178449946, -1.268422061057]",-1368.765847,penalty,-6.226278
44,[-6.1506918],"[-7.533846239999, -1.288319170784]",-1363.842915,penalty,-6.226278
45,[-6.1152479],"[-7.504514030052, -1.308216280511]",-1358.919983,penalty,-6.226278
46,[-6.0798039],"[-7.475181820105, -1.328113390238]",-1353.997051,penalty,-6.226278
47,[-6.0443600],"[-7.445849610157, -1.348010499965]",-1349.074119,penalty,-6.226278
48,[-6.0089160],"[-7.416517400210, -1.367907609691]",-1344.151187,penalty,-6.226278
49,[-5.9734721],"[-7.387185190263, -1.387804719418]",-1339.228255,penalty,-6.226278
50,[-5.9380281],"[-7.357852980316, -1.407701829145]",-1334.305324,penalty,-6.226278
51,[-5.9025842],"[-7.328520770368, -1.427598938872]",-1329.382392,penalty,-6.226278
52,[-5.8671402],"[-7.299188560421, -1.447496048598]",-1324.459460,penalty,-6.226278
53,[-5.8316963],"[-7.269856350474, -1.467393158325]",-1319.536528,penalty,-6.226278
54,[-5.7962523],"[-7.240524140527, -1.487290268052]",-1314.613596,penalty,-6.226278
55,[-5.7608084],"[-7.211191930579, -1.507187377779]",-1309.690664,penalty,-6.226278
56,[-5.7253644],"[-7.181859720632, -1.527084487506]",-1304.767732,penalty,-6.226278
57,[-5.6899205],"[-7.152527510685, -1.546981597232]",-1299.844800,penalty,-6.226278
58,[-5.6544765],"[-7.123195300738, -1.566878706959]",-1294.921868,penalty,-6.226278
59,[-5.6190326],"[-7.093863090790, -1.586775816686]",-1289.998936,penalty,-6.226278
