,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-4.5869507],"[-7.063589577491, -4.613305997282]",-471.853380,penalty,-5.985097
1,[-4.5515068],"[-7.028145675244, -4.613248470660]",-468.308375,penalty,-5.985097
2,[-4.5160628],"[-6.992701772996, -4.613190944037]",-464.763369,penalty,-5.985097
3,[-4.4806189],"[-6.957257870748, -4.613133417415]",-461.218364,penalty,-5.985097
4,[-4.4451749],"[-6.921813968500, -4.613075890793]",-457.673358,penalty,-5.985097
5,[-4.4097310],"[-6.886370066252, -4.613018364170]",-454.128351,penalty,-5.985097
6,[-4.3742870],"[-6.850926164004, -4.612960837548]",-450.583345,penalty,-5.985097
7,[-4.3388431],"[-6.815482261756, -4.612903310925]",-447.038338,penalty,-5.985097
8,[-4.3033991],"[-6.780038359508, -4.612845784303]",-443.493331,penalty,-5.985097
9,[-4.2679552],"[-6.744594457260, -4.612788257680]",-439.948324,penalty,-5.985097
10,[-4.2325112],"[-6.709150555013, -4.612730731058]",-436.403316,penalty,-5.985097
11,[-4.1970673],"[-6.673706652765, -4.612673204435]",-432.858308,penalty,-5.985097
12,[-4.1616233],"[-6.638262750517, -4.612615677813]",-429.313300,penalty,-5.985097
13,[-4.1261794],"[-6.602818848269, -4.612558151191]",-425.768292,penalty,-5.985097
14,[-4.0907354],"[-6.567374946021, -4.612500624568]",-422.223283,penalty,-5.985097
15,[-4.0552915],"[-6.531931043773, -4.612443097946]",-418.678274,penalty,-5.985097
16,[-4.0198475],"[-6.496487141525, -4.612385571323]",-415.133265,penalty,-5.985097
17,[-3.9844036],"[-6.461043239277, -4.612328044701]",-411.588255,penalty,-5.985097
18,[-3.9489596],"[-6.425599337030, -4.612270518078]",-408.043245,penalty,-5.985097
19,[-3.9135157],"[-6.390155434782, -4.612212991456]",-404.498235,penalty,-5.985097
20,[-3.8780717],"[-6.354711532534, -4.612155464834]",-400.953225,penalty,-5.985097
21,[-3.8426278],"[-6.319267630286, -4.612097938211]",-397.408214,penalty,-5.985097
22,[-3.8071838],"[-6.283823728038, -4.612040411589]",-393.863203,penalty,-5.985097
23,[-3.7717399],"[-6.248379825790, -4.611982884966]",-390.318192,penalty,-5.985097
24,[-3.7362959],"[-6.212935923542, -4.611925358344]",-386.773181,penalty,-5.985097
25,[-3.7008520],"[-6.177492021294, -4.611867831721]",-383.228169,penalty,-5.985097
26,[-3.6654080],"[-6.142048119046, -4.611810305099]",-379.683157,penalty,-5.985097
27,[-3.6299641],"[-6.106604216799, -4.611752778477]",-376.138145,penalty,-5.985097
28,[-3.5945201],"[-6.071160314551, -4.611695251854]",-372.593132,penalty,-5.985097
29,[-3.5590762],"[-6.035716412303, -4.611637725232]",-369.048119,penalty,-5.985097
30,[-3.5236322],"[-6.000272510055, -4.611580198609]",-365.503106,penalty,-5.985097
31,[-3.4881883],"[-5.964828607807, -4.611522671987]",-361.958093,penalty,-5.985097
32,[-3.4527444],"[-5.929384705559, -4.611465145364]",-358.413079,penalty,-5.985097
33,[-3.4173004],"[-5.893940803311, -4.611407618742]",-354.868065,penalty,-5.985097
34,[-3.3818565],"[-5.858496901063, -4.611350092120]",-351.323051,penalty,-5.985097
35,[-3.3464125],"[-5.823052998815, -4.611292565497]",-347.778036,penalty,-5.985097
36,[-3.3109686],"[-5.787609096568, -4.611235038875]",-344.233021,penalty,-5.985097
37,[-3.2755246],"[-5.752165194320, -4.611177512252]",-340.688006,penalty,-5.985097
38,[-3.2400807],"[-5.716721292072, -4.611119985630]",-337.142991,penalty,-5.985097
39,[-3.2046367],"[-5.681277389824, -4.611062459007]",-333.597975,penalty,-5.985097
40,[-3.1691928],"[-5.645833487576, -4.611004932385]",-330.052959,penalty,-5.985097
41,[-3.1337488],"[-5.610389585328, -4.610947405763]",-326.507943,penalty,-5.985097
42,[-3.0983049],"[-5.574945683080, -4.610889879140]",-322.962927,penalty,-5.985097
43,[-3.0628609],"[-5.539501780832, -4.610832352518]",-319.417910,penalty,-5.985097
44,[-3.0274170],"[-5.504057878585, -4.610774825895]",-315.872893,penalty,-5.985097
45,[-2.9919730],"[-5.468613976337, -4.610717299273]",-312.327876,penalty,-5.985097
46,[-2.9565291],"[-5.433170074089, -4.610659772650]",-308.782858,penalty,-5.985097
47,[-2.9210851],"[-5.397726171841, -4.610602246028]",-305.237840,penalty,-5.985097
48,[-2.8856412],"[-5.362282269593, -4.610544719406]",-301.692822,penalty,-5.985097
49,[-2.8501972],"[-5.326838367345, -4.610487192783]",-298.147804,penalty,-5.985097
50,[-2.8147533],"[-5.291394465097, -4.610429666161]",-294.602785,penalty,-5.985097
51,[-2.7793093],"[-5.255950562849, -4.610372139538]",-291.057766,penalty,-5.985097
52,[-2.7438654],"[-5.220506660601, -4.610314612916]",-287.512747,penalty,-5.985097
53,[-2.7084214],"[-5.185062758354, -4.610257086293]",-283.967727,penalty,-5.985097
54,[-2.6729775],"[-5.149618856106, -4.610199559671]",-280.422708,penalty,-5.985097
55,[-2.6375335],"[-5.114174953858, -4.610142033049]",-276.877688,penalty,-5.985097
56,[-2.6020896],"[-5.078731051610, -4.610084506426]",-273.332667,penalty,-5.985097
57,[-2.5666456],"[-5.043287149362, -4.610026979804]",-269.787647,penalty,-5.985097
58,[-2.5312017],"[-5.007843247114, -4.609969453181]",-266.242626,penalty,-5.985097
59,[-2.4957577],"[-4.972399344866, -4.609911926559]",-262.697605,penalty,-5.985097
60,[-2.4603138],"[-4.936955442618, -4.609854399936]",-259.152583,penalty,-5.985097
61,[-2.4248698],"[-4.901511540370, -4.609796873314]",-255.607562,penalty,-5.985097
62,[-2.3894259],"[-4.866067638123, -4.609739346692]",-252.062540,penalty,-5.985097
63,[-2.3539819],"[-4.830623735875, -4.609681820069]",-248.517517,penalty,-5.985097
64,[-2.3185380],"[-4.795179833627, -4.609624293447]",-244.972495,penalty,-5.985097
65,[-2.2830940],"[-4.759735931379, -4.609566766824]",-241.427472,penalty,-5.985097
66,[-2.2476501],"[-4.724292029131, -4.609509240202]",-237.882449,penalty,-5.985097
67,[-2.2122061],"[-4.688848126883, -4.609451713579]",-234.337426,penalty,-5.985097
68,[-2.1767622],"[-4.653404224635, -4.609394186957]",-230.792402,penalty,-5.985097
69,[-2.1413182],"[-4.617960322387, -4.609336660335]",-227.247378,penalty,-5.985097
70,[-2.1058743],"[-4.582516420140, -4.609279133712]",-223.702354,penalty,-5.985097
71,[-2.0704303],"[-4.547072517892, -4.609221607090]",-220.157329,penalty,-5.985097
72,[-2.0349864],"[-4.511628615644, -4.609164080467]",-216.612305,penalty,-5.985097
73,[-1.9995424],"[-4.476184713396, -4.609106553845]",-213.067280,penalty,-5.985097
74,[-1.9640985],"[-4.440740811148, -4.609049027222]",-209.522254,penalty,-5.985097
75,[-1.9286545],"[-4.405296908900, -4.608991500600]",-205.977229,penalty,-5.985097
76,[-1.8932106],"[-4.369853006652, -4.608933973978]",-202.432203,penalty,-5.985097
77,[-1.8577666],"[-4.334409104404, -4.608876447355]",-198.887177,penalty,-5.985097
78,[-1.8223227],"[-4.298965202156, -4.608818920733]",-195.342150,penalty,-5.985097
79,[-1.7868788],"[-4.263521299909, -4.608761394110]",-191.797124,penalty,-5.985097
80,[-1.7514348],"[-4.228077397661, -4.608703867488]",-188.252097,penalty,-5.985097
81,[-1.7159909],"[-4.192633495413, -4.608646340865]",-184.707070,penalty,-5.985097
82,[-1.6805469],"[-4.157189593165, -4.608588814243]",-181.162042,penalty,-5.985097
83,[-1.6451030],"[-4.121745690917, -4.608531287621]",-177.617014,penalty,-5.985097
84,[-1.6096590],"[-4.086301788669, -4.608473760998]",-174.071986,penalty,-5.985097
85,[-1.5742151],"[-4.050857886421, -4.608416234376]",-170.526958,penalty,-5.985097
86,[-1.5387711],"[-4.015413984173, -4.608358707753]",-166.981929,penalty,-5.985097
87,[-1.5033272],"[-3.979970081926, -4.608301181131]",-163.436901,penalty,-5.985097
88,[-1.4678832],"[-3.944526179678, -4.608243654508]",-159.891871,penalty,-5.985097
89,[-1.4324393],"[-3.909082277430, -4.608186127886]",-156.346842,penalty,-5.985097
90,[-1.3969953],"[-3.873638375182, -4.608128601264]",-152.801812,penalty,-5.985097
91,[-1.3615514],"[-3.838194472934, -4.608071074641]",-149.256782,penalty,-5.985097
92,[-1.3261074],"[-3.802750570686, -4.608013548019]",-145.711752,penalty,-5.985097
93,[-1.2906635],"[-3.767306668438, -4.607956021396]",-142.166722,penalty,-5.985097
94,[-1.2552195],"[-3.731862766190, -4.607898494774]",-138.621691,penalty,-5.985097
95,[-1.2197756],"[-3.696418863942, -4.607840968151]",-135.076660,penalty,-5.985097
96,[-1.1843316],"[-3.660974961695, -4.607783441529]",-131.531628,penalty,-5.985097
97,[-1.1488877],"[-3.625531059447, -4.607725914907]",-127.986597,penalty,-5.985097
98,[-1.1134437],"[-3.590087157199, -4.607668388284]",-124.441565,penalty,-5.985097
99,[-1.0779998],"[-3.554643254951, -4.607610861662]",-120.896533,penalty,-5.985097
100,[-1.0425558],"[-3.519199352703, -4.607553335039]",-117.351500,penalty,-5.985097
101,[-1.0071119],"[-3.483755450455, -4.607495808417]",-113.806468,penalty,-5.985097
102,[-0.9716679],"[-3.448311548207, -4.607438281794]",-110.261435,penalty,-5.985097
103,[-0.9362240],"[-3.412867645959, -4.607380755172]",-106.716401,penalty,-5.985097
104,[-0.9007800],"[-3.377423743711, -4.607323228550]",-103.171368,penalty,-5.985097
105,[-0.8653361],"[-3.341979841464, -4.607265701927]",-99.626334,penalty,-5.985097
106,[-0.8298921],"[-3.306535939216, -4.607208175305]",-96.081300,penalty,-5.985097
107,[-0.7944482],"[-3.271092036968, -4.607150648682]",-92.536266,penalty,-5.985097
108,[-0.7590042],"[-3.235648134720, -4.607093122060]",-88.991231,penalty,-5.985097
109,[-0.7235603],"[-3.200204232472, -4.607035595437]",-85.446196,penalty,-5.985097
110,[-0.6881163],"[-3.164760330224, -4.606978068815]",-81.901161,penalty,-5.985097
111,[-0.6526724],"[-3.129316427976, -4.606920542193]",-78.356125,penalty,-5.985097
