,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-3.1822409],"[-3.256343911050, -6.474470122332]",-147.298526,penalty,-0.638627
1,[-3.1467969],"[-3.247744681660, -6.440085143493]",-143.870508,penalty,-0.631048
2,[-3.1113530],"[-3.239145452269, -6.405700164654]",-140.443119,penalty,-0.622759
3,[-3.0759090],"[-3.230546222878, -6.371315185815]",-137.016401,penalty,-0.613712
4,[-3.0404651],"[-3.221946993487, -6.336930206976]",-133.590397,penalty,-0.603860
5,[-3.0050211],"[-3.213347764097, -6.302545228137]",-130.165149,penalty,-0.593157
6,[-2.9695772],"[-3.204748534706, -6.268160249298]",-126.740696,penalty,-0.581558
7,[-2.9341332],"[-3.196149305315, -6.233775270459]",-123.317073,penalty,-0.569024
8,[-2.8986893],"[-3.187550075924, -6.199390291620]",-119.894311,penalty,-0.555519
9,[-2.8632453],"[-3.178950846534, -6.165005312781]",-116.472435,penalty,-0.541014
10,[-2.8278014],"[-3.170351617143, -6.130620333942]",-113.051460,penalty,-0.525487
11,[-2.7923575],"[-3.161752387752, -6.096235355103]",-109.631393,penalty,-0.508927
12,[-2.7569135],"[-3.153153158362, -6.061850376264]",-106.212228,penalty,-0.491335
13,[-2.7214696],"[-3.144553928971, -6.027465397425]",-102.793943,penalty,-0.472727
14,[-2.6860256],"[-3.135954699580, -5.993080418586]",-99.376503,penalty,-0.453136
15,[-2.6505817],"[-3.127355470189, -5.958695439747]",-95.959849,penalty,-0.432613
16,[-2.6151377],"[-3.118756240799, -5.924310460908]",-92.543902,penalty,-0.411232
17,[-2.5796938],"[-3.110157011408, -5.889925482069]",-89.128559,penalty,-0.389093
18,[-2.5442498],"[-3.101557782017, -5.855540503230]",-85.713688,penalty,-0.366321
19,[-2.5088059],"[-3.092958552627, -5.821155524391]",-82.299127,penalty,-0.343075
20,[-2.4733619],"[-3.084359323236, -5.786770545552]",-78.884680,penalty,-0.319545
21,[-2.4379180],"[-3.075760093845, -5.752385566713]",-75.470115,penalty,-0.295958
