,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-8.5492220],"[-8.655992408326, 1.101430696386]",-1182.777082,penalty,-3.872168
1,[-8.5137781],"[-8.630121056574, 1.077203714024]",-1177.763120,penalty,-3.876296
2,[-8.4783341],"[-8.604249704821, 1.052976731662]",-1172.749117,penalty,-3.880465
3,[-8.4428902],"[-8.578378353069, 1.028749749300]",-1167.735073,penalty,-3.884676
4,[-8.4074462],"[-8.552507001316, 1.004522766938]",-1162.720986,penalty,-3.888929
5,[-8.3720023],"[-8.526635649564, 0.980295784576]",-1157.706857,penalty,-3.893225
6,[-8.3365583],"[-8.500764297812, 0.956068802213]",-1152.692684,penalty,-3.897565
7,[-8.3011144],"[-8.474892946059, 0.931841819851]",-1147.678468,penalty,-3.901948
8,[-8.2656704],"[-8.449021594307, 0.907614837489]",-1142.664207,penalty,-3.906375
9,[-8.2302265],"[-8.423150242555, 0.883387855127]",-1137.649902,penalty,-3.910847
10,[-8.1947825],"[-8.397278890802, 0.859160872765]",-1132.635551,penalty,-3.915364
11,[-8.1593386],"[-8.371407539050, 0.834933890403]",-1127.621155,penalty,-3.919927
12,[-8.1238946],"[-8.345536187298, 0.810706908041]",-1122.606713,penalty,-3.924536
13,[-8.0884507],"[-8.319664835545, 0.786479925678]",-1117.592223,penalty,-3.929191
14,[-8.0530067],"[-8.293793483793, 0.762252943316]",-1112.577687,penalty,-3.933895
15,[-8.0175628],"[-8.267922132040, 0.738025960954]",-1107.563102,penalty,-3.938646
16,[-7.9821188],"[-8.242050780288, 0.713798978592]",-1102.548469,penalty,-3.943445
17,[-7.9466749],"[-8.216179428536, 0.689571996230]",-1097.533787,penalty,-3.948294
18,[-7.9112309],"[-8.190308076783, 0.665345013868]",-1092.519056,penalty,-3.953192
19,[-7.8757870],"[-8.164436725031, 0.641118031506]",-1087.504274,penalty,-3.958140
20,[-7.8403430],"[-8.138565373279, 0.616891049143]",-1082.489442,penalty,-3.963139
21,[-7.8048991],"[-8.112694021526, 0.592664066781]",-1077.474558,penalty,-3.968190
22,[-7.7694551],"[-8.086822669774, 0.568437084419]",-1072.459622,penalty,-3.973292
23,[-7.7340112],"[-8.060951318022, 0.544210102057]",-1067.444633,penalty,-3.978447
24,[-7.6985672],"[-8.035079966269, 0.519983119695]",-1062.429592,penalty,-3.983656
25,[-7.6631233],"[-8.009208614517, 0.495756137333]",-1057.414496,penalty,-3.988918
26,[-7.6276793],"[-7.983337262764, 0.471529154971]",-1052.399346,penalty,-3.994235
27,[-7.5922354],"[-7.957465911012, 0.447302172608]",-1047.384141,penalty,-3.999606
28,[-7.5567914],"[-7.931594559260, 0.423075190246]",-1042.368879,penalty,-4.005034
29,[-7.5213475],"[-7.905723207507, 0.398848207884]",-1037.353562,penalty,-4.010519
30,[-7.4859035],"[-7.879851855755, 0.374621225522]",-1032.338187,penalty,-4.016060
31,[-7.4504596],"[-7.853980504003, 0.350394243160]",-1027.322754,penalty,-4.021660
32,[-7.4150157],"[-7.828109152250, 0.326167260798]",-1022.307262,penalty,-4.027318
33,[-7.3795717],"[-7.802237800498, 0.301940278436]",-1017.291711,penalty,-4.033036
34,[-7.3441278],"[-7.776366448746, 0.277713296073]",-1012.276100,penalty,-4.038813
35,[-7.3086838],"[-7.750495096993, 0.253486313711]",-1007.260428,penalty,-4.044652
36,[-7.2732399],"[-7.724623745241, 0.229259331349]",-1002.244694,penalty,-4.050552
37,[-7.2377959],"[-7.698752393489, 0.205032348987]",-997.228898,penalty,-4.056515
38,[-7.2023520],"[-7.672881041736, 0.180805366625]",-992.213039,penalty,-4.062541
39,[-7.1669080],"[-7.647009689984, 0.156578384263]",-987.197116,penalty,-4.068631
40,[-7.1314641],"[-7.621138338231, 0.132351401901]",-982.181127,penalty,-4.074785
41,[-7.0960201],"[-7.595266986479, 0.108124419538]",-977.165074,penalty,-4.081005
42,[-7.0605762],"[-7.569395634727, 0.083897437176]",-972.148954,penalty,-4.087292
43,[-7.0251322],"[-7.543524282974, 0.059670454814]",-967.132766,penalty,-4.093646
44,[-6.9896883],"[-7.517652931222, 0.035443472452]",-962.116510,penalty,-4.100069
45,[-6.9542443],"[-7.491781579470, 0.011216490090]",-957.100186,penalty,-4.106560
46,[-6.9188004],"[-7.465910227717, -0.013010492272]",-952.083791,penalty,-4.113121
47,[-6.8833564],"[-7.440038875965, -0.037237474634]",-947.067325,penalty,-4.119754
48,[-6.8479125],"[-7.414167524213, -0.061464456996]",-942.050788,penalty,-4.126458
49,[-6.8124685],"[-7.388296172460, -0.085691439359]",-937.034178,penalty,-4.133234
50,[-6.7770246],"[-7.362424820708, -0.109918421721]",-932.017494,penalty,-4.140085
51,[-6.7415806],"[-7.336553468955, -0.134145404083]",-927.000735,penalty,-4.147010
52,[-6.7061367],"[-7.310682117203, -0.158372386445]",-921.983901,penalty,-4.154011
53,[-6.6706927],"[-7.284810765451, -0.182599368807]",-916.966990,penalty,-4.161089
54,[-6.6352488],"[-7.258939413698, -0.206826351169]",-911.950001,penalty,-4.168244
55,[-6.5998048],"[-7.233068061946, -0.231053333531]",-906.932933,penalty,-4.175478
56,[-6.5643609],"[-7.207196710194, -0.255280315894]",-901.915786,penalty,-4.182792
57,[-6.5289169],"[-7.181325358441, -0.279507298256]",-896.898558,penalty,-4.190187
58,[-6.4934730],"[-7.155454006689, -0.303734280618]",-891.881248,penalty,-4.197664
59,[-6.4580290],"[-7.129582654937, -0.327961262980]",-886.863854,penalty,-4.205224
60,[-6.4225851],"[-7.103711303184, -0.352188245342]",-881.846376,penalty,-4.212868
61,[-6.3871411],"[-7.077839951432, -0.376415227704]",-876.828813,penalty,-4.220598
62,[-6.3516972],"[-7.051968599679, -0.400642210066]",-871.811163,penalty,-4.228414
63,[-6.3162532],"[-7.026097247927, -0.424869192429]",-866.793426,penalty,-4.236318
64,[-6.2808093],"[-7.000225896175, -0.449096174791]",-861.775599,penalty,-4.244312
65,[-6.2453653],"[-6.974354544422, -0.473323157153]",-856.757682,penalty,-4.252395
66,[-6.2099214],"[-6.948483192670, -0.497550139515]",-851.739674,penalty,-4.260570
67,[-6.1744774],"[-6.922611840918, -0.521777121877]",-846.721572,penalty,-4.268838
68,[-6.1390335],"[-6.896740489165, -0.546004104239]",-841.703377,penalty,-4.277201
69,[-6.1035895],"[-6.870869137413, -0.570231086601]",-836.685085,penalty,-4.285658
70,[-6.0681456],"[-6.844997785661, -0.594458068964]",-831.666697,penalty,-4.294213
71,[-6.0327016],"[-6.819126433908, -0.618685051326]",-826.648211,penalty,-4.302866
72,[-5.9972577],"[-6.793255082156, -0.642912033688]",-821.629625,penalty,-4.311619
73,[-5.9618137],"[-6.767383730403, -0.667139016050]",-816.610938,penalty,-4.320472
74,[-5.9263698],"[-6.741512378651, -0.691365998412]",-811.592148,penalty,-4.329429
75,[-5.8909258],"[-6.715641026899, -0.715592980774]",-806.573254,penalty,-4.338489
76,[-5.8554819],"[-6.689769675146, -0.739819963136]",-801.554254,penalty,-4.347656
77,[-5.8200379],"[-6.663898323394, -0.764046945499]",-796.535147,penalty,-4.356929
78,[-5.7845940],"[-6.638026971642, -0.788273927861]",-791.515932,penalty,-4.366311
79,[-5.7491501],"[-6.612155619889, -0.812500910223]",-786.496605,penalty,-4.375804
80,[-5.7137061],"[-6.586284268137, -0.836727892585]",-781.477167,penalty,-4.385409
81,[-5.6782622],"[-6.560412916385, -0.860954874947]",-776.457615,penalty,-4.395128
82,[-5.6428182],"[-6.534541564632, -0.885181857309]",-771.437948,penalty,-4.404962
83,[-5.6073743],"[-6.508670212880, -0.909408839671]",-766.418163,penalty,-4.414913
84,[-5.5719303],"[-6.482798861128, -0.933635822034]",-761.398259,penalty,-4.424983
85,[-5.5364864],"[-6.456927509375, -0.957862804396]",-756.378235,penalty,-4.435174
86,[-5.5010424],"[-6.431056157623, -0.982089786758]",-751.358088,penalty,-4.445488
87,[-5.4655985],"[-6.405184805870, -1.006316769120]",-746.337816,penalty,-4.455926
88,[-5.4301545],"[-6.379313454118, -1.030543751482]",-741.317418,penalty,-4.466491
89,[-5.3947106],"[-6.353442102366, -1.054770733844]",-736.296891,penalty,-4.477184
90,[-5.3592666],"[-6.327570750613, -1.078997716206]",-731.276234,penalty,-4.488008
91,[-5.3238227],"[-6.301699398861, -1.103224698569]",-726.255444,penalty,-4.498965
92,[-5.2883787],"[-6.275828047109, -1.127451680931]",-721.234520,penalty,-4.510055
93,[-5.2529348],"[-6.249956695356, -1.151678663293]",-716.213459,penalty,-4.521283
94,[-5.2174908],"[-6.224085343604, -1.175905645655]",-711.192259,penalty,-4.532650
95,[-5.1820469],"[-6.198213991852, -1.200132628017]",-706.170918,penalty,-4.544157
96,[-5.1466029],"[-6.172342640099, -1.224359610379]",-701.149433,penalty,-4.555808
97,[-5.1111590],"[-6.146471288347, -1.248586592741]",-696.127803,penalty,-4.567605
98,[-5.0757150],"[-6.120599936594, -1.272813575104]",-691.106025,penalty,-4.579550
99,[-5.0402711],"[-6.094728584842, -1.297040557466]",-686.084096,penalty,-4.591645
100,[-5.0048271],"[-6.068857233090, -1.321267539828]",-681.062015,penalty,-4.603893
101,[-4.9693832],"[-6.042985881337, -1.345494522190]",-676.039778,penalty,-4.616297
102,[-4.9339392],"[-6.017114529585, -1.369721504552]",-671.017383,penalty,-4.628858
103,[-4.8984953],"[-5.991243177833, -1.393948486914]",-665.994827,penalty,-4.641580
104,[-4.8630513],"[-5.965371826080, -1.418175469276]",-660.972109,penalty,-4.654466
105,[-4.8276074],"[-5.939500474328, -1.442402451638]",-655.949224,penalty,-4.667517
106,[-4.7921634],"[-5.913629122576, -1.466629434001]",-650.926171,penalty,-4.680737
107,[-4.7567195],"[-5.887757770823, -1.490856416363]",-645.902946,penalty,-4.694128
108,[-4.7212755],"[-5.861886419071, -1.515083398725]",-640.879546,penalty,-4.707694
109,[-4.6858316],"[-5.836015067318, -1.539310381087]",-635.855970,penalty,-4.721438
110,[-4.6503876],"[-5.810143715566, -1.563537363449]",-630.832213,penalty,-4.735361
111,[-4.6149437],"[-5.784272363814, -1.587764345811]",-625.808272,penalty,-4.749468
112,[-4.5794997],"[-5.758401012061, -1.611991328173]",-620.784145,penalty,-4.763762
113,[-4.5440558],"[-5.732529660309, -1.636218310536]",-615.759828,penalty,-4.778246
114,[-4.5086118],"[-5.706658308557, -1.660445292898]",-610.735318,penalty,-4.792923
115,[-4.4731679],"[-5.680786956804, -1.684672275260]",-605.710611,penalty,-4.807796
116,[-4.4377239],"[-5.654915605052, -1.708899257622]",-600.685705,penalty,-4.822869
117,[-4.4022800],"[-5.629044253300, -1.733126239984]",-595.660595,penalty,-4.838145
118,[-4.3668360],"[-5.603172901547, -1.757353222346]",-590.635278,penalty,-4.853628
119,[-4.3313921],"[-5.577301549795, -1.781580204708]",-585.609751,penalty,-4.869322
120,[-4.2959481],"[-5.551430198042, -1.805807187071]",-580.584010,penalty,-4.885230
121,[-4.2605042],"[-5.525558846290, -1.830034169433]",-575.558050,penalty,-4.901356
122,[-4.2250602],"[-5.499687494538, -1.854261151795]",-570.531869,penalty,-4.917704
123,[-4.1896163],"[-5.473816142785, -1.878488134157]",-565.505462,penalty,-4.934278
124,[-4.1541723],"[-5.447944791033, -1.902715116519]",-560.478825,penalty,-4.951082
125,[-4.1187284],"[-5.422073439281, -1.926942098881]",-555.451954,penalty,-4.968119
126,[-4.0832845],"[-5.396202087528, -1.951169081243]",-550.424844,penalty,-4.985395
127,[-4.0478405],"[-5.370330735776, -1.975396063606]",-545.397493,penalty,-5.002913
128,[-4.0123966],"[-5.344459384024, -1.999623045968]",-540.369894,penalty,-5.020678
129,[-3.9769526],"[-5.318588032271, -2.023850028330]",-535.342045,penalty,-5.038694
