,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-8.6503163],"[-8.624791692300, 1.253123254677]",-1198.518275,penalty,-4.222441
1,[-8.6148724],"[-8.599312767991, 1.228483897301]",-1193.506447,penalty,-4.222441
2,[-8.5794284],"[-8.573833843682, 1.203844539924]",-1188.494619,penalty,-4.222441
3,[-8.5439845],"[-8.548354919373, 1.179205182547]",-1183.482791,penalty,-4.222441
4,[-8.5085405],"[-8.522875995065, 1.154565825171]",-1178.470962,penalty,-4.222441
5,[-8.4730966],"[-8.497397070756, 1.129926467794]",-1173.459134,penalty,-4.222441
6,[-8.4376526],"[-8.471918146447, 1.105287110417]",-1168.447306,penalty,-4.222441
7,[-8.4022087],"[-8.446439222138, 1.080647753040]",-1163.435478,penalty,-4.222441
8,[-8.3667647],"[-8.420960297830, 1.056008395664]",-1158.423650,penalty,-4.222441
9,[-8.3313208],"[-8.395481373521, 1.031369038287]",-1153.411822,penalty,-4.222441
10,[-8.2958768],"[-8.370002449212, 1.006729680910]",-1148.399993,penalty,-4.222441
11,[-8.2604329],"[-8.344523524903, 0.982090323533]",-1143.388165,penalty,-4.222441
12,[-8.2249889],"[-8.319044600595, 0.957450966157]",-1138.376337,penalty,-4.222441
13,[-8.1895450],"[-8.293565676286, 0.932811608780]",-1133.364509,penalty,-4.222441
14,[-8.1541010],"[-8.268086751977, 0.908172251403]",-1128.352681,penalty,-4.222441
15,[-8.1186571],"[-8.242607827668, 0.883532894027]",-1123.340853,penalty,-4.222441
16,[-8.0832131],"[-8.217128903360, 0.858893536650]",-1118.329024,penalty,-4.222441
17,[-8.0477692],"[-8.191649979051, 0.834254179273]",-1113.317196,penalty,-4.222441
18,[-8.0123252],"[-8.166171054742, 0.809614821896]",-1108.305368,penalty,-4.222441
19,[-7.9768813],"[-8.140692130433, 0.784975464520]",-1103.293540,penalty,-4.222441
20,[-7.9414373],"[-8.115213206124, 0.760336107143]",-1098.281712,penalty,-4.222441
21,[-7.9059934],"[-8.089734281816, 0.735696749766]",-1093.269883,penalty,-4.222441
22,[-7.8705494],"[-8.064255357507, 0.711057392389]",-1088.258055,penalty,-4.222441
23,[-7.8351055],"[-8.038776433198, 0.686418035013]",-1083.246227,penalty,-4.222441
24,[-7.7996615],"[-8.013297508889, 0.661778677636]",-1078.234399,penalty,-4.222441
25,[-7.7642176],"[-7.987818584581, 0.637139320259]",-1073.222571,penalty,-4.222441
26,[-7.7287736],"[-7.962339660272, 0.612499962882]",-1068.210743,penalty,-4.222441
27,[-7.6933297],"[-7.936860735963, 0.587860605506]",-1063.198914,penalty,-4.222441
28,[-7.6578857],"[-7.911381811654, 0.563221248129]",-1058.187086,penalty,-4.222441
29,[-7.6224418],"[-7.885902887346, 0.538581890752]",-1053.175258,penalty,-4.222441
30,[-7.5869978],"[-7.860423963037, 0.513942533376]",-1048.163430,penalty,-4.222441
31,[-7.5515539],"[-7.834945038728, 0.489303175999]",-1043.151602,penalty,-4.222441
32,[-7.5161099],"[-7.809466114419, 0.464663818622]",-1038.139774,penalty,-4.222441
33,[-7.4806660],"[-7.783987190111, 0.440024461245]",-1033.127945,penalty,-4.222441
34,[-7.4452220],"[-7.758508265802, 0.415385103869]",-1028.116117,penalty,-4.222441
35,[-7.4097781],"[-7.733029341493, 0.390745746492]",-1023.104289,penalty,-4.222441
36,[-7.3743341],"[-7.707550417184, 0.366106389115]",-1018.092461,penalty,-4.222441
37,[-7.3388902],"[-7.682071492876, 0.341467031738]",-1013.080633,penalty,-4.222441
38,[-7.3034462],"[-7.656592568567, 0.316827674362]",-1008.068805,penalty,-4.222441
39,[-7.2680023],"[-7.631113644258, 0.292188316985]",-1003.056976,penalty,-4.222441
40,[-7.2325583],"[-7.605634719949, 0.267548959608]",-998.045148,penalty,-4.222441
41,[-7.1971144],"[-7.580155795640, 0.242909602232]",-993.033320,penalty,-4.222441
42,[-7.1616704],"[-7.554676871332, 0.218270244855]",-988.021492,penalty,-4.222441
43,[-7.1262265],"[-7.529197947023, 0.193630887478]",-983.009664,penalty,-4.222441
44,[-7.0907825],"[-7.503719022714, 0.168991530101]",-977.997836,penalty,-4.222441
45,[-7.0553386],"[-7.478240098405, 0.144352172725]",-972.986007,penalty,-4.222441
46,[-7.0198946],"[-7.452761174097, 0.119712815348]",-967.974179,penalty,-4.222441
47,[-6.9844507],"[-7.427282249788, 0.095073457971]",-962.962351,penalty,-4.222441
48,[-6.9490068],"[-7.401803325479, 0.070434100594]",-957.950523,penalty,-4.222441
49,[-6.9135628],"[-7.376324401170, 0.045794743218]",-952.938695,penalty,-4.222441
50,[-6.8781189],"[-7.350845476862, 0.021155385841]",-947.926867,penalty,-4.222441
51,[-6.8426749],"[-7.325366552553, -0.003483971536]",-942.915038,penalty,-4.222441
52,[-6.8072310],"[-7.299887628244, -0.028123328912]",-937.903210,penalty,-4.222441
53,[-6.7717870],"[-7.274408703935, -0.052762686289]",-932.891382,penalty,-4.222441
54,[-6.7363431],"[-7.248929779627, -0.077402043666]",-927.879554,penalty,-4.222441
55,[-6.7008991],"[-7.223450855318, -0.102041401043]",-922.867726,penalty,-4.222441
56,[-6.6654552],"[-7.197971931009, -0.126680758419]",-917.855898,penalty,-4.222441
57,[-6.6300112],"[-7.172493006700, -0.151320115796]",-912.844069,penalty,-4.222441
