,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-8.8925247],"[-7.376300909039, -3.689139208286]",-873.210678,penalty,-0.229273
1,[-8.8570808],"[-7.357282295168, -3.659229914709]",-868.317888,penalty,-0.229273
2,[-8.8216368],"[-7.338263681296, -3.629320621132]",-863.425097,penalty,-0.229273
3,[-8.7861929],"[-7.319245067425, -3.599411327555]",-858.532306,penalty,-0.229273
4,[-8.7507489],"[-7.300226453553, -3.569502033978]",-853.639515,penalty,-0.229273
5,[-8.7153050],"[-7.281207839682, -3.539592740401]",-848.746725,penalty,-0.229273
6,[-8.6798610],"[-7.262189225810, -3.509683446824]",-843.853934,penalty,-0.229273
7,[-8.6444171],"[-7.243170611939, -3.479774153247]",-838.961143,penalty,-0.229273
8,[-8.6089731],"[-7.224151998067, -3.449864859670]",-834.068352,penalty,-0.229273
9,[-8.5735292],"[-7.205133384196, -3.419955566093]",-829.175562,penalty,-0.229273
10,[-8.5380852],"[-7.186114770324, -3.390046272516]",-824.282771,penalty,-0.229273
11,[-8.5026413],"[-7.167096156453, -3.360136978939]",-819.389980,penalty,-0.229273
12,[-8.4671973],"[-7.148077542581, -3.330227685362]",-814.497189,penalty,-0.229273
13,[-8.4317534],"[-7.129058928710, -3.300318391785]",-809.604399,penalty,-0.229273
14,[-8.3963094],"[-7.110040314838, -3.270409098208]",-804.711608,penalty,-0.229273
15,[-8.3608655],"[-7.091021700967, -3.240499804630]",-799.818817,penalty,-0.229273
16,[-8.3254215],"[-7.072003087095, -3.210590511053]",-794.926026,penalty,-0.229273
17,[-8.2899776],"[-7.052984473224, -3.180681217476]",-790.033236,penalty,-0.229273
18,[-8.2545336],"[-7.033965859352, -3.150771923899]",-785.140445,penalty,-0.229273
19,[-8.2190897],"[-7.014947245481, -3.120862630322]",-780.247654,penalty,-0.229273
20,[-8.1836457],"[-6.995928631609, -3.090953336745]",-775.354864,penalty,-0.229273
21,[-8.1482018],"[-6.976910017738, -3.061044043168]",-770.462073,penalty,-0.229273
22,[-8.1127578],"[-6.957891403866, -3.031134749591]",-765.569282,penalty,-0.229273
23,[-8.0773139],"[-6.938872789995, -3.001225456014]",-760.676491,penalty,-0.229273
24,[-8.0418699],"[-6.919854176124, -2.971316162437]",-755.783701,penalty,-0.229273
25,[-8.0064260],"[-6.900835562252, -2.941406868860]",-750.890910,penalty,-0.229273
26,[-7.9709820],"[-6.881816948381, -2.911497575283]",-745.998119,penalty,-0.229273
27,[-7.9355381],"[-6.862798334509, -2.881588281706]",-741.105328,penalty,-0.229273
28,[-7.9000941],"[-6.843779720638, -2.851678988129]",-736.212538,penalty,-0.229273
29,[-7.8646502],"[-6.824761106766, -2.821769694552]",-731.319747,penalty,-0.229273
30,[-7.8292062],"[-6.805742492895, -2.791860400975]",-726.426956,penalty,-0.229273
31,[-7.7937623],"[-6.786723879023, -2.761951107398]",-721.534165,penalty,-0.229273
32,[-7.7583183],"[-6.767705265152, -2.732041813821]",-716.641375,penalty,-0.229273
33,[-7.7228744],"[-6.748686651280, -2.702132520244]",-711.748584,penalty,-0.229273
34,[-7.6874304],"[-6.729668037409, -2.672223226667]",-706.855793,penalty,-0.229273
35,[-7.6519865],"[-6.710649423537, -2.642313933090]",-701.963002,penalty,-0.229273
36,[-7.6165425],"[-6.691630809666, -2.612404639513]",-697.070212,penalty,-0.229273
37,[-7.5810986],"[-6.672612195794, -2.582495345936]",-692.177421,penalty,-0.229273
38,[-7.5456546],"[-6.653593581923, -2.552586052359]",-687.284630,penalty,-0.229273
39,[-7.5102107],"[-6.634574968051, -2.522676758782]",-682.391839,penalty,-0.229273
40,[-7.4747668],"[-6.615556354180, -2.492767465204]",-677.499049,penalty,-0.229273
