,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-8.7481188],"[-6.828944326835, -4.491221987003]",-648.738088,penalty,-0.494474
1,[-8.7126748],"[-6.813093310995, -4.459519955323]",-643.982783,penalty,-0.494474
2,[-8.6772309],"[-6.797242295154, -4.427817923642]",-639.227479,penalty,-0.494474
3,[-8.6417869],"[-6.781391279314, -4.396115891961]",-634.472174,penalty,-0.494474
4,[-8.6063430],"[-6.765540263473, -4.364413860280]",-629.716869,penalty,-0.494474
5,[-8.5708991],"[-6.749689247633, -4.332711828599]",-624.961564,penalty,-0.494474
6,[-8.5354551],"[-6.733838231792, -4.301009796918]",-620.206260,penalty,-0.494474
7,[-8.5000112],"[-6.717987215952, -4.269307765237]",-615.450955,penalty,-0.494474
8,[-8.4645672],"[-6.702136200112, -4.237605733556]",-610.695650,penalty,-0.494474
9,[-8.4291233],"[-6.686285184271, -4.205903701875]",-605.940345,penalty,-0.494474
10,[-8.3936793],"[-6.670434168431, -4.174201670195]",-601.185041,penalty,-0.494474
11,[-8.3582354],"[-6.654583152590, -4.142499638514]",-596.429736,penalty,-0.494474
12,[-8.3227914],"[-6.638732136750, -4.110797606833]",-591.674431,penalty,-0.494474
13,[-8.2873475],"[-6.622881120909, -4.079095575152]",-586.919126,penalty,-0.494474
14,[-8.2519035],"[-6.607030105069, -4.047393543471]",-582.163822,penalty,-0.494474
15,[-8.2164596],"[-6.591179089228, -4.015691511790]",-577.408517,penalty,-0.494474
16,[-8.1810156],"[-6.575328073388, -3.983989480109]",-572.653212,penalty,-0.494474
17,[-8.1455717],"[-6.559477057548, -3.952287448428]",-567.897907,penalty,-0.494474
18,[-8.1101277],"[-6.543626041707, -3.920585416747]",-563.142603,penalty,-0.494474
19,[-8.0746838],"[-6.527775025867, -3.888883385067]",-558.387298,penalty,-0.494474
20,[-8.0392398],"[-6.511924010026, -3.857181353386]",-553.631993,penalty,-0.494474
21,[-8.0037959],"[-6.496072994186, -3.825479321705]",-548.876688,penalty,-0.494474
