x,z,p,acqf,penalty,pacqf
[-4.25 -0.75],[-0.03907347],[111.67998603],7.376129159974962e-16,0.0,7.376129159974962e-16
[-2.75  0.25],[1.6361783],[53.35022576],2.9854699267725197e-27,0.0,2.9854699267725197e-27
[ 0.25 -3.25],[0.4610719],[43.1221888],9.512649293955026e-19,0.0,9.512649293955026e-19
[-2.25 -2.75],[-0.54819834],[111.9771473],6.49481760983417e-14,0.0,6.49481760983417e-14
[3.25 4.75],[8.748605],[121.50865477],4.865133532077657e-10,0.0,4.865133532077657e-10
[3.75 3.75],[8.209904],[101.03344815],7.915909512156047e-13,0.0,7.915909512156047e-13
[-4.75  3.25],[2.9681416],[128.87908852],1.2345046236452362e-27,0.0,1.2345046236452362e-27
[2.25 4.25],[7.7689095],[70.86382932],4.541722791145499e-14,0.0,4.541722791145499e-14
[ 0.75 -1.75],[1.979467],[121.02686166],6.996426178601784e-29,0.0,6.996426178601784e-29
[4.25 1.25],[6.436947],[107.65854508],2.988297514197996e-13,0.0,2.988297514197996e-13
[-1.25 -4.75],[-1.6255989],[49.86484295],2.457853124256095e-13,0.0,2.457853124256095e-13
[-1.75 -3.75],[-1.0868987],[50.38595452],5.440015248822181e-13,0.0,5.440015248822181e-13
[ 1.75 -0.25],[3.782],[116.59060814],2.9694245603896557e-22,0.0,2.9694245603896557e-22
[ 1.25 -1.25],[2.675024],[121.45618665],6.408500120685847e-29,0.0,6.408500120685847e-29
[-0.25  2.25],[4.702544],[108.18742116],8.37110993654101e-17,0.0,8.37110993654101e-17
[-0.75 -2.25],[0.7156344],[110.89715111],1.5353288625495996e-20,0.0,1.5353288625495996e-20
[-3.75  0.75],[1.4793217],[114.10064827],2.9877296921949716e-26,0.0,2.9877296921949716e-26
[-3.25  1.75],[2.5862978],[118.20545864],3.574631797344342e-29,0.0,3.574631797344342e-29
[4.75 2.75],[7.955342],[93.55054646],1.0392511468954998e-13,0.0,1.0392511468954998e-13
[ 2.75 -4.25],[1.058923],[108.37994603],3.7719999935868476e-23,0.0,3.7719999935868476e-23
[-2.55523658 -4.37793398],[-2.0611832],[60.61066437],1.5467199671973866e-14,0.0,1.5467199671973866e-14
[-2.81137872 -4.22176933],[-2.0782442],[47.85477066],1.359719680530209e-14,0.0,1.359719680530209e-14
[-2.44276786 -4.44650364],[-2.0536916],[73.81440735],1.637215663535272e-14,0.0,1.637215663535272e-14
[-3.04500031 -4.91640854],[-2.7825816],[66.90139771],2.522442895414116e-14,0.0,2.522442895414116e-14
[-3.02806807 -4.92728567],[-2.7819095],[66.26763916],2.4955796473678925e-14,0.0,2.4955796473678925e-14
[-3.42924881 -4.66957617],[-2.7978373],[64.94470215],3.25881416300867e-14,0.0,3.25881416300867e-14
[-3.20860195 -4.9999876 ],[-2.9443243],[66.96813202],6.213130130581582e-13,0.0,6.213130130581582e-13
[-3.47367954 -4.82406664],[-2.950207],[87.39178467],7.096872473269332e-13,0.0,7.096872473269332e-13
[-3.60098839 -4.73957729],[-2.9530325],[67.64946747],7.570421071540959e-13,0.0,7.570421071540959e-13
[-3.30067468 -4.99992275],[-2.9965935],[70.28611755],2.0854158947902726e-12,0.0,2.0854158947902726e-12
[-3.60719705 -4.79168701],[-2.9994385],[77.58226013],2.2311121151219256e-12,0.0,2.2311121151219256e-12
[-3.3148489 -4.9902935],[-2.9967253],[71.08956909],2.092124501359382e-12,0.0,2.092124501359382e-12
[-2.50051546 -3.78041673],[-1.5384264],[94.02774811],3.4528999171015447e-13,0.0,3.4528999171015447e-13
[-3.08968353 -3.37714863],[-1.541412],[115.34157562],3.417240426106422e-13,0.0,3.417240426106422e-13
[-1.72212553 -4.31320143],[-1.534482],[60.03807068],3.4998968358000903e-13,0.0,3.4998968358000903e-13
[-3.30537033 -4.99961853],[-2.9990115],[70.51244354],2.2087310992912163e-12,0.0,2.2087310992912163e-12
[-3.33626819 -4.97867727],[-2.9993389],[72.10201263],2.2256676480686068e-12,0.0,2.2256676480686068e-12
[-4.17748976 -4.4085269 ],[-3.0082433],[83.08187866],2.7515021026657137e-12,0.0,2.7515021026657137e-12
[-3.35786057 -4.99201202],[-3.0225818],[72.21579742],3.87902059678422e-12,0.0,3.87902059678422e-12
[-3.44943404 -4.92923784],[-3.0229678],[78.45144653],3.915443514728705e-12,0.0,3.915443514728705e-12
[-3.66946721 -4.77840424],[-3.0238955],[70.69231415],4.0032479363584855e-12,0.0,4.0032479363584855e-12
[-3.39109373 -4.99784279],[-3.0462654],[72.96128082],6.882014112061216e-12,0.0,6.882014112061216e-12
[-3.47278929 -4.94142151],[-3.0462654],[78.62025452],6.882014112061216e-12,0.0,6.882014112061216e-12
[-3.52484965 -4.90546703],[-3.0462654],[83.24240875],6.882014112061216e-12,0.0,6.882014112061216e-12
