x,z,p,acqf,penalty,pacqf
[-4.25 -0.75],[1.8328017],[111.67998603],2.3581355779252226e-12,0.0,2.3581355779252226e-12
[-2.75  0.25],[0.19340289],[53.35022576],1.2632875205126572e-23,0.0,1.2632875205126572e-23
[ 0.25 -3.25],[1.5926],[43.1221888],5.822703464809863e-14,0.0,5.822703464809863e-14
[-2.25 -2.75],[2.482085],[111.9771473],8.688740717299809e-09,0.0,8.688740717299809e-09
[3.25 4.75],[-6.7894654],[121.50865477],2.380863736057808e-08,0.0,2.380863736057808e-08
[3.75 3.75],[-6.201872],[101.03344815],4.9886857718653815e-11,0.0,4.9886857718653815e-11
[-4.75  3.25],[-1.3064249],[128.87908852],4.014211454531326e-23,0.0,4.014211454531326e-23
[2.25 4.25],[-5.83829],[70.86382932],5.0301802211649475e-12,0.0,5.0301802211649475e-12
[ 0.75 -1.75],[0.05383176],[121.02686166],2.830510257709002e-24,0.0,2.830510257709002e-24
[4.25 1.25],[-4.338462],[107.65854508],9.43360375268763e-12,0.0,9.43360375268763e-12
[-1.25 -4.75],[3.6572711],[49.86484295],7.611978670286157e-05,0.0,7.611978670286157e-05
[-1.75 -3.75],[3.0696783],[50.38595452],1.587541801933076e-06,0.0,1.587541801933076e-06
[ 1.75 -0.25],[-1.7478881],[116.59060814],1.3877296225117433e-20,0.0,1.3877296225117433e-20
[ 1.25 -1.25],[-0.634392],[121.45618665],2.083102964428369e-25,0.0,2.083102964428369e-25
[-0.25  2.25],[-2.8224435],[108.18742116],6.93499143240858e-15,0.0,6.93499143240858e-15
[-0.75 -2.25],[1.2679584],[110.89715111],2.650941965637849e-16,0.0,2.650941965637849e-16
[-3.75  0.75],[0.29403353],[114.10064827],4.3607810964471475e-23,0.0,4.3607810964471475e-23
[-3.25  1.75],[-0.81946254],[118.20545864],4.499562254487731e-25,0.0,4.499562254487731e-25
[4.75 2.75],[-5.87723],[93.55054646],5.898499126068518e-12,0.0,5.898499126068518e-12
[ 2.75 -4.25],[1.1283871],[108.37994603],2.4292588986631042e-17,0.0,2.4292588986631042e-17
[-2.55523658 -4.37793398],[4.0272403],[60.61066437],0.000647624051164863,0.0,0.000647624051164863
[-2.70729232 -4.59734344],[4.293824],[72.29985046],0.0027162509483825634,0.0,0.0027162509483825634
[-2.83679008 -4.80325031],[4.5370603],[65.76197052],0.008855441423597234,0.0,0.008855441423597234
[-2.97283673 -4.99847078],[4.7746515],[60.84605026],0.024054151941827317,0.0,0.024054151941827317
[-2.98852539 -4.99906969],[4.783412],[61.17208099],0.02487698976379317,0.0,0.02487698976379317
