x,z,p,acqf,penalty,pacqf
[-4.25 -0.75],[0.9804276],[111.67998603],1.1955737775254532e-13,0.0,1.1955737775254532e-13
[-2.75  0.25],[-0.663444],[53.35022576],5.843842168823392e-27,0.0,5.843842168823392e-27
[ 0.25 -3.25],[0.7093599],[43.1221888],9.551382084847279e-16,0.0,9.551382084847279e-16
[-2.25 -2.75],[1.6131728],[111.9771473],8.355635033855039e-10,0.0,8.355635033855039e-10
[3.25 4.75],[-7.6626163],[121.50865477],2.8045091296779574e-09,0.0,2.8045091296779574e-09
[3.75 3.75],[-7.080744],[101.03344815],2.1196170316628955e-12,0.0,2.1196170316628955e-12
[-4.75  3.25],[-2.143561],[128.87908852],1.9012531018731206e-26,0.0,1.9012531018731206e-26
[2.25 4.25],[-6.7079306],[70.86382932],1.4792508009833444e-13,0.0,1.4792508009833444e-13
[ 0.75 -1.75],[-0.8271981],[121.02686166],7.535131359349412e-28,0.0,7.535131359349412e-28
[4.25 1.25],[-5.2278132],[107.65854508],5.986821068759986e-13,0.0,5.986821068759986e-13
[-1.25 -4.75],[2.7769177],[49.86484295],1.7374607722552918e-06,0.0,1.7374607722552918e-06
[-1.75 -3.75],[2.1950452],[50.38595452],1.2579393700356657e-07,0.0,1.2579393700356657e-07
[ 1.75 -0.25],[-2.6292562],[116.59060814],3.894646299589016e-23,0.0,3.894646299589016e-23
[ 1.25 -1.25],[-1.5163841],[121.45618665],5.002569337469534e-29,0.0,5.002569337469534e-29
[-0.25  2.25],[-3.685687],[108.18742116],1.416798393999746e-16,0.0,1.416798393999746e-16
[-0.75 -2.25],[0.3929873],[110.89715111],1.977907957849995e-18,0.0,1.977907957849995e-18
[-3.75  0.75],[-0.5561303],[114.10064827],2.819997080053577e-26,0.0,2.819997080053577e-26
[-3.25  1.75],[-1.6690022],[118.20545864],1.1092708465662265e-28,0.0,1.1092708465662265e-28
[4.75 2.75],[-6.7643714],[93.55054646],1.9011417660143522e-13,0.0,1.9011417660143522e-13
[ 2.75 -4.25],[0.22923326],[108.37994603],7.172093504077818e-20,0.0,7.172093504077818e-20
[-2.55523658 -4.37793398],[3.1547196],[60.61066437],5.501751763922601e-06,0.0,5.501751763922601e-06
[-2.70729232 -4.59734344],[3.4213824],[72.29985046],1.6452975908712523e-05,0.0,1.6452975908712523e-05
[-2.83679008 -4.80325031],[3.6646256],[65.76197052],7.013488653362203e-05,0.0,7.013488653362203e-05
[-2.97283673 -4.99847078],[3.9022903],[60.84605026],0.0003970898299461004,0.0,0.0003970898299461004
[-2.98852539 -4.99906969],[3.9111288],[61.17208099],0.0004244372296762632,0.0,0.0004244372296762632
[-3.00123096 -4.99999046],[3.9186554],[61.41567993],0.00044922491773713316,0.0,0.00044922491773713316
[-3.01089382 -4.99987316],[3.923687],[61.64964676],0.00046655473352945624,0.0,0.00046655473352945624
[-3.01885247 -4.99999905],[3.92802],[61.8315506],0.0004820153763565638,0.0,0.0004820153763565638
[-3.02511954 -4.99973822],[3.9311266],[61.99708557],0.0004934581170140881,0.0,0.0004934581170140881
[-3.03050566 -4.99991226],[3.9341333],[62.11681747],0.000504716764254193,0.0,0.000504716764254193
