x,z,p,acqf,penalty,pacqf
[-4.25 -0.75],[0.07639921],[111.67998603],4.5244677036425673e-14,0.0,4.5244677036425673e-14
[-2.75  0.25],[-1.5719285],[53.35022576],8.368925847615979e-30,0.0,8.368925847615979e-30
[ 0.25 -3.25],[-0.22582847],[43.1221888],8.155056606537159e-17,0.0,8.155056606537159e-17
[-2.25 -2.75],[0.6924202],[111.9771473],1.0507407586607494e-09,0.0,1.0507407586607494e-09
[3.25 4.75],[-8.587309],[121.50865477],1.3069075310187836e-10,0.0,1.3069075310187836e-10
[3.75 3.75],[-8.011234],[101.03344815],2.0597668134760722e-14,0.0,2.0597668134760722e-14
[-4.75  3.25],[-3.0320868],[128.87908852],3.665078429957637e-30,0.0,3.665078429957637e-30
[2.25 4.25],[-7.6291127],[70.86382932],3.3306672563136674e-15,0.0,3.3306672563136674e-15
[ 0.75 -1.75],[-1.760098],[121.02686166],3.780756464860083e-31,0.0,3.780756464860083e-31
[4.25 1.25],[-6.1689544],[107.65854508],2.036155692091138e-12,0.0,2.036155692091138e-12
[-1.25 -4.75],[1.8445679],[49.86484295],1.425182860949817e-06,0.0,1.425182860949817e-06
[-1.75 -3.75],[1.2684941],[50.38595452],2.6212296126530455e-07,0.0,2.6212296126530455e-07
[ 1.75 -0.25],[-3.5624309],[116.59060814],2.268628020192446e-25,0.0,2.268628020192446e-25
[ 1.25 -1.25],[-2.4502301],[121.45618665],4.7909075814152466e-33,0.0,4.7909075814152466e-33
[-0.25  2.25],[-4.6005206],[108.18742116],5.809621767678025e-17,0.0,5.809621767678025e-17
[-0.75 -2.25],[-0.53383887],[110.89715111],7.301438818007747e-20,0.0,7.301438818007747e-20
[-3.75  0.75],[-1.4578702],[114.10064827],7.157218997673107e-29,0.0,7.157218997673107e-29
[-3.25  1.75],[-2.5700712],[118.20545864],8.924695527683746e-33,0.0,8.924695527683746e-33
[4.75 2.75],[-7.703224],[93.55054646],3.3656591900834517e-15,0.0,3.3656591900834517e-15
[ 2.75 -4.25],[-0.72200835],[108.37994603],8.924448871712861e-22,0.0,8.924448871712861e-22
[-2.55523658 -4.37793398],[2.2302656],[60.61066437],3.895557028112126e-07,0.0,3.895557028112126e-07
[-2.70729232 -4.59734344],[2.4969983],[72.29985046],5.937060329160129e-08,0.0,5.937060329160129e-08
[-2.83679008 -4.80325031],[2.7402394],[65.76197052],2.1125483146441618e-08,0.0,2.1125483146441618e-08
[-2.97283673 -4.99847078],[2.9779706],[60.84605026],1.1065782432280229e-07,0.0,1.1065782432280229e-07
[-2.98852539 -4.99906969],[2.9868872],[61.17208099],1.2457301579189824e-07,0.0,1.2457301579189824e-07
[-3.00123096 -4.99999046],[2.9944763],[61.41567993],1.381371402985146e-07,0.0,1.381371402985146e-07
[-3.01089382 -4.99987316],[2.999558],[61.64964676],1.4822310938293458e-07,0.0,1.4822310938293458e-07
[-3.01885247 -4.99999905],[3.0039308],[61.8315506],1.5759039370337523e-07,0.0,1.5759039370337523e-07
[-3.02511954 -4.99973822],[3.0070705],[61.99708557],1.6476021063447987e-07,0.0,1.6476021063447987e-07
[-3.03050566 -4.99991226],[3.0101051],[62.11681747],1.7203479220895075e-07,0.0,1.7203479220895075e-07
[-3.03470278 -4.99966049],[3.012143],[62.2336998],1.7715666412638748e-07,0.0,1.7715666412638748e-07
[-3.03851271 -4.99998951],[3.0144634],[62.30685806],1.8322673832252366e-07,0.0,1.8322673832252366e-07
[-3.04150414 -4.99998951],[3.016067],[62.38001633],1.8752059248220215e-07,0.0,1.8752059248220215e-07
[-3.04398966 -4.99999189],[3.0174017],[62.44084167],1.9119413645021217e-07,0.0,1.9119413645021217e-07
[-3.04164982 -4.99300098],[3.0102458],[62.81310654],1.7241653603224468e-07,0.0,1.7241653603224468e-07
[-3.04104328 -4.98938084],[3.0068648],[63.02614594],1.642509318305732e-07,0.0,1.642509318305732e-07
[-3.04869199 -4.99936008],[3.0193892],[62.59525681],1.9680088200833913e-07,0.0,1.9680088200833913e-07
[-2.3958993 -3.9618454],[1.7936046],[51.69251251],1.4484088722932178e-06,0.0,1.4484088722932178e-06
[-2.40373802 -3.9630394 ],[1.7988153],[51.79836655],1.4481647592585072e-06,0.0,1.4481647592585072e-06
