x,z,p,acqf,penalty,pacqf
[-4.25 -0.75],[0.29182863],[111.67998603],7.40198991111452e-15,0.0,7.40198991111452e-15
[-2.75  0.25],[-1.3538003],[53.35022576],2.7556439823765898e-30,0.0,2.7556439823765898e-30
[ 0.25 -3.25],[0.0085206],[43.1221888],2.1384470320170308e-17,0.0,2.1384470320170308e-17
[-2.25 -2.75],[0.9180075],[111.9771473],1.660331715974989e-10,0.0,1.660331715974989e-10
[3.25 4.75],[-8.359368],[121.50865477],2.1471686776225093e-10,0.0,2.1471686776225093e-10
[3.75 3.75],[-7.779771],[101.03344815],4.8046049902498135e-14,0.0,4.8046049902498135e-14
[-4.75  3.25],[-2.8260841],[128.87908852],6.662588012717004e-30,0.0,6.662588012717004e-30
[2.25 4.25],[-7.4033],[70.86382932],3.3150545536400686e-15,0.0,3.3150545536400686e-15
[ 0.75 -1.75],[-1.527145],[121.02686166],2.1091854168520997e-31,0.0,2.1091854168520997e-31
[4.25 1.25],[-5.931016],[107.65854508],1.1059732862099103e-13,0.0,1.1059732862099103e-13
[-1.25 -4.75],[2.077202],[49.86484295],2.1107126565628468e-07,0.0,2.1107126565628468e-07
[-1.75 -3.75],[1.4976048],[50.38595452],3.5720322123914893e-08,0.0,3.5720322123914893e-08
[ 1.75 -0.25],[-3.3293188],[116.59060814],9.28043425808363e-26,0.0,9.28043425808363e-26
[ 1.25 -1.25],[-2.2167056],[121.45618665],7.373922885402515e-33,0.0,7.373922885402515e-33
[-0.25  2.25],[-4.37855],[108.18742116],6.08763180054004e-18,0.0,6.08763180054004e-18
[-0.75 -2.25],[-0.3045688],[110.89715111],1.7898873782660355e-20,0.0,1.7898873782660355e-20
[-3.75  0.75],[-1.2438371],[114.10064827],1.851982627233069e-29,0.0,1.851982627233069e-29
[-3.25  1.75],[-2.35645],[118.20545864],1.6835381626228276e-32,0.0,1.6835381626228276e-32
[4.75 2.75],[-7.4666815],[93.55054646],4.128011642895253e-15,0.0,4.128011642895253e-15
[ 2.75 -4.25],[-0.47791362],[108.37994603],3.1083436482255997e-22,0.0,3.1083436482255997e-22
[-2.55523658 -4.37793398],[2.4581068],[60.61066437],1.1298137792802564e-07,0.0,1.1298137792802564e-07
[-2.70729232 -4.59734344],[2.7247984],[72.29985046],5.75959916991578e-08,0.0,5.75959916991578e-08
[-2.83679008 -4.80325031],[2.9680417],[65.76197052],8.682244010530414e-08,0.0,8.682244010530414e-08
[-2.97283673 -4.99847078],[3.2057335],[60.84605026],8.107838087865712e-07,0.0,8.107838087865712e-07
[-2.98852539 -4.99906969],[3.214603],[61.17208099],9.085612134040399e-07,0.0,9.085612134040399e-07
[-3.00123096 -4.99999046],[3.222154],[61.41567993],1.0023827224293563e-06,0.0,1.0023827224293563e-06
[-3.01089382 -4.99987316],[3.2272053],[61.64964676],1.070968771539459e-06,0.0,1.070968771539459e-06
[-3.01885247 -4.99999905],[3.231554],[61.8315506],1.1342743515946897e-06,0.0,1.1342743515946897e-06
[-3.02511954 -4.99973822],[3.2346735],[61.99708557],1.1823876128838398e-06,0.0,1.1823876128838398e-06
[-3.03050566 -4.99991226],[3.2376919],[62.11681747],1.2308920136207816e-06,0.0,1.2308920136207816e-06
[-3.03470278 -4.99966049],[3.2397158],[62.2336998],1.2644713505090496e-06,0.0,1.2644713505090496e-06
[-3.03851271 -4.99998951],[3.242025],[62.30685806],1.3043330886416545e-06,0.0,1.3043330886416545e-06
[-3.04150414 -4.99998951],[3.2436194],[62.38001633],1.332629629830068e-06,0.0,1.332629629830068e-06
[-3.04398966 -4.99999189],[3.2449465],[62.44084167],1.3564949282349658e-06,0.0,1.3564949282349658e-06
[-3.04164982 -4.99300098],[3.2377841],[62.81310654],1.2321811579162198e-06,0.0,1.2321811579162198e-06
[-3.04104328 -4.98938084],[3.2343984],[63.02614594],1.177905548863952e-06,0.0,1.177905548863952e-06
