x,z,p,acqf,penalty,pacqf
[-4.25 -0.75],[1.029659],[111.67998603],1.9213381068186612e-34,0.0,1.9213381068186612e-34
[-2.75  0.25],[2.7924917],[53.35022576],1.1099799588580243e-37,0.0,1.1099799588580243e-37
[ 0.25 -3.25],[2.3769205],[43.1221888],1.703511474803007e-36,0.0,1.703511474803007e-36
[-2.25 -2.75],[0.99147445],[111.9771473],1.9637654661405136e-34,0.0,1.9637654661405136e-34
[3.25 4.75],[10.202118],[121.50865477],3.644550783040024e-12,0.0,3.644550783040024e-12
[3.75 3.75],[9.834277],[101.03344815],5.726997004078688e-14,0.0,5.726997004078688e-14
[-4.75  3.25],[3.5472653],[128.87908852],2.6734316472345592e-39,0.0,2.6734316472345592e-39
[2.25 4.25],[9.146327],[70.86382932],1.4247342976247243e-16,0.0,1.4247342976247243e-16
[ 0.75 -1.75],[3.8005514],[121.02686166],2.2606084183246076e-39,0.0,2.2606084183246076e-39
[4.25 1.25],[8.391554],[107.65854508],5.967191419777019e-18,0.0,5.967191419777019e-18
[-1.25 -4.75],[0.25579357],[49.86484295],6.192621813034741e-35,0.0,6.192621813034741e-35
[-1.75 -3.75],[0.623634],[50.38595452],1.7615992166764702e-34,0.0,1.7615992166764702e-34
[ 1.75 -0.25],[5.5729303],[116.59060814],3.0165927856354866e-30,0.0,3.0165927856354866e-30
[ 1.25 -1.25],[4.5075936],[121.45618665],1.2689324045497746e-37,0.0,1.2689324045497746e-37
[-0.25  2.25],[5.9694095],[108.18742116],4.157679321978656e-27,0.0,4.157679321978656e-27
[-0.75 -2.25],[2.3960128],[110.89715111],1.509903876131143e-36,0.0,1.509903876131143e-36
[-3.75  0.75],[2.4532905],[114.10064827],1.0463193863174871e-36,0.0,1.0463193863174871e-36
[-3.25  1.75],[3.518627],[118.20545864],2.8484302474659035e-39,0.0,2.8484302474659035e-39
[4.75 2.75],[9.815185],[93.55054646],4.664780565908951e-14,0.0,4.664780565908951e-14
[ 2.75 -4.25],[3.4040728],[108.37994603],3.997130969609167e-39,0.0,3.997130969609167e-39
[-2.55523658 -4.37793398],[-0.38798565],[60.61066437],2.249317238058177e-38,0.0,2.249317238058177e-38
[-2.81137872 -4.22176933],[-0.454738],[47.85477066],4.4836966904834464e-39,0.0,4.4836966904834464e-39
[-2.44276786 -4.44650364],[-0.3586754],[73.81440735],4.2969428001272776e-38,0.0,4.2969428001272776e-38
[-3.04500031 -4.91640854],[-1.1154586],[66.90139771],6.685757583903456e-50,0.0,6.685757583903456e-50
[-3.02806807 -4.92728567],[-1.1114428],[66.26763916],7.717721465632456e-50,0.0,7.717721465632456e-50
[-3.42924881 -4.66957617],[-1.2065933],[64.94470215],3.7527769005117726e-51,0.0,3.7527769005117726e-51
[-3.20860195 -4.9999876 ],[-1.2894619],[66.96813202],8.735687001980836e-52,0.0,8.735687001980836e-52
[-3.47367954 -4.82406664],[-1.3482896],[87.39178467],7.833222633851831e-52,0.0,7.833222633851831e-52
[-3.60098839 -4.73957729],[-1.3765429],[67.64946747],1.0329562371193265e-51,0.0,1.0329562371193265e-51
[-3.30067468 -4.99992275],[-1.3536358],[70.28611755],8.119955338299298e-52,0.0,8.119955338299298e-52
[-3.60719705 -4.79168701],[-1.4182146],[77.58226013],2.366636172690902e-51,0.0,2.366636172690902e-51
[-3.3148489 -4.9902935],[-1.3566221],[71.08956909],8.312065842003933e-52,0.0,8.312065842003933e-52
[-2.50051546 -3.78041673],[0.0783561],[94.02774811],1.9846111232762735e-35,0.0,1.9846111232762735e-35
[-3.08968353 -3.37714863],[-0.04360905],[115.34157562],6.262626054775473e-36,0.0,6.262626054775473e-36
[-1.72212553 -4.31320143],[0.23949271],[60.03807068],5.69558876804616e-35,0.0,5.69558876804616e-35
[-3.30537033 -4.99961853],[-1.356693],[70.51244354],8.320329870379444e-52,0.0,8.320329870379444e-52
[-3.33626819 -4.97867727],[-1.3632379],[72.10201263],8.829432360704859e-52,0.0,8.829432360704859e-52
[-4.17748976 -4.4085269 ],[-1.5414236],[83.08187866],6.357168567826179e-49,0.0,6.357168567826179e-49
[-3.35786057 -4.99201202],[-1.3878541],[72.21579742],1.234509521029535e-51,0.0,1.234509521029535e-51
[-3.44943404 -4.92923784],[-1.4067429],[78.45144653],1.7863595346273497e-51,0.0,1.7863595346273497e-51
[-3.66946721 -4.77840424],[-1.4521296],[70.69231415],6.892782624529181e-51,0.0,6.892782624529181e-51
[-3.39109373 -4.99784279],[-1.4152123],[72.96128082],2.186591064518405e-51,0.0,2.186591064518405e-51
[-3.47278929 -4.94142151],[-1.4317638],[78.62025452],3.4645906102255747e-51,0.0,3.4645906102255747e-51
[-3.52484965 -4.90546703],[-1.4423112],[83.24240875],4.872535658758281e-51,0.0,4.872535658758281e-51
[-2.33262038 -3.45209026],[0.43073726],[101.74038696],1.204174897520468e-34,0.0,1.204174897520468e-34
[-2.85671616 -3.08989453],[0.32472777],[114.82279968],8.428888924216665e-35,0.0,8.428888924216665e-35
[-3.1129632  -2.91280556],[0.2728964],[117.64095306],6.730078560958794e-35,0.0,6.730078560958794e-35
[-3.45313358 -4.99424887],[-1.4559095],[75.06719208],7.91032537533609e-51,0.0,7.91032537533609e-51
[-3.50173235 -4.96032619],[-1.4654983],[78.61190796],1.1575003093062174e-50,0.0,1.1575003093062174e-50
[-4.0435729 -4.5821147],[-1.572408],[53.10005951],5.3946283146710525e-48,0.0,5.3946283146710525e-48
[-3.53304625 -4.99149847],[-1.5096774],[78.02925873],9.572323179850175e-50,0.0,9.572323179850175e-50
[-4.00199795 -4.65113878],[-1.5928714],[51.71977615],2.570011093381224e-47,0.0,2.570011093381224e-47
[-3.95880008 -4.6824913 ],[-1.5852079],[52.28097916],1.418207436124895e-47,0.0,1.418207436124895e-47
[-3.65121794 -4.99074459],[-1.5915614],[82.76416779],2.319045914791022e-47,0.0,2.319045914791022e-47
[-3.70076013 -4.95262003],[-1.5987973],[87.53586578],4.1204247760633075e-47,0.0,4.1204247760633075e-47
[-3.97016263 -4.74530554],[-1.6381453],[55.61611938],1.1917410876017683e-45,0.0,1.1917410876017683e-45
