x,z,p,acqf,penalty,pacqf
[-4.25 -0.75],[0.02369821],[111.67998603],0.0,0.0,0.0
[-2.75  0.25],[-1.6311597],[53.35022576],5.7529297354249155e-55,0.0,5.7529297354249155e-55
[ 0.25 -3.25],[-0.3249548],[43.1221888],0.23629420827583011,0.0,0.23629420827583011
[-2.25 -2.75],[0.6147485],[111.9771473],0.0,0.0,0.0
[3.25 4.75],[-8.670219],[121.50865477],0.0,0.0,0.0
[3.75 3.75],[-8.102827],[101.03344815],0.0,0.0,0.0
[-4.75  3.25],[-3.0614681],[128.87908852],0.0,0.0,0.0
[2.25 4.25],[-7.7068567],[70.86382932],0.0,0.0,0.0
[ 0.75 -1.75],[-1.8557084],[121.02686166],0.0,0.0,0.0
[4.25 1.25],[-6.2765484],[107.65854508],0.0,0.0,0.0
[-1.25 -4.75],[1.749532],[49.86484295],4.866421456636968e-27,0.0,4.866421456636968e-27
[-1.75 -3.75],[1.1821404],[50.38595452],2.857382729124566e-29,0.0,2.857382729124566e-29
[ 1.75 -0.25],[-3.6583285],[116.59060814],0.0,0.0,0.0
[ 1.25 -1.25],[-2.547204],[121.45618665],0.0,0.0,0.0
[-0.25  2.25],[-4.6690087],[108.18742116],0.0,0.0,0.0
[-0.75 -2.25],[-0.62048],[110.89715111],0.0,0.0,0.0
[-3.75  0.75],[-1.5070556],[114.10064827],0.0,0.0,0.0
[-3.25  1.75],[-2.6181808],[118.20545864],0.0,0.0,0.0
[4.75 2.75],[-7.807302],[93.55054646],0.0,0.0,0.0
[ 2.75 -4.25],[-0.84502876],[108.37994603],0.0,0.0,0.0
[-2.55523658 -4.37793398],[2.1469727],[60.61066437],1.3285827655726085e-153,0.0,1.3285827655726085e-153
[-2.70729232 -4.59734344],[2.4137917],[72.29985046],0.0,0.0,0.0
[-2.83679008 -4.80325031],[2.657013],[65.76197052],9.985858782215126e-255,0.0,9.985858782215126e-255
[-2.97283673 -4.99847078],[2.8948262],[60.84605026],4.61633846015687e-212,0.0,4.61633846015687e-212
[-2.98852539 -4.99906969],[2.9038591],[61.17208099],0.0,0.0,0.0
[-3.00123096 -4.99999046],[2.9115405],[61.41567993],0.0,0.0,0.0
[-3.01089382 -4.99987316],[2.916696],[61.64964676],0.0,0.0,0.0
[-3.01885247 -4.99999905],[2.9211292],[61.8315506],0.0,0.0,0.0
[-3.02511954 -4.99973822],[2.9243178],[61.99708557],0.0,0.0,0.0
[-3.03050566 -4.99991226],[2.9273925],[62.11681747],0.0,0.0,0.0
[-3.03470278 -4.99966049],[2.9294634],[62.2336998],0.0,0.0,0.0
[-3.03851271 -4.99998951],[2.9318109],[62.30685806],0.0,0.0,0.0
[-3.04150414 -4.99998951],[2.9334373],[62.38001633],0.0,0.0,0.0
[-3.04398966 -4.99999189],[2.934791],[62.44084167],0.0,0.0,0.0
[-3.04164982 -4.99300098],[2.9276516],[62.81310654],0.0,0.0,0.0
[-3.04104328 -4.98938084],[2.9242835],[63.02614594],0.0,0.0,0.0
[-3.04869199 -4.99936008],[2.9368176],[62.59525681],0.0,0.0,0.0
[-2.3958993 -3.9618454],[1.7111299],[51.69251251],3.3957022681267313e-53,0.0,3.3957022681267313e-53
[-2.40373802 -3.9630394 ],[1.7163942],[51.79836655],4.090214365580692e-65,0.0,4.090214365580692e-65
[-2.41912723 -3.97702885],[1.7365026],[51.3230896],1.7294203262042203e-39,0.0,1.7294203262042203e-39
[-1.33977985 -2.29070115],[-0.2656385],[111.78474426],0.0,0.0,0.0
[-1.28811431 -2.21271515],[-0.3591813],[112.70326233],11.471306930901768,0.0,11.471306930901768
