x,z,p,acqf,penalty,pacqf
[-4.25 -0.75],[0.04069519],[111.67998603],6.314318547893397e-13,0.0,6.314318547893397e-13
[-2.75  0.25],[-1.6099052],[53.35022576],7.648429075954662e-28,0.0,7.648429075954662e-28
[ 0.25 -3.25],[-0.27758324],[43.1221888],1.1023170621011662e-15,0.0,1.1023170621011662e-15
[-2.25 -2.75],[0.64809024],[111.9771473],9.426806943690064e-09,0.0,9.426806943690064e-09
[3.25 4.75],[-8.633536],[121.50865477],1.8155345132475534e-10,0.0,1.8155345132475534e-10
[3.75 3.75],[-8.060458],[101.03344815],2.8317901882610406e-14,0.0,2.8317901882610406e-14
[-4.75  3.25],[-3.059759],[128.87908852],4.80132116852026e-29,0.0,4.80132116852026e-29
[2.25 4.25],[-7.673546],[70.86382932],1.6617767493589206e-14,0.0,1.6617767493589206e-14
[ 0.75 -1.75],[-1.8106518],[121.02686166],2.4952095401292724e-29,0.0,2.4952095401292724e-29
[4.25 1.25],[-6.223692],[107.65854508],9.55292894562643e-11,0.0,9.55292894562643e-11
[-1.25 -4.75],[1.7942464],[49.86484295],1.5994641765531325e-05,0.0,1.5994641765531325e-05
[-1.75 -3.75],[1.2211683],[50.38595452],2.3861632348108286e-06,0.0,2.3861632348108286e-06
[ 1.75 -0.25],[-3.613101],[116.59060814],7.407370488041843e-24,0.0,7.407370488041843e-24
[ 1.25 -1.25],[-2.5012617],[121.45618665],1.1491917758906896e-31,0.0,1.1491917758906896e-31
[-0.25  2.25],[-4.6417255],[108.18742116],2.4132938300098666e-15,0.0,2.4132938300098666e-15
[-0.75 -2.25],[-0.58128077],[110.89715111],1.6442107944722179e-18,0.0,1.6442107944722179e-18
[-3.75  0.75],[-1.4923732],[114.10064827],7.095568844641993e-27,0.0,7.095568844641993e-27
[-3.25  1.75],[-2.6042125],[118.20545864],1.6914352549051989e-31,0.0,1.6914352549051989e-31
[4.75 2.75],[-7.7567606],[93.55054646],1.1796168600819318e-14,0.0,1.1796168600819318e-14
[ 2.75 -4.25],[-0.78202736],[108.37994603],2.1033235411935623e-20,0.0,2.1033235411935623e-20
[-2.55523658 -4.37793398],[2.184007],[60.61066437],4.3839753064389976e-06,0.0,4.3839753064389976e-06
[-2.70729232 -4.59734344],[2.450772],[72.29985046],4.2452708978482264e-07,0.0,4.2452708978482264e-07
[-2.83679008 -4.80325031],[2.6940084],[65.76197052],5.4779742018990534e-08,0.0,5.4779742018990534e-08
[-2.97283673 -4.99847078],[2.9317703],[60.84605026],1.2279936996431408e-07,0.0,1.2279936996431408e-07
[-2.98852539 -4.99906969],[2.9407272],[61.17208099],1.3612518326102883e-07,0.0,1.3612518326102883e-07
[-3.00123096 -4.99999046],[2.948348],[61.41567993],1.4911265608014066e-07,0.0,1.4911265608014066e-07
[-3.01089382 -4.99987316],[2.9534554],[61.64964676],1.587784680943876e-07,0.0,1.587784680943876e-07
[-3.01885247 -4.99999905],[2.9578493],[61.8315506],1.6778404328660653e-07,0.0,1.6778404328660653e-07
[-3.02511954 -4.99973822],[2.961006],[61.99708557],1.7462990882208685e-07,0.0,1.7462990882208685e-07
[-3.03050566 -4.99991226],[2.9640543],[62.11681747],1.8166702452888779e-07,0.0,1.8166702452888779e-07
[-3.03470278 -4.99966049],[2.9661036],[62.2336998],1.8659046113341932e-07,0.0,1.8659046113341932e-07
[-3.03851271 -4.99998951],[2.9684334],[62.30685806],1.923448756308387e-07,0.0,1.923448756308387e-07
[-3.04150414 -4.99998951],[2.970045],[62.38001633],1.9650681379146903e-07,0.0,1.9650681379146903e-07
[-3.04398966 -4.99999189],[2.971386],[62.44084167],2.0002643780359455e-07,0.0,2.0002643780359455e-07
[-3.04164982 -4.99300098],[2.964236],[62.81310654],1.8208549886302619e-07,0.0,1.8208549886302619e-07
[-3.04104328 -4.98938084],[2.9608593],[63.02614594],1.743482101879455e-07,0.0,1.743482101879455e-07
[-3.04869199 -4.99936008],[2.9733872],[62.59525681],2.0546291074479526e-07,0.0,2.0546291074479526e-07
[-2.3958993 -3.9618454],[1.7476248],[51.69251251],1.5946354040172172e-05,0.0,1.5946354040172172e-05
[-2.40373802 -3.9630394 ],[1.7528539],[51.79836655],1.5976032595251653e-05,0.0,1.5976032595251653e-05
[-2.41912723 -3.97702885],[1.7729301],[51.3230896],1.6033727880596065e-05,0.0,1.6033727880596065e-05
