x,z,p,acqf,penalty,pacqf
[2.75 1.25],[-2.8578174],[-259.32159818],3.998842470004047e-37,0.0,3.998842470004047e-37
[-3.25  2.75],[1.5484352],[-199.13727311],3.8548344064365435e-37,0.0,3.8548344064365435e-37
[0.75 3.25],[-2.1510339],[-166.87364979],3.904681759911854e-37,0.0,3.904681759911854e-37
[0.25 0.25],[-0.19641444],[-215.59007859],3.80730172617124e-37,0.0,3.80730172617124e-37
[4.25 0.75],[-3.8958836],[-138.65391208],4.16991250032392e-37,0.0,4.16991250032392e-37
[-1.25  2.25],[0.07968426],[-165.79644514],3.802232736953375e-37,0.0,3.802232736953375e-37
[-0.25 -0.75],[0.74224865],[-222.33431346],3.8159906523372325e-37,0.0,3.8159906523372325e-37
[-1.75  4.25],[-0.50558686],[-175.11887143],3.809256607234829e-37,0.0,3.809256607234829e-37
[-2.75 -1.75],[3.4036517],[-124.4326751],4.087251486363267e-37,0.0,4.087251486363267e-37
[-2.25 -2.25],[3.226956],[-251.58165637],4.061172531543164e-37,0.0,4.061172531543164e-37
[-0.75 -3.75],[2.696868],[-190.77420103],3.976149383247252e-37,0.0,3.976149383247252e-37
[-4.25 -0.25],[3.9337394],[-71.34721007],4.19283101711607e-37,0.0,4.19283101711607e-37
[3.75 3.75],[-4.989133],[-208.40844434],4.421999298304132e-37,0.0,4.421999298304132e-37
[-4.75 -1.25],[4.872402],[-244.21438106],4.425100279644172e-37,0.0,4.425100279644172e-37
[2.25 1.75],[-2.6811216],[-128.12446043],3.979397404071763e-37,0.0,3.979397404071763e-37
[ 3.25 -4.75],[-0.24063373],[-170.75070124],3.807760778971834e-37,0.0,3.807760778971834e-37
[1.75 4.75],[-3.7743711],[-133.61129632],4.16052495615756e-37,0.0,4.16052495615756e-37
[ 4.75 -3.25],[-2.2946558],[-153.59115234],3.922909729041055e-37,0.0,3.922909729041055e-37
[ 1.25 -2.75],[0.4661501],[-192.88412356],3.805267193778648e-37,0.0,3.805267193778648e-37
[-3.75 -4.25],[5.5349674],[-104.04137675],4.6112570426448264e-37,0.0,4.6112570426448264e-37
[4.27329826 2.63454556],[-4.8732595],[-80.36997223],4.405326614218519e-37,0.0,4.405326614218519e-37
[4.25878    2.65805697],[-4.872698],[-28.31081581],4.401920610674102e-37,0.0,4.401920610674102e-37
[4.51236057 2.24739766],[-4.8825183],[-192.3714447],4.408409790568866e-37,0.0,4.408409790568866e-37
[-3.78128791 -2.23057437],[4.5360937],[-227.04188538],4.331028842723002e-37,0.0,4.331028842723002e-37
[-3.93169022 -1.97469831],[4.535666],[-193.4493103],4.3320788424676385e-37,0.0,4.3320788424676385e-37
[-3.86708546 -2.08460927],[4.5358496],[-225.96182251],4.328519880562338e-37,0.0,4.328519880562338e-37
[-4.38222837 -2.42441368],[5.1521916],[-247.18255615],4.506659707848662e-37,0.0,4.506659707848662e-37
[-4.50189257 -2.20949793],[5.1460943],[-241.23088074],4.5016376700171485e-37,0.0,4.5016376700171485e-37
[-4.23308754 -2.69226885],[5.159791],[-230.38798523],4.507945903083253e-37,0.0,4.507945903083253e-37
[-4.87606812 -2.69888711],[5.716997],[-138.92359924],4.682674585273867e-37,0.0,4.682674585273867e-37
[-4.43321133 -3.49561548],[5.740254],[-224.26869202],4.683237773537937e-37,0.0,4.683237773537937e-37
[-4.42391586 -3.51233935],[5.740742],[-228.1789856],4.6895038478146004e-37,0.0,4.6895038478146004e-37
[-4.99998379 -2.98072362],[5.966901],[57.47424316],4.7665922831775806e-37,0.0,4.7665922831775806e-37
[-4.88507509 -3.17529154],[5.9667583],[45.31920242],4.755773038247939e-37,0.0,4.755773038247939e-37
