x,z,p,acqf,penalty,pacqf
[2.75 1.25],[-3.3769917],[-259.32159818],4.883345917748218e-34,0.0,4.883345917748218e-34
[-3.25  2.75],[1.0335695],[-199.13727311],2.9036523950785707e-36,0.0,2.9036523950785707e-36
[0.75 3.25],[-2.6674879],[-166.87364979],3.479488366170962e-35,0.0,3.479488366170962e-35
[0.25 0.25],[-0.7151841],[-215.59007859],6.418503605573329e-37,0.0,6.418503605573329e-37
[4.25 0.75],[-4.4162416],[-138.65391208],4.93495886390289e-32,0.0,4.93495886390289e-32
[-1.25  2.25],[-0.43661755],[-165.79644514],5.839280221167695e-37,0.0,5.839280221167695e-37
[-0.25 -0.75],[0.2228752],[-222.33431346],7.767112080801907e-37,0.0,7.767112080801907e-37
[-1.75  4.25],[-1.0199251],[-175.11887143],8.241813799800521e-37,0.0,8.241813799800521e-37
[-2.75 -1.75],[2.8846827],[-124.4326751],1.848912772113153e-33,0.0,1.848912772113153e-33
[-2.25 -2.25],[2.7073066],[-251.58165637],8.39558843628781e-34,0.0,8.39558843628781e-34
[-0.75 -3.75],[2.1751792],[-190.77420103],9.53631477940376e-35,0.0,9.53631477940376e-35
[-4.25 -0.25],[3.4168105],[-71.34721007],2.2889575921811988e-32,0.0,2.2889575921811988e-32
[3.75 3.75],[-5.506672],[-208.40844434],1.0955328868808163e-29,0.0,1.0955328868808163e-29
[-4.75 -1.25],[4.35487],[-244.21438106],2.9634756312613078e-30,0.0,2.9634756312613078e-30
[2.25 1.75],[-3.199616],[-128.12446043],2.4108117273103106e-34,0.0,2.4108117273103106e-34
[ 3.25 -4.75],[-0.76519513],[-170.75070124],6.630005370084497e-37,0.0,6.630005370084497e-37
[1.75 4.75],[-4.2900457],[-133.61129632],2.7286783572355717e-32,0.0,2.7286783572355717e-32
[ 4.75 -3.25],[-2.8186893],[-153.59115234],5.856722649512395e-35,0.0,5.856722649512395e-35
[ 1.25 -2.75],[-0.05569148],[-192.88412356],6.316701162832565e-37,0.0,6.316701162832565e-37
[-3.75 -4.25],[5.0143623],[-104.04137675],1.090778494655457e-28,0.0,1.090778494655457e-28
[4.27329826 2.63454556],[-5.392017],[-80.36997223],6.122849542801943e-30,0.0,6.122849542801943e-30
