x,z,p,acqf,penalty,pacqf
[2.75 1.25],[-4.4108696],[-259.32159818],2.6042199210258127e-07,0.0,2.6042199210258127e-07
[-3.25  2.75],[-0.03120506],[-199.13727311],0.0005879531451217034,0.0,0.0005879531451217034
[0.75 3.25],[-3.7208257],[-166.87364979],1.6516278626057118e-06,0.0,1.6516278626057118e-06
[0.25 0.25],[-1.7520115],[-215.59007859],0.00016208563479005057,0.0,0.00016208563479005057
[4.25 0.75],[-5.4416323],[-138.65391208],9.98736638494538e-08,0.0,9.98736638494538e-08
[-1.25  2.25],[-1.4910932],[-165.79644514],0.00023795999076021374,0.0,0.00023795999076021374
[-0.25 -0.75],[-0.80965644],[-222.33431346],0.0004863276306304625,0.0,0.0004863276306304625
[-1.75  4.25],[-2.088426],[-175.11887143],9.100470109290602e-05,0.0,9.100470109290602e-05
[-2.75 -1.75],[1.8492014],[-124.4326751],1.1004965485967235e-05,0.0,1.1004965485967235e-05
[-2.25 -2.25],[1.6766905],[-251.58165637],2.2656700294810816e-05,0.0,2.2656700294810816e-05
[-0.75 -3.75],[1.1591573],[-190.77420103],0.00012140678557044273,0.0,0.00012140678557044273
[-4.25 -0.25],[2.3667345],[-71.34721007],7.983075448411284e-07,0.0,7.983075448411284e-07
[3.75 3.75],[-6.5521946],[-208.40844434],1.8426314233277034e-06,0.0,1.8426314233277034e-06
[-4.75 -1.25],[3.3090897],[-244.21438106],6.8139478187433805e-09,0.0,6.8139478187433805e-09
[2.25 1.75],[-4.2383585],[-128.12446043],3.9630634654039454e-07,0.0,3.9630634654039454e-07
[ 3.25 -4.75],[-1.7606192],[-170.75070124],0.00015988637271113727,0.0,0.00015988637271113727
[1.75 4.75],[-5.348921],[-133.61129632],9.404410745259078e-08,0.0,9.404410745259078e-08
[ 4.75 -3.25],[-3.8178406],[-153.59115234],1.2520166616184186e-06,0.0,1.2520166616184186e-06
[ 1.25 -2.75],[-1.070575],[-192.88412356],0.00038992373232975687,0.0,0.00038992373232975687
[-3.75 -4.25],[3.9905262],[-104.04137675],6.687233752538204e-09,0.0,6.687233752538204e-09
[4.27329826 2.63454556],[-6.428832],[-80.36997223],1.1526457801174318e-06,0.0,1.1526457801174318e-06
[4.25878    2.65805697],[-6.4284387],[-28.31081581],1.1509357688016345e-06,0.0,1.1509357688016345e-06
[4.51236057 2.24739766],[-6.4353123],[-192.3714447],1.1808211641363133e-06,0.0,1.1808211641363133e-06
[-3.78128791 -2.23057437],[2.980951],[-227.04188538],2.6032909192413447e-08,0.0,2.6032909192413447e-08
[-3.93169022 -1.97469831],[2.9787107],[-193.4493103],2.6327485364309202e-08,0.0,2.6327485364309202e-08
[-3.86708546 -2.08460927],[2.979673],[-225.96182251],2.6201603819658918e-08,0.0,2.6201603819658918e-08
[-4.38222837 -2.42441368],[3.5961928],[-247.18255615],4.069757832062164e-09,0.0,4.069757832062164e-09
[-4.50189257 -2.20949793],[3.5885937],[-241.23088074],4.087128940513422e-09,0.0,4.087128940513422e-09
[-4.23308754 -2.69226885],[3.6056635],[-230.38798523],4.051176445864795e-09,0.0,4.051176445864795e-09
[-4.87606812 -2.69888711],[4.160899],[-138.92359924],1.2187250839723899e-08,0.0,1.2187250839723899e-08
[-4.43321133 -3.49561548],[4.189721],[-224.26869202],1.3737859361527578e-08,0.0,1.3737859361527578e-08
[-4.42391586 -3.51233935],[4.1903267],[-228.1789856],1.3774481128792593e-08,0.0,1.3774481128792593e-08
[-4.99998379 -2.98072362],[4.4118967],[57.47424316],3.9647609996123236e-08,0.0,3.9647609996123236e-08
[-4.88507509 -3.17529154],[4.4131346],[45.31920242],3.990412815996251e-08,0.0,3.990412815996251e-08
[-4.73853683 -3.42341614],[4.4147124],[-181.38473511],4.0236819521943446e-08,0.0,4.0236819521943446e-08
[-1.00099468 -0.64033204],[-0.22139901],[-106.63582611],0.0006035886216212948,0.0,0.0006035886216212948
[-1.165622   -0.36503294],[-0.22139901],[-191.62802124],0.0006035886216212948,0.0,0.0006035886216212948
[-0.6111446 -1.2922616],[-0.22139901],[-61.82791901],0.0006035886216212948,0.0,0.0006035886216212948
