x,z,p,acqf,penalty,pacqf
[2.75 1.25],[-3.6855168],[-259.32159818],3.9976857001399285e-34,0.0,3.9976857001399285e-34
[-3.25  2.75],[0.7019737],[-199.13727311],1.6519707470038832e-39,0.0,1.6519707470038832e-39
[0.75 3.25],[-2.9905534],[-166.87364979],3.456374820481969e-36,0.0,3.456374820481969e-36
[0.25 0.25],[-1.0259006],[-215.59007859],4.613377535470412e-40,0.0,4.613377535470412e-40
[4.25 0.75],[-4.7184277],[-138.65391208],7.904776726217062e-31,0.0,7.904776726217062e-31
[-1.25  2.25],[-0.76052284],[-165.79644514],3.0035277102406796e-40,0.0,3.0035277102406796e-40
[-0.25 -0.75],[-0.08462626],[-222.33431346],2.784116068517037e-40,0.0,2.784116068517037e-40
[-1.75  4.25],[-1.3543159],[-175.11887143],1.058468735341524e-39,0.0,1.058468735341524e-39
[-2.75 -1.75],[2.5749893],[-124.4326751],8.86459915527216e-35,0.0,8.86459915527216e-35
[-2.25 -2.25],[2.401249],[-251.58165637],2.432711959996128e-35,0.0,2.432711959996128e-35
[-0.75 -3.75],[1.8800265],[-190.77420103],6.606859492710796e-37,0.0,6.606859492710796e-37
[-4.25 -0.25],[3.0962117],[-71.34721007],5.270169221787926e-33,0.0,5.270169221787926e-33
[3.75 3.75],[-5.8239098],[-208.40844434],2.5256332356013496e-27,0.0,2.5256332356013496e-27
[-4.75 -1.25],[4.037486],[-244.21438106],1.2402204799879632e-29,0.0,1.2402204799879632e-29
[2.25 1.75],[-3.5117757],[-128.12446043],1.1698675388853996e-34,0.0,1.1698675388853996e-34
[ 3.25 -4.75],[-1.0449672],[-170.75070124],4.803543078698978e-40,0.0,4.803543078698978e-40
[1.75 4.75],[-4.617258],[-133.61129632],3.7273417326193056e-31,0.0,3.7273417326193056e-31
[ 4.75 -3.25],[-3.1012568],[-153.59115234],7.114894246884277e-36,0.0,7.114894246884277e-36
[ 1.25 -2.75],[-0.35000396],[-192.88412356],2.4006766338665883e-40,0.0,2.4006766338665883e-40
[-3.75 -4.25],[4.713383],[-104.04137675],3.251050690498383e-27,0.0,3.251050690498383e-27
[4.27329826 2.63454556],[-5.7027464],[-80.36997223],1.0664821110490954e-27,0.0,1.0664821110490954e-27
