x,z,p,acqf,penalty,pacqf
[2.75 1.25],[-3.629716],[-259.32159818],1.7810012841225562e-12,0.0,1.7810012841225562e-12
[-3.25  2.75],[0.7254336],[-199.13727311],4.58017795574508e-13,0.0,4.58017795574508e-13
[0.75 3.25],[-2.9550385],[-166.87364979],1.0704186158663884e-12,0.0,1.0704186158663884e-12
[0.25 0.25],[-0.9732777],[-215.59007859],2.0096113018426574e-12,0.0,2.0096113018426574e-12
[4.25 0.75],[-4.6537504],[-138.65391208],3.658740612726658e-11,0.0,3.658740612726658e-11
[-1.25  2.25],[-0.72628284],[-165.79644514],1.9294054319202093e-12,0.0,1.9294054319202093e-12
[-0.25 -0.75],[-0.02756913],[-222.33431346],1.2577995678989302e-12,0.0,1.2577995678989302e-12
[-1.75  4.25],[-1.3346527],[-175.11887143],1.945659220095632e-12,0.0,1.945659220095632e-12
[-2.75 -1.75],[2.6288688],[-124.4326751],6.0732810901109404e-15,0.0,6.0732810901109404e-15
[-2.25 -2.25],[2.4601998],[-251.58165637],8.673681203349193e-15,0.0,8.673681203349193e-15
[-0.75 -3.75],[1.9541918],[-190.77420103],2.963096424551892e-14,0.0,2.963096424551892e-14
[-4.25 -0.25],[3.134877],[-71.34721007],2.9549360064477863e-15,0.0,2.9549360064477863e-15
[3.75 3.75],[-5.7801456],[-208.40844434],1.0216214919524732e-08,0.0,1.0216214919524732e-08
[-4.75 -1.25],[4.0805855],[-244.21438106],8.547929028426416e-15,0.0,8.547929028426416e-15
[2.25 1.75],[-3.4610467],[-128.12446043],1.4247666484356446e-12,0.0,1.4247666484356446e-12
[ 3.25 -4.75],[-0.94924116],[-170.75070124],2.0061893982910784e-12,0.0,2.0061893982910784e-12
[1.75 4.75],[-4.587443],[-133.61129632],2.76911493140599e-11,0.0,2.76911493140599e-11
[ 4.75 -3.25],[-3.009328],[-153.59115234],1.0786233254531146e-12,0.0,1.0786233254531146e-12
[ 1.25 -2.75],[-0.27456403],[-192.88412356],1.5450158901503326e-12,0.0,1.5450158901503326e-12
[-3.75 -4.25],[4.7792993],[-104.04137675],2.037038885403227e-13,0.0,2.037038885403227e-13
[4.27329826 2.63454556],[-5.6499224],[-80.36997223],5.151100636082425e-09,0.0,5.151100636082425e-09
[-4.02611446 -2.5573101 ],[4.13862],[-221.96838379],1.0349625788920939e-14,0.0,1.0349625788920939e-14
[-4.26288891 -2.6385901 ],[4.383254],[-211.53930664],2.7054329680613954e-14,0.0,2.7054329680613954e-14
[-4.48613024 -2.72926784],[4.62118],[-212.13136292],8.56891399930983e-14,0.0,8.56891399930983e-14
[-4.69458675 -2.81934762],[4.8461504],[-201.59382629],2.997481334679217e-13,0.0,2.997481334679217e-13
[-4.86990786 -2.92332053],[5.0499744],[-9.72360992],1.0324547641747072e-12,0.0,1.0324547641747072e-12
[-4.99137592 -3.00826883],[5.197879],[56.78436279],2.6427819077862172e-12,0.0,2.6427819077862172e-12
[-0.86473477 -0.52870762],[0.38361812],[-8.75953293],7.785217963510191e-13,0.0,7.785217963510191e-13
[3.41871405 2.06613278],[-4.624489],[-193.6075592],3.2317460372235604e-11,0.0,3.2317460372235604e-11
[3.52368641 2.12729025],[-4.7459593],[-184.64318848],5.4743568094491137e-11,0.0,5.4743568094491137e-11
[3.70440722 2.23759341],[-4.9576817],[-227.6197052],1.466204498669034e-10,0.0,1.466204498669034e-10
[3.87196755 2.32074404],[-5.144081],[-57.63354111],3.687659664592978e-10,0.0,3.687659664592978e-10
[3.98762679 2.39636421],[-5.282185],[3.47457671],7.478657510849433e-10,0.0,7.478657510849433e-10
[4.08964634 2.46335244],[-5.4041505],[-75.39316559],1.411829335609335e-09,0.0,1.411829335609335e-09
[-0.56388628 -0.34633851],[0.03181094],[-171.13624573],1.186110110906044e-12,0.0,1.186110110906044e-12
[-0.5522747  -0.33910322],[0.01813073],[-182.17189026],1.2026570873151223e-12,0.0,1.2026570873151223e-12
[-0.55508471 -0.34107131],[0.02155383],[-177.75521851],1.198579483087834e-12,0.0,1.198579483087834e-12
[-0.55241477 -0.33969027],[0.01855465],[-182.14326477],1.2021970208345397e-12,0.0,1.2021970208345397e-12
[-0.55028063 -0.33861387],[0.01617157],[-178.75498962],1.2051537560388296e-12,0.0,1.2051537560388296e-12
[-0.6125648  -0.37665933],[0.08915581],[-20.4366684],1.1172371485538756e-12,0.0,1.1172371485538756e-12
[-4.40285921 -2.68324542],[4.526112],[-242.69046021],5.2793473771112823e-14,0.0,5.2793473771112823e-14
[-4.50853777 -2.7358644 ],[4.6437635],[-199.77764893],9.653670614135913e-14,0.0,9.653670614135913e-14
[-4.6341939  -2.81156921],[4.7904625],[-187.47563171],2.1711992984166248e-13,0.0,2.1711992984166248e-13
[-4.7344203  -2.87300825],[4.90802],[-145.55680847],4.3249440834628855e-13,0.0,4.3249440834628855e-13
[-4.82041168 -2.92357659],[5.0077696],[-24.27052689],7.940931007566817e-13,0.0,7.940931007566817e-13
[-4.89690256 -2.97251964],[5.098551],[35.64445877],1.4010328333091885e-12,0.0,1.4010328333091885e-12
[3.5468204  2.14697123],[-4.7759423],[-173.14241028],6.263927969853776e-11,0.0,6.263927969853776e-11
[3.63811326 2.20637989],[-4.8848066],[-212.12486267],1.0356152468597776e-10,0.0,1.0356152468597776e-10
[3.73324823 2.25626373],[-4.9920225],[-210.44888306],1.7318514143150358e-10,0.0,1.7318514143150358e-10
