x,z,p,acqf,penalty,pacqf
[2.75 1.25],[-3.6800776],[-259.32159818],2.043176548658527e-24,0.0,2.043176548658527e-24
[-3.25  2.75],[0.67216885],[-199.13727311],2.0353363767062945e-24,0.0,2.0353363767062945e-24
[0.75 3.25],[-3.0072155],[-166.87364979],2.0389745624120455e-24,0.0,2.0389745624120455e-24
[0.25 0.25],[-1.0239307],[-215.59007859],2.033346457632589e-24,0.0,2.033346457632589e-24
[4.25 0.75],[-4.7033157],[-138.65391208],2.04928633819864e-24,0.0,2.04928633819864e-24
[-1.25  2.25],[-0.7785799],[-165.79644514],2.03467694566675e-24,0.0,2.03467694566675e-24
[-0.25 -0.75],[-0.07782832],[-222.33431346],2.0341086232644733e-24,0.0,2.0341086232644733e-24
[-1.75  4.25],[-1.3882514],[-175.11887143],2.0353001624452655e-24,0.0,2.0353001624452655e-24
[-2.75 -1.75],[2.5783186],[-124.4326751],2.038430462395079e-24,0.0,2.038430462395079e-24
[-2.25 -2.25],[2.410103],[-251.58165637],2.0380238684409514e-24,0.0,2.0380238684409514e-24
[-0.75 -3.75],[1.9054567],[-190.77420103],2.0362256461260212e-24,0.0,2.0362256461260212e-24
[-4.25 -0.25],[3.0829651],[-71.34721007],2.0419882125063058e-24,0.0,2.0419882125063058e-24
[3.75 3.75],[-5.8315783],[-208.40844434],2.0586108595670733e-24,0.0,2.0586108595670733e-24
[-4.75 -1.25],[4.0290675],[-244.21438106],2.0441859321908446e-24,0.0,2.0441859321908446e-24
[2.25 1.75],[-3.5118623],[-128.12446043],2.042066332408967e-24,0.0,2.042066332408967e-24
[ 3.25 -4.75],[-0.9960413],[-170.75070124],2.034501362409725e-24,0.0,2.034501362409725e-24
[1.75 4.75],[-4.6401253],[-133.61129632],2.049549263040617e-24,0.0,2.049549263040617e-24
[ 4.75 -3.25],[-3.0564613],[-153.59115234],2.0400831459716218e-24,0.0,2.0400831459716218e-24
[ 1.25 -2.75],[-0.32317913],[-192.88412356],2.0324529909268384e-24,0.0,2.0324529909268384e-24
[-3.75 -4.25],[4.7298193],[-104.04137675],2.051243938198699e-24,0.0,2.051243938198699e-24
[4.27329826 2.63454556],[-5.700545],[-80.36997223],2.0586108595670733e-24,0.0,2.0586108595670733e-24
[4.25878    2.65805697],[-5.700324],[-28.31081581],2.0583234417809955e-24,0.0,2.0583234417809955e-24
[4.51236057 2.24739766],[-5.704177],[-192.3714447],2.0579262327026328e-24,0.0,2.0579262327026328e-24
[-3.78128791 -2.23057437],[3.7093143],[-227.04188538],2.0442950421067215e-24,0.0,2.0442950421067215e-24
[-3.93169022 -1.97469831],[3.705217],[-193.4493103],2.043184237681493e-24,0.0,2.043184237681493e-24
[-3.86708546 -2.08460927],[3.7069771],[-225.96182251],2.0437186537872635e-24,0.0,2.0437186537872635e-24
[-4.38222837 -2.42441368],[4.323655],[-247.18255615],2.0485208578116324e-24,0.0,2.0485208578116324e-24
[-4.50189257 -2.20949793],[4.3145175],[-241.23088074],2.0476937638687573e-24,0.0,2.0476937638687573e-24
[-4.23308754 -2.69226885],[4.335044],[-230.38798523],2.0464719364307554e-24,0.0,2.0464719364307554e-24
[-4.87606812 -2.69888711],[4.888239],[-138.92359924],2.0528414128200846e-24,0.0,2.0528414128200846e-24
[-4.43321133 -3.49561548],[4.922763],[-224.26869202],2.051785893858377e-24,0.0,2.051785893858377e-24
[-4.42391586 -3.51233935],[4.9234877],[-228.1789856],2.0530185157655956e-24,0.0,2.0530185157655956e-24
[-4.99998379 -2.98072362],[5.1403475],[57.47424316],2.053597460889559e-24,0.0,2.053597460889559e-24
[-4.88507509 -3.17529154],[5.142999],[45.31920242],2.053993856365567e-24,0.0,2.053993856365567e-24
[-4.73853683 -3.42341614],[5.146381],[-181.38473511],2.053055039279327e-24,0.0,2.053055039279327e-24
[-1.00099468 -0.64033204],[0.507416],[-106.63582611],2.035584465735414e-24,0.0,2.035584465735414e-24
[-1.165622   -0.36503294],[0.50540835],[-191.62802124],2.0353363767062945e-24,0.0,2.0353363767062945e-24
[-0.6111446 -1.2922616],[0.5121705],[-61.82791901],2.034749352979872e-24,0.0,2.034749352979872e-24
[3.09715891 1.80315316],[-4.263767],[-234.75747681],2.0491405105660333e-24,0.0,2.0491405105660333e-24
[3.6066196  0.95239443],[-4.258171],[-162.25704956],2.047764410008209e-24,0.0,2.047764410008209e-24
[2.50434613 2.79310322],[-4.270278],[-235.79518127],2.0487217628541665e-24,0.0,2.0487217628541665e-24
[3.39832544 2.08188152],[-4.665817],[-198.03445435],2.0496166991163117e-24,0.0,2.0496166991163117e-24
[3.44286156 2.0100379 ],[-4.6666384],[-191.0333252],2.048958240481592e-24,0.0,2.048958240481592e-24
[3.56386352 1.81484258],[-4.668872],[-185.36064148],2.04906760060458e-24,0.0,2.04906760060458e-24
[-4.64161301 -2.88785219],[4.78577],[-199.77763367],2.0494653586577225e-24,0.0,2.0494653586577225e-24
[-4.74837542 -2.71397972],[4.7868853],[-190.16304016],2.051566895068658e-24,0.0,2.051566895068658e-24
[-4.90519094 -2.45859098],[4.788524],[-166.50683594],2.052072426670374e-24,0.0,2.052072426670374e-24
[3.43391228 2.09421587],[-4.7026405],[-190.53483582],2.049908430789055e-24,0.0,2.049908430789055e-24
[3.50436783 1.97974944],[-4.703521],[-178.33590698],2.04928633819864e-24,0.0,2.04928633819864e-24
[4.26326942 0.74678898],[-4.7129955],[-150.22612],2.049908430789055e-24,0.0,2.049908430789055e-24
[-4.8055234  -2.97809863],[4.9727182],[-25.63289833],2.053524395518119e-24,0.0,2.053524395518119e-24
[-4.89239597 -2.83486819],[4.9727182],[15.11879063],2.053524395518119e-24,0.0,2.053524395518119e-24
[-4.69507122 -3.16020513],[4.9727182],[-190.15136719],2.0536339945428787e-24,0.0,2.0536339945428787e-24
