x,z,p,acqf,penalty,pacqf
[2.75 1.25],[-3.5341487],[-259.32159818],7.58792539956698e-33,0.0,7.58792539956698e-33
[-3.25  2.75],[0.851881],[-199.13727311],2.719853640387113e-37,0.0,2.719853640387113e-37
[0.75 3.25],[-2.840104],[-166.87364979],8.855823142977128e-35,0.0,8.855823142977128e-35
[0.25 0.25],[-0.87467384],[-215.59007859],3.2991626162972856e-38,0.0,3.2991626162972856e-38
[4.25 0.75],[-4.5666595],[-138.65391208],1.0401708890110466e-29,0.0,1.0401708890110466e-29
[-1.25  2.25],[-0.6101289],[-165.79644514],2.487613459455551e-38,0.0,2.487613459455551e-38
[-0.25 -0.75],[0.0668027],[-222.33431346],3.2849928129194345e-38,0.0,3.2849928129194345e-38
[-1.75  4.25],[-1.2045833],[-175.11887143],6.330931666892389e-38,0.0,6.330931666892389e-38
[-2.75 -1.75],[2.7262776],[-124.4326751],1.9016670984889542e-32,0.0,1.9016670984889542e-32
[-2.25 -2.25],[2.5527663],[-251.58165637],5.278044115626473e-33,0.0,5.278044115626473e-33
[-0.75 -3.75],[2.0322332],[-190.77420103],1.4249981548040204e-34,0.0,1.4249981548040204e-34
[-4.25 -0.25],[3.2468112],[-71.34721007],1.037489150665027e-30,0.0,1.037489150665027e-30
[3.75 3.75],[-5.673091],[-208.40844434],2.4690305690476035e-26,0.0,2.4690305690476035e-26
[-4.75 -1.25],[4.1882873],[-244.21438106],1.86438168606479e-27,0.0,1.86438168606479e-27
[2.25 1.75],[-3.3606374],[-128.12446043],2.3843593473848107e-33,0.0,2.3843593473848107e-33
[ 3.25 -4.75],[-0.8917866],[-170.75070124],3.3838563842857793e-38,0.0,3.3838563842857793e-38
[1.75 4.75],[-4.467069],[-133.61129632],5.121395461895306e-30,0.0,5.121395461895306e-30
[ 4.75 -3.25],[-2.948251],[-153.59115234],1.7078453421959026e-34,0.0,1.7078453421959026e-34
[ 1.25 -2.75],[-0.1977421],[-192.88412356],2.480073170083646e-38,0.0,2.480073170083646e-38
[-3.75 -4.25],[4.865219],[-104.04137675],3.770492735715268e-25,0.0,3.770492735715268e-25
[4.27329826 2.63454556],[-5.5515165],[-80.36997223],1.0702889298143251e-26,0.0,1.0702889298143251e-26
[4.25878    2.65805697],[-5.5510826],[-28.31081581],1.0685809842430153e-26,0.0,1.0685809842430153e-26
[4.51236057 2.24739766],[-5.55866],[-192.3714447],1.1257594166466102e-26,0.0,1.1257594166466102e-26
[-3.78128791 -2.23057437],[3.8581963],[-227.04188538],1.3354065770905761e-28,0.0,1.3354065770905761e-28
[-3.93169022 -1.97469831],[3.856389],[-193.4493103],1.3163521993583511e-28,0.0,1.3163521993583511e-28
[-3.86708546 -2.08460927],[3.8571653],[-225.96182251],1.3233271791048748e-28,0.0,1.3233271791048748e-28
[-4.38222837 -2.42441368],[4.4736447],[-247.18255615],1.7845791843302608e-26,0.0,1.7845791843302608e-26
[-4.50189257 -2.20949793],[4.466404],[-241.23088074],1.6884642947786307e-26,0.0,1.6884642947786307e-26
