x,z,p,acqf,penalty,pacqf
[2.75 1.25],[-3.0381358],[-259.32159818],3.2981037760042318e-37,0.0,3.2981037760042318e-37
[-3.25  2.75],[1.3820806],[-199.13727311],3.2831997715850343e-37,0.0,3.2831997715850343e-37
[0.75 3.25],[-2.3225293],[-166.87364979],3.2930824854838714e-37,0.0,3.2930824854838714e-37
[0.25 0.25],[-0.3754298],[-215.59007859],3.2713524503381117e-37,0.0,3.2713524503381117e-37
[4.25 0.75],[-4.08004],[-138.65391208],3.339280552427343e-37,0.0,3.339280552427343e-37
[-1.25  2.25],[-0.09132469],[-165.79644514],3.2719172192748197e-37,0.0,3.2719172192748197e-37
[-0.25 -0.75],[0.56127083],[-222.33431346],3.2727242001698977e-37,0.0,3.2727242001698977e-37
[-1.75  4.25],[-0.67022204],[-175.11887143],3.271925185042343e-37,0.0,3.271925185042343e-37
[-2.75 -1.75],[3.2239766],[-124.4326751],3.316925051084031e-37,0.0,3.316925051084031e-37
[-2.25 -2.25],[3.045075],[-251.58165637],3.3153310276788748e-37,0.0,3.3153310276788748e-37
[-0.75 -3.75],[2.5083702],[-190.77420103],3.3054066843240526e-37,0.0,3.3054066843240526e-37
[-4.25 -0.25],[3.7606814],[-71.34721007],3.3278431422482917e-37,0.0,3.3278431422482917e-37
[3.75 3.75],[-5.164137],[-208.40844434],3.3767312368650085e-37,0.0,3.3767312368650085e-37
[-4.75 -1.25],[4.6973825],[-244.21438106],3.3620607125296372e-37,0.0,3.3620607125296372e-37
[2.25 1.75],[-2.8592343],[-128.12446043],3.3052754809673343e-37,0.0,3.3052754809673343e-37
[ 3.25 -4.75],[-0.4384408],[-170.75070124],3.2717558468404813e-37,0.0,3.2717558468404813e-37
[1.75 4.75],[-3.9433305],[-133.61129632],3.328375180077342e-37,0.0,3.328375180077342e-37
[ 4.75 -3.25],[-2.490744],[-153.59115234],3.3004386306962404e-37,0.0,3.3004386306962404e-37
[ 1.25 -2.75],[0.27716565],[-192.88412356],3.26770020289485e-37,0.0,3.26770020289485e-37
[-3.75 -4.25],[5.3499775],[-104.04137675],3.4050622440725753e-37,0.0,3.4050622440725753e-37
[4.27329826 2.63454556],[-5.052218],[-80.36997223],3.3767312368650085e-37,0.0,3.3767312368650085e-37
[4.25878    2.65805697],[-5.0515666],[-28.31081581],3.375142125707543e-37,0.0,3.375142125707543e-37
[4.51236057 2.24739766],[-5.0629425],[-192.3714447],3.373720078591072e-37,0.0,3.373720078591072e-37
[-3.78128791 -2.23057437],[4.3567667],[-227.04188538],3.3645640117535486e-37,0.0,3.3645640117535486e-37
[-3.93169022 -1.97469831],[4.357296],[-193.4493103],3.3621515202092953e-37,0.0,3.3621515202092953e-37
[-3.86708546 -2.08460927],[4.3570685],[-225.96182251],3.3594015154245466e-37,0.0,3.3594015154245466e-37
[-4.38222837 -2.42441368],[4.973307],[-247.18255615],3.3754195442839085e-37,0.0,3.3754195442839085e-37
[-4.50189257 -2.20949793],[4.9680023],[-241.23088074],3.3773418272971805e-37,0.0,3.3773418272971805e-37
[-4.23308754 -2.69226885],[4.9799185],[-230.38798523],3.381781041328505e-37,0.0,3.381781041328505e-37
[-4.87606812 -2.69888711],[5.538156],[-138.92359924],3.4076809179844175e-37,0.0,3.4076809179844175e-37
[-4.43321133 -3.49561548],[5.5584764],[-224.26869202],3.4099574467970906e-37,0.0,3.4099574467970906e-37
[-4.42391586 -3.51233935],[5.5589027],[-228.1789856],3.409025111941097e-37,0.0,3.409025111941097e-37
[-4.99998379 -2.98072362],[5.7874794],[57.47424316],3.422559181308518e-37,0.0,3.422559181308518e-37
[-4.88507509 -3.17529154],[5.786608],[45.31920242],3.4191707234416796e-37,0.0,3.4191707234416796e-37
[-4.73853683 -3.42341614],[5.7854977],[-181.38473511],3.414178368339111e-37,0.0,3.414178368339111e-37
[-1.00099468 -0.64033204],[1.153977],[-106.63582611],3.275315832955602e-37,0.0,3.275315832955602e-37
[-1.165622   -0.36503294],[1.1569699],[-191.62802124],3.275970030462477e-37,0.0,3.275970030462477e-37
[-0.6111446 -1.2922616],[1.1468898],[-61.82791901],3.275808460261158e-37,0.0,3.275808460261158e-37
[3.09715891 1.80315316],[-3.6171875],[-234.75747681],3.3236770384625035e-37,0.0,3.3236770384625035e-37
[3.6066196  0.95239443],[-3.6270504],[-162.25704956],3.3255377025766526e-37,0.0,3.3255377025766526e-37
[2.50434613 2.79310322],[-3.6057105],[-235.79518127],3.3281290005662215e-37,0.0,3.3281290005662215e-37
[3.39832544 2.08188152],[-4.0179086],[-198.03445435],3.3428384057053547e-37,0.0,3.3428384057053547e-37
[3.44286156 2.0100379 ],[-4.020048],[-191.0333252],3.3394452133764067e-37,0.0,3.3394452133764067e-37
[3.56386352 1.81484258],[-4.02586],[-185.36064148],3.34057323280226e-37,0.0,3.34057323280226e-37
[-4.64161301 -2.88785219],[5.431286],[-199.77763367],3.404382955080747e-37,0.0,3.404382955080747e-37
[-4.74837542 -2.71397972],[5.435581],[-190.16304016],3.402110083523294e-37,0.0,3.402110083523294e-37
[-4.90519094 -2.45859098],[5.441891],[-166.50683594],3.403963402893298e-37,0.0,3.403963402893298e-37
[3.43391228 2.09421587],[-4.054851],[-190.53483582],3.341849569027369e-37,0.0,3.341849569027369e-37
[3.50436783 1.97974944],[-4.057826],[-178.33590698],3.340820321603429e-37,0.0,3.340820321603429e-37
[4.26326942 0.74678898],[-4.0898695],[-150.22612],3.340326162172712e-37,0.0,3.340326162172712e-37
[-4.8055234  -2.97809863],[5.618333],[-25.63289833],3.4082689380022126e-37,0.0,3.4082689380022126e-37
[-4.89239597 -2.83486819],[5.620945],[15.11879063],3.407673020870825e-37,0.0,3.407673020870825e-37
[-4.69507122 -3.16020513],[5.615013],[-190.15136719],3.41004149902237e-37,0.0,3.41004149902237e-37
[3.48680711 2.06402159],[-4.0852456],[-165.16390991],3.341849569027369e-37,0.0,3.341849569027369e-37
[3.72656727 1.6708796 ],[-4.093544],[-137.79634094],3.3356441815631214e-37,0.0,3.3356441815631214e-37
[3.71353292 1.69225252],[-4.093093],[-134.81745911],3.336853210080734e-37,0.0,3.336853210080734e-37
[3.72661448 2.16804838],[-4.344754],[-222.38406372],3.3493951533465872e-37,0.0,3.3493951533465872e-37
[3.62411189 2.33767819],[-4.341991],[-227.6849823],3.3460779245628906e-37,0.0,3.3460779245628906e-37
[3.8965621 1.8868053],[-4.3493357],[-140.45257568],3.347653602054033e-37,0.0,3.347653602054033e-37
[3.9478724  2.29504848],[-4.5998607],[-58.62472153],3.3587367017512162e-37,0.0,3.3587367017512162e-37
[4.24989939 1.79439497],[-4.607581],[-136.08598328],3.361867521600947e-37,0.0,3.361867521600947e-37
[4.36535549 1.60300946],[-4.610532],[-164.19671631],3.3590679265682216e-37,0.0,3.3590679265682216e-37
[4.13184023 2.35286951],[-4.7878366],[4.4993968],3.3680377618583837e-37,0.0,3.3680377618583837e-37
[4.39358711 1.91426229],[-4.792141],[-54.86294937],3.365034208113717e-37,0.0,3.365034208113717e-37
[4.73356199 1.34457004],[-4.797732],[-124.78872681],3.366535656338545e-37,0.0,3.366535656338545e-37
