x,z,p,acqf,penalty,pacqf
[2.75 1.25],[-3.9994228],[-259.32159818],1.3339166634726173e-06,0.0,1.3339166634726173e-06
[-3.25  2.75],[0.36324918],[-199.13727311],0.00020276475918670276,0.0,0.00020276475918670276
[0.75 3.25],[-3.320037],[-166.87364979],3.3016644908698844e-06,0.0,3.3016644908698844e-06
[0.25 0.25],[-1.3422346],[-215.59007859],8.391898874914317e-05,0.0,8.391898874914317e-05
[4.25 0.75],[-5.0255213],[-138.65391208],2.642587917028119e-06,0.0,2.642587917028119e-06
[-1.25  2.25],[-1.0909747],[-165.79644514],0.0001118061123463445,0.0,0.0001118061123463445
[-0.25 -0.75],[-0.39754984],[-222.33431346],0.00019804258431058098,0.0,0.00019804258431058098
[-1.75  4.25],[-1.6959662],[-175.11887143],5.3103839344921375e-05,0.0,5.3103839344921375e-05
[-2.75 -1.75],[2.2596383],[-124.4326751],1.1172690548961116e-06,0.0,1.1172690548961116e-06
[-2.25 -2.25],[2.0897918],[-251.58165637],2.683306833803586e-06,0.0,2.683306833803586e-06
[-0.75 -3.75],[1.5802524],[-190.77420103],2.18697547784291e-05,0.0,2.18697547784291e-05
[-4.25 -0.25],[2.7691774],[-71.34721007],5.0661299519850813e-08,0.0,5.0661299519850813e-08
[3.75 3.75],[-6.147072],[-208.40844434],8.415125330662416e-05,0.0,8.415125330662416e-05
[-4.75 -1.25],[3.7138622],[-244.21438106],2.1009201585782117e-10,0.0,2.1009201585782117e-10
[2.25 1.75],[-3.8295765],[-128.12446043],1.5592465474044424e-06,0.0,1.5592465474044424e-06
[ 3.25 -4.75],[-1.3281956],[-170.75070124],8.534868203490877e-05,0.0,8.534868203490877e-05
[1.75 4.75],[-4.951127],[-133.61129632],2.2713168333945633e-06,0.0,2.2713168333945633e-06
[ 4.75 -3.25],[-3.3874118],[-153.59115234],2.9392582492276922e-06,0.0,2.9392582492276922e-06
[ 1.25 -2.75],[-0.6488099],[-192.88412356],0.0001684429278409959,0.0,0.0001684429278409959
[-3.75 -4.25],[4.4072866],[-104.04137675],2.2132435509635016e-10,0.0,2.2132435509635016e-10
[4.27329826 2.63454556],[-6.0189486],[-80.36997223],5.3741400852624774e-05,0.0,5.3741400852624774e-05
[-4.02611446 -2.5573101 ],[3.7693365],[-221.96838379],1.7676348574081622e-10,0.0,1.7676348574081622e-10
[-4.26288891 -2.6385901 ],[4.014061],[-211.53930664],1.1789862620943176e-10,0.0,1.1789862620943176e-10
[-4.48613024 -2.72926784],[4.252052],[-212.13136292],1.4383041605149814e-10,0.0,1.4383041605149814e-10
[-4.69458675 -2.81934762],[4.4770746],[-201.59382629],2.8784379916308697e-10,0.0,2.8784379916308697e-10
[-4.86990786 -2.92332053],[4.680902],[-9.72360992],7.595569168238038e-10,0.0,7.595569168238038e-10
[-4.99137592 -3.00826883],[4.82879],[56.78436279],1.778295645283862e-09,0.0,1.778295645283862e-09
[-0.86473477 -0.52870762],[0.01450729],[-8.75953293],0.00022190326440564112,0.0,0.00022190326440564112
