x,z,p,acqf,penalty,pacqf
[2.75 1.25],[-3.5840764],[-259.32159818],4.829558617013877e-16,0.0,4.829558617013877e-16
[-3.25  2.75],[0.9314717],[-199.13727311],5.0024578871598317e-11,0.0,5.0024578871598317e-11
[0.75 3.25],[-2.8076472],[-166.87364979],7.595929858258417e-16,0.0,7.595929858258417e-16
[0.25 0.25],[-0.91311526],[-215.59007859],2.206705755837612e-13,0.0,2.206705755837612e-13
[4.25 0.75],[-4.652234],[-138.65391208],7.238098405736714e-15,0.0,7.238098405736714e-15
[-1.25  2.25],[-0.5737111],[-165.79644514],6.745107884447557e-13,0.0,6.745107884447557e-13
[-0.25 -0.75],[0.00974549],[-222.33431346],4.0520341796350375e-12,0.0,4.0520341796350375e-12
[-1.75  4.25],[-1.1083572],[-175.11887143],1.1402045965265805e-13,0.0,1.1402045965265805e-13
[-2.75 -1.75],[2.6807067],[-124.4326751],8.550827984916925e-09,0.0,8.550827984916925e-09
[-2.25 -2.25],[2.4865994],[-251.58165637],4.300273701223459e-09,0.0,4.300273701223459e-09
[-0.75 -3.75],[1.9042774],[-190.77420103],6.825644204018529e-10,0.0,6.825644204018529e-10
[-4.25 -0.25],[3.2630289],[-71.34721007],8.390533385452505e-08,0.0,8.390533385452505e-08
[3.75 3.75],[-5.6727157],[-208.40844434],1.4453425466176656e-12,0.0,1.4453425466176656e-12
[-4.75 -1.25],[4.1858892],[-244.21438106],4.5078286538662775e-06,0.0,4.5078286538662775e-06
[2.25 1.75],[-3.3899689],[-128.12446043],4.513533998349291e-16,0.0,4.513533998349291e-16
[ 3.25 -4.75],[-1.1060882],[-170.75070124],1.1493450276223157e-13,0.0,1.1493450276223157e-13
[1.75 4.75],[-4.410451],[-133.61129632],2.8305929814277502e-15,0.0,2.8305929814277502e-15
[ 4.75 -3.25],[-3.145917],[-153.59115234],4.957082692832025e-16,0.0,4.957082692832025e-16
[ 1.25 -2.75],[-0.32965887],[-192.88412356],1.4591571679666335e-12,0.0,1.4591571679666335e-12
[-3.75 -4.25],[4.769346],[-104.04137675],4.935489942260559e-05,0.0,4.935489942260559e-05
[4.27329826 2.63454556],[-5.588177],[-80.36997223],8.884786525711421e-13,0.0,8.884786525711421e-13
[4.25878    2.65805697],[-5.5869102],[-28.31081581],8.820597250568849e-13,0.0,8.820597250568849e-13
[4.51236057 2.24739766],[-5.6090393],[-192.3714447],1.001445171263859e-12,0.0,1.001445171263859e-12
[-3.78128791 -2.23057437],[3.8155844],[-227.04188538],9.025682644938719e-07,0.0,9.025682644938719e-07
[-3.93169022 -1.97469831],[3.8227298],[-193.4493103],9.312183355995932e-07,0.0,9.312183355995932e-07
[-3.86708546 -2.08460927],[3.8196607],[-225.96182251],9.188834414785938e-07,0.0,9.188834414785938e-07
[-4.38222837 -2.42441368],[4.4350104],[-247.18255615],1.2904104766798407e-05,0.0,1.2904104766798407e-05
[-4.50189257 -2.20949793],[4.4351897],[-241.23088074],1.291437002314701e-05,0.0,1.291437002314701e-05
[-4.23308754 -2.69226885],[4.4347878],[-230.38798523],1.289259345057001e-05,0.0,1.289259345057001e-05
[-4.87606812 -2.69888711],[5.],[-138.92359924],0.00011726898996924559,0.0,0.00011726898996924559
[-4.43321133 -3.49561548],[5.],[-224.26869202],0.00011726898996924559,0.0,0.00011726898996924559
[-4.42391586 -3.51233935],[5.],[-228.1789856],0.00011726898996924559,0.0,0.00011726898996924559
