x,z,p,acqf,penalty,pacqf
[2.75 1.25],[-3.7390552],[-259.32159818],5.4684786270899225e-12,0.0,5.4684786270899225e-12
[-3.25  2.75],[0.61021876],[-199.13727311],1.59253607393508e-11,0.0,1.59253607393508e-11
[0.75 3.25],[-3.0680516],[-166.87364979],7.188730054233297e-12,0.0,7.188730054233297e-12
[0.25 0.25],[-1.0832075],[-215.59007859],4.3278754494804646e-11,0.0,4.3278754494804646e-11
[4.25 0.75],[-4.7614775],[-138.65391208],4.2762802866583456e-11,0.0,4.2762802866583456e-11
[-1.25  2.25],[-0.8395393],[-165.79644514],4.43174781051631e-11,0.0,4.43174781051631e-11
[-0.25 -0.75],[-0.13670252],[-222.33431346],3.483695274999879e-11,0.0,3.483695274999879e-11
[-1.75  4.25],[-1.4505424],[-175.11887143],3.7610055477605865e-11,0.0,3.7610055477605865e-11
[-2.75 -1.75],[2.5191455],[-124.4326751],1.2211500754992116e-13,0.0,1.2211500754992116e-13
[-2.25 -2.25],[2.3513942],[-251.58165637],2.0868263604258032e-13,0.0,2.0868263604258032e-13
[-0.75 -3.75],[1.8481413],[-190.77420103],1.009476956740642e-12,0.0,1.009476956740642e-12
[-4.25 -0.25],[3.0223982],[-71.34721007],2.918005549180175e-14,0.0,2.918005549180175e-14
[3.75 3.75],[-5.89165],[-208.40844434],1.0658103037490173e-08,0.0,1.0658103037490173e-08
[-4.75 -1.25],[3.9689035],[-244.21438106],1.8949029603196148e-14,0.0,1.8949029603196148e-14
[2.25 1.75],[-3.5713043],[-128.12446043],5.3578488156219525e-12,0.0,5.3578488156219525e-12
[ 3.25 -4.75],[-1.0513747],[-170.75070124],4.355188795511178e-11,0.0,4.355188795511178e-11
[1.75 4.75],[-4.701477],[-133.61129632],3.438070056125566e-11,0.0,3.438070056125566e-11
[ 4.75 -3.25],[-3.1121354],[-153.59115234],6.896076896149455e-12,0.0,6.896076896149455e-12
[ 1.25 -2.75],[-0.38037086],[-192.88412356],3.988191210767571e-11,0.0,3.988191210767571e-11
[-3.75 -4.25],[4.67174],[-104.04137675],2.89418926698608e-13,0.0,2.89418926698608e-13
[4.27329826 2.63454556],[-5.7597885],[-80.36997223],5.222788314736592e-09,0.0,5.222788314736592e-09
[-4.02611446 -2.5573101 ],[4.0289345],[-221.96838379],2.153902536566714e-14,0.0,2.153902536566714e-14
[-4.26288891 -2.6385901 ],[4.273497],[-211.53930664],4.4875274727362444e-14,0.0,4.4875274727362444e-14
[-4.48613024 -2.72926784],[4.5113716],[-212.13136292],1.248593635406875e-13,0.0,1.248593635406875e-13
[-4.69458675 -2.81934762],[4.7363005],[-201.59382629],4.1808214187247787e-13,0.0,4.1808214187247787e-13
[-4.86990786 -2.92332053],[4.9401217],[-9.72360992],1.4631290825894709e-12,0.0,1.4631290825894709e-12
[-4.99137592 -3.00826883],[5.08804],[56.78436279],3.888504074977949e-12,0.0,3.888504074977949e-12
[-0.86473477 -0.52870762],[0.27380547],[-8.75953293],2.4366242033330833e-11,0.0,2.4366242033330833e-11
[3.41871405 2.06613278],[-4.7342978],[-193.6075592],3.86839290211912e-11,0.0,3.86839290211912e-11
[3.52368641 2.12729025],[-4.855765],[-184.64318848],6.15871014330947e-11,0.0,6.15871014330947e-11
[3.70440722 2.23759341],[-5.067488],[-227.6197052],1.5276990277188898e-10,0.0,1.5276990277188898e-10
[3.87196755 2.32074404],[-5.253866],[-57.63354111],3.7026377920193755e-10,0.0,3.7026377920193755e-10
[3.98762679 2.39636421],[-5.391977],[3.47457671],7.42537992744099e-10,0.0,7.42537992744099e-10
[4.08964634 2.46335244],[-5.5139475],[-75.39316559],1.4013019816303087e-09,0.0,1.4013019816303087e-09
[-0.56388628 -0.34633851],[-0.07800158],[-171.13624573],3.343988828902776e-11,0.0,3.343988828902776e-11
[-0.5522747  -0.33910322],[-0.09168201],[-182.17189026],3.377342080741059e-11,0.0,3.377342080741059e-11
[-0.55508471 -0.34107131],[-0.08825861],[-177.75521851],3.368972936395114e-11,0.0,3.368972936395114e-11
[-0.55241477 -0.33969027],[-0.09125751],[-182.14326477],3.3762853209933134e-11,0.0,3.3762853209933134e-11
[-0.55028063 -0.33861387],[-0.09364034],[-178.75498962],3.3821752943020675e-11,0.0,3.3821752943020675e-11
[-0.6125648  -0.37665933],[-0.02065581],[-20.4366684],3.20267632180103e-11,0.0,3.20267632180103e-11
[-4.40285921 -2.68324542],[4.4163094],[-242.69046021],8.015093833467779e-14,0.0,8.015093833467779e-14
[-4.50853777 -2.7358644 ],[4.533948],[-199.77764893],1.3959550571767723e-13,0.0,1.3959550571767723e-13
[-4.6341939  -2.81156921],[4.680646],[-187.47563171],3.0415105431135827e-13,0.0,3.0415105431135827e-13
[-4.7344203  -2.87300825],[4.798204],[-145.55680847],6.033025925961524e-13,0.0,6.033025925961524e-13
[-4.82041168 -2.92357659],[4.897952],[-24.27052689],1.1179975487982494e-12,0.0,1.1179975487982494e-12
[-4.89690256 -2.97251964],[4.988736],[35.64445877],2.007368095683021e-12,0.0,2.007368095683021e-12
[3.5468204  2.14697123],[-4.8857546],[-173.14241028],6.9539927219302e-11,0.0,6.9539927219302e-11
[3.63811326 2.20637989],[-4.9946237],[-212.12486267],1.1031051820831203e-10,0.0,1.1031051820831203e-10
