x,z,p,acqf,penalty,pacqf
[4.75 4.75],[-4.109055],[148.9741192],196.30300688921474,-4.0690994,-4.069099426269531
[-4.75  1.75],[3.5007422],[9446.97064861],4.4103282457889796e-15,0.0,4.4103282457889796e-15
[ 0.25 -1.75],[3.7896123],[1079.74899399],3.1115586151435854e-07,0.0,3.1115586151435854e-07
[-3.75  3.75],[1.275785],[727.30933293],97.0394665008718,0.0,97.0394665008718
[-0.25  3.25],[-0.17064518],[296.32178911],163.37434425302686,0.0,163.37434425302686
[2.25 2.25],[-0.66030204],[-0.53666452],99.83176033600832,0.0,99.83176033600832
[2.75 4.25],[-2.6182368],[80.10340094],222.33374451137618,0.0,222.33374451137618
[ 3.75 -0.75],[1.0749981],[239.23001243],118.52198283123597,0.0,118.52198283123597
[-3.25  0.75],[3.5451307],[6719.6654869],1.3133960978600935e-14,0.0,1.3133960978600935e-14
[ 0.75 -3.25],[4.7907734],[3588.78296806],2.475816918493783e-05,0.0,2.475816918493783e-05
[-1.25 -4.75],[7.127048],[7416.69332725],6.295456342995806e-22,0.0,6.295456342995806e-22
[-2.75 -2.75],[6.237204],[13190.30263562],1.0920792571205102e-40,0.0,1.0920792571205102e-40
[-4.25 -2.25],[6.6155434],[11780.61113676],1.1954799511529729e-56,0.0,1.1954799511529729e-56
[-2.25 -1.25],[4.701997],[3379.29733611],0.00010315650693143136,0.0,0.00010315650693143136
[1.25 0.25],[1.5646551],[187.03608295],128.90840507938876,0.0,128.90840507938876
[ 4.25 -3.75],[3.3443437],[576.85770824],3.163807105924055e-12,0.0,3.163807105924055e-12
[3.25 1.25],[-0.34889114],[38.77613552],134.06497768881283,0.0,134.06497768881283
[1.75 2.75],[-0.81600744],[14.85498533],133.92395369611103,0.0,133.92395369611103
[-0.75 -0.25],[3.0554733],[2772.10264973],0.003911221595787557,0.0,0.003911221595787557
[-1.75 -4.25],[6.9713426],[8694.53564329],4.784458128932645e-39,0.0,4.784458128932645e-39
[2.99915361 3.33815384],[-1.98037],[-26.19082832],133.66675522411475,0.0,133.66675522411475
[3.08519292 3.26248884],[-1.9623475],[-24.82301331],135.3162619990593,0.0,135.3162619990593
[2.64811707 3.64686418],[-2.0539017],[-0.36304036],129.2251373019689,0.0,129.2251373019689
[1.98350453 2.32034016],[-0.57745093],[6.05758572],97.62462504179246,0.0,97.62462504179246
[1.64282537 2.60203767],[-0.6336757],[-5.83607197],97.65178580938944,0.0,97.65178580938944
[1.4712317  2.74392343],[-0.6619951],[3.37708807],100.01599745713303,0.0,100.01599745713303
[3.82702732 4.77327871],[-3.635827],[209.88912964],132.6758365491463,-0.06816387,-0.06816387176513672
[3.54757524 4.99592638],[-3.6748257],[185.17585754],128.6456652358465,-0.3978777,-0.39787769317626953
[4.2601819  4.42817116],[-3.575378],[206.6137085],143.93498542188615,0.0,143.93498542188615
[2.38218474 2.97973204],[-1.347851],[-16.45302391],164.90034255164477,0.0,164.90034255164477
[2.22104478 3.10603571],[-1.3685791],[-29.80399895],162.76532155598275,0.0,162.76532155598275
[1.69234776 3.52043533],[-1.4365877],[-22.00726509],157.5904990468005,0.0,157.5904990468005
[2.37452078 3.14730716],[-1.4854355],[-28.92492104],155.95037984480288,0.0,155.95037984480288
[2.1431067  3.31677532],[-1.5051278],[-35.20252609],155.7542709616348,0.0,155.7542709616348
[2.47053599 3.0769937 ],[-1.477265],[-31.3284626],156.10399532422903,0.0,156.10399532422903
[1.90560508 2.56268835],[-0.7407438],[44.88716888],114.10130145133371,0.0,114.10130145133371
[2.20184994 2.35511827],[-0.7234607],[55.28370285],110.21211208985251,0.0,110.21211208985251
[2.8644774  1.89083481],[-0.68480235],[18.62598991],103.0477715054304,0.0,103.0477715054304
[2.78491974 3.78654742],[-2.2450566],[-1.4970659],139.98054600146494,0.0,139.98054600146494
[2.19610786 4.19182348],[-2.2732477],[18.34926224],144.17692407216163,0.0,144.17692407216163
[2.22266245 4.17354584],[-2.271976],[17.48152733],143.97529765814065,0.0,143.97529765814065
[2.56180573 3.60061026],[-1.9687018],[2.44316602],134.71544959710914,0.0,134.71544959710914
[2.23614049 3.81542182],[-1.9763957],[-17.39427948],134.01500143485356,0.0,134.01500143485356
[2.89241934 3.38253474],[-1.9608912],[-6.83602619],135.45879994087943,0.0,135.45879994087943
[1.80203247 2.45720482],[-0.5962497],[-5.69978189],96.96573726562774,0.0,96.96573726562774
[2.62013316 1.92412066],[-0.58245325],[-4.84357882],97.38593087696358,0.0,97.38593087696358
[2.55437136 1.96697187],[-0.58356225],[1.30685687],97.34282467265405,0.0,97.34282467265405
[1.28587818 1.5821166 ],[0.41924855],[133.04629517],141.82874828678115,0.0,141.82874828678115
[1.15515387 1.66513503],[0.41887283],[95.53207397],141.83865030019635,0.0,141.83865030019635
[1.68337727 1.32967901],[0.42039102],[69.29567719],141.800341383991,0.0,141.800341383991
[3.11831951 4.47015381],[-3.0010657],[46.26060104],284.5497908632213,0.0,284.5497908632213
[2.85197496 4.63839436],[-3.0010657],[81.1817627],284.5497908632213,0.0,284.5497908632213
[2.99146748 4.550282  ],[-3.0010657],[62.38647079],284.5497908632213,0.0,284.5497908632213
