x,z,p,acqf,penalty,pacqf
[4.75 4.75],[-4.165331],[148.9741192],120.06858620922871,-2.569847,-2.5698471069335938
[-4.75  1.75],[3.9071856],[9446.97064861],1.2254068454595581e-15,0.0,1.2254068454595581e-15
[ 0.25 -1.75],[3.735998],[1079.74899399],2.012197555010972e-13,0.0,2.012197555010972e-13
[-3.75  3.75],[1.7053207],[727.30933293],14.735607163012332,0.0,14.735607163012332
[-0.25  3.25],[0.01998091],[296.32178911],120.00935673653727,0.0,120.00935673653727
[2.25 2.25],[-0.6677314],[-0.53666452],119.76639629177812,0.0,119.76639629177812
[2.75 4.25],[-2.5714889],[80.10340094],115.96456312328709,0.0,115.96456312328709
[ 3.75 -0.75],[0.846421],[239.23001243],83.22495175137827,0.0,83.22495175137827
[-3.25  0.75],[3.8156881],[6719.6654869],1.83665088155579e-14,0.0,1.83665088155579e-14
[ 0.75 -3.25],[4.642128],[3588.78296806],1.0502370553662938e-23,0.0,1.0502370553662938e-23
[-1.25 -4.75],[7.038795],[7416.69332725],8.729912307285934e-41,0.0,8.729912307285934e-41
[-2.75 -2.75],[6.327468],[13190.30263562],4.070937435785219e-48,0.0,4.070937435785219e-48
[-4.25 -2.25],[6.8203773],[11780.61113676],2.6567098672359007e-46,0.0,2.6567098672359007e-46
[-2.25 -1.25],[4.825123],[3379.29733611],1.6395118231622603e-25,0.0,1.6395118231622603e-25
[1.25 0.25],[1.5341333],[187.03608295],25.13101433558815,0.0,25.13101433558815
[ 4.25 -3.75],[2.956788],[576.85770824],0.00012496489337170732,0.0,0.00012496489337170732
[3.25 1.25],[-0.46112144],[38.77613552],120.36661691197769,0.0,120.36661691197769
[1.75 2.75],[-0.7710364],[14.85498533],119.57175106762995,0.0,119.57175106762995
[-0.75 -0.25],[3.1279755],[2772.10264973],3.6324484965843887e-06,0.0,3.6324484965843887e-06
[-1.75 -4.25],[6.93549],[8694.53564329],1.1749560856449327e-43,0.0,1.1749560856449327e-43
[2.99915361 3.33815384],[-1.987985],[-26.19082832],116.4038493734875,0.0,116.4038493734875
[2.53140855 2.8697505 ],[-1.3330625],[-21.38205338],118.70813574901202,0.0,118.70813574901202
[2.09453988 2.39641476],[-0.69258916],[28.63563347],119.71469338301252,0.0,119.71469338301252
[3.73918748 4.39510584],[-3.2777514],[38.34289551],110.00945247114271,0.0,110.00945247114271
[2.57786179 3.04894352],[-1.5046192],[-34.20338821],118.10016744118448,0.0,118.10016744118448
[2.05379128 2.43840027],[-0.70200133],[43.39565277],119.69446536239987,0.0,119.69446536239987
[3.93743038 4.77666998],[-3.7022762],[85.03115845],108.62056175574396,0.0,108.62056175574396
[2.81803036 3.41887546],[-1.9448019],[3.04701781],116.49391349150834,0.0,116.49391349150834
[1.9480989  2.33660936],[-0.55726564],[-4.80947924],120.06179006598413,0.0,120.06179006598413
[2.90516543 3.55602145],[-2.1068573],[19.69749451],116.24829978735993,0.0,116.24829978735993
[4.02027321 4.99987698],[-3.9308643],[241.19528198],112.26063266601291,-0.6874943,-0.6874942779541016
[2.62682152 3.23438334],[-1.6826856],[-32.90227509],117.36725575631831,0.0,117.36725575631831
[1.84864616 2.2427268 ],[-0.42259914],[10.10504627],120.49559590364736,0.0,120.49559590364736
[2.81739902 3.50572681],[-2.014152],[11.78725719],116.35841903430357,0.0,116.35841903430357
[1.80896902 2.19660616],[-0.36191624],[108.88843536],120.68206341612517,0.0,120.68206341612517
[2.92600012 3.65702963],[-2.2003713],[32.88310242],116.20197544747619,0.0,116.20197544747619
[1.79814267 2.18647337],[-0.34732658],[62.88884735],120.72462810251406,0.0,120.72462810251406
[2.9629178  3.71220589],[-2.2666788],[-4.4273448],116.1970304851553,0.0,116.1970304851553
[2.8179841  3.53427362],[-2.0374188],[-11.4034481],116.32138490425,0.0,116.32138490425
[3.91674805 4.99998951],[-3.8692315],[204.55300903],110.8978246260628,-0.1926899,-0.1926898956298828
[1.78881788 2.18261099],[-0.33866617],[35.42123032],120.74869195680228,0.0,120.74869195680228
[2.80658817 3.53595662],[-2.0319755],[-3.33495402],116.33322492105015,0.0,116.33322492105015
[2.47194719 3.09682941],[-1.4799154],[-29.2182045],118.1967800556271,0.0,118.1967800556271
[3.04290128 3.87237597],[-2.442955],[55.15291214],116.15576649079676,0.0,116.15576649079676
[1.70386648 2.07450032],[-0.201223],[19.31764221],120.96275387619761,0.0,120.96275387619761
