x,z,p,acqf,penalty,pacqf
[4.75 4.75],[-3.9502072],[148.9741192],120.6220894187748,-4.63665,-4.636650085449219
[-4.75  1.75],[2.9179575],[9446.97064861],4.3302589255393705e-26,0.0,4.3302589255393705e-26
[ 0.25 -1.75],[3.8658214],[1079.74899399],0.6169180179686422,0.0,0.6169180179686422
[-3.75  3.75],[0.68197715],[727.30933293],30.72867268345887,0.0,30.72867268345887
[-0.25  3.25],[-0.40630633],[296.32178911],89.6225287529461,0.0,89.6225287529461
[2.25 2.25],[-0.6061392],[-0.53666452],68.8807406388974,0.0,68.8807406388974
[2.75 4.25],[-2.6224823],[80.10340094],84.11955312860535,0.0,84.11955312860535
[ 3.75 -0.75],[1.4300084],[239.23001243],33.22104854452618,0.0,33.22104854452618
[-3.25  0.75],[3.157399],[6719.6654869],3.883838070283909e-19,0.0,3.883838070283909e-19
[ 0.75 -3.25],[4.993714],[3588.78296806],2.1849940049937265e-06,0.0,2.1849940049937265e-06
[-1.25 -4.75],[7.219792],[7416.69332725],2.128361332335551e-26,0.0,2.128361332335551e-26
[-2.75 -2.75],[6.0819974],[13190.30263562],1.3432306746160151e-74,0.0,1.3432306746160151e-74
[-4.25 -2.25],[6.2917323],[11780.61113676],5.571897646270533e-79,0.0,5.571897646270533e-79
[-2.25 -1.25],[4.5148306],[3379.29733611],0.007285898333634476,0.0,0.007285898333634476
[1.25 0.25],[1.6298412],[187.03608295],33.29805658598485,0.0,33.29805658598485
[ 4.25 -3.75],[3.9054298],[576.85770824],1.3027814759938279,0.0,1.3027814759938279
[3.25 1.25],[-0.14706045],[38.77613552],113.24016164252633,0.0,113.24016164252633
[1.75 2.75],[-0.83567846],[14.85498533],92.34509971756205,0.0,92.34509971756205
[-0.75 -0.25],[2.9575663],[2772.10264973],1.4932090210049346e-27,0.0,1.4932090210049346e-27
[-1.75 -4.25],[6.9902525],[8694.53564329],2.3373342236493098e-39,0.0,2.3373342236493098e-39
[2.99915361 3.33815384],[-1.9127693],[-26.19082832],104.12929240056512,0.0,104.12929240056512
[3.08519292 3.26248884],[-1.8825903],[-24.82301331],105.41025714830792,0.0,105.41025714830792
[2.64811707 3.64686418],[-2.035899],[-0.36304036],108.00791684501382,0.0,108.00791684501382
[1.98350453 2.32034016],[-0.5522648],[6.05758572],69.18858862765565,0.0,69.18858862765565
[1.64282537 2.60203767],[-0.65567696],[-5.83607197],72.37573866392405,0.0,72.37573866392405
