x,z,p,acqf,penalty,pacqf
[4.75 4.75],[-3.979354],[148.9741192],119.27349245794628,-4.7413826,-4.741382598876953
[-4.75  1.75],[3.003499],[9446.97064861],8.037776492449661e-48,0.0,8.037776492449661e-48
[ 0.25 -1.75],[3.8546858],[1079.74899399],2.4743448004333786,0.0,2.4743448004333786
[-3.75  3.75],[0.7674885],[727.30933293],22.571868390530824,0.0,22.571868390530824
[-0.25  3.25],[-0.37452632],[296.32178911],86.05619186728961,0.0,86.05619186728961
[2.25 2.25],[-0.61733496],[-0.53666452],63.21303106516831,0.0,63.21303106516831
[2.75 4.25],[-2.6265433],[80.10340094],81.03240488157152,0.0,81.03240488157152
[ 3.75 -0.75],[1.3758669],[239.23001243],42.215628716239834,0.0,42.215628716239834
[-3.25  0.75],[3.214295],[6719.6654869],1.2870320827135694e-34,0.0,1.2870320827135694e-34
[ 0.75 -3.25],[4.964688],[3588.78296806],1.1281377155408448e-07,0.0,1.1281377155408448e-07
[-1.25 -4.75],[7.2087016],[7416.69332725],4.2617885354675116e-35,0.0,4.2617885354675116e-35
[-2.75 -2.75],[6.106703],[13190.30263562],4.8904203641540076e-99,0.0,4.8904203641540076e-99
[-4.25 -2.25],[6.341508],[11780.61113676],8.679453084491242e-93,0.0,8.679453084491242e-93
[-2.25 -1.25],[4.543096],[3379.29733611],1.199556605433446e-05,0.0,1.199556605433446e-05
[1.25 0.25],[1.6186756],[187.03608295],92.62858212228195,0.0,92.62858212228195
[ 4.25 -3.75],[3.8226733],[576.85770824],0.9439859553785366,0.0,0.9439859553785366
[3.25 1.25],[-0.17973661],[38.77613552],102.11210352873944,0.0,102.11210352873944
[1.75 2.75],[-0.8361341],[14.85498533],89.51366533939543,0.0,89.51366533939543
[-0.75 -0.25],[2.971486],[2772.10264973],3.3786549886438927e-43,0.0,3.3786549886438927e-43
[-1.75 -4.25],[6.9899025],[8694.53564329],5.498528631773347e-49,0.0,5.498528631773347e-49
[2.99915361 3.33815384],[-1.9269204],[-26.19082832],91.82270681259646,0.0,91.82270681259646
[3.08519292 3.26248884],[-1.8985152],[-24.82301331],95.37091975359544,0.0,95.37091975359544
[2.64811707 3.64686418],[-2.042812],[-0.36304036],103.01959906990531,0.0,103.01959906990531
[1.98350453 2.32034016],[-0.5591387],[6.05758572],61.999308160936245,0.0,61.999308160936245
[1.64282537 2.60203767],[-0.65565467],[-5.83607197],67.29548831280745,0.0,67.29548831280745
[1.4712317  2.74392343],[-0.7042681],[3.37708807],74.75744010533728,0.0,74.75744010533728
[3.82702732 4.77327871],[-3.5814352],[209.88912964],63.19270845775344,-1.1951256,-1.1951255798339844
[3.54757524 4.99592638],[-3.6530988],[185.17585754],79.10829797746023,-1.8337917,-1.833791732788086
[4.2601819  4.42817116],[-3.470355],[206.6137085],65.05222962033388,-0.20517349,-0.20517349243164062
[2.38218474 2.97973204],[-1.3276339],[-16.45302391],108.23692149602013,0.0,108.23692149602013
[2.22104478 3.10603571],[-1.3671021],[-29.80399895],105.30224992439629,0.0,105.30224992439629
[1.69234776 3.52043533],[-1.496597],[-22.00726509],102.05938843975585,0.0,102.05938843975585
[2.37452078 3.14730716],[-1.473501],[-28.92492104],100.7341917174278,0.0,100.7341917174278
[2.1431067  3.31677532],[-1.5195609],[-35.20252609],104.1620188690833,0.0,104.1620188690833
[2.47053599 3.0769937 ],[-1.4543903],[-31.3284626],100.38452978055561,0.0,100.38452978055561
[1.90560508 2.56268835],[-0.7397846],[44.88716888],80.52984825856511,0.0,80.52984825856511
[2.20184994 2.35511827],[-0.68917555],[55.28370285],72.28779038457816,0.0,72.28779038457816
[2.8644774  1.89083481],[-0.5759757],[18.62598991],61.67738589079983,0.0,61.67738589079983
[2.78491974 3.78654742],[-2.2293525],[-1.4970659],114.17448116339592,0.0,114.17448116339592
[2.19610786 4.19182348],[-2.323448],[18.34926224],109.32921530021444,0.0,109.32921530021444
[2.22266245 4.17354584],[-2.3192043],[17.48152733],109.27598677636186,0.0,109.27598677636186
[2.56180573 3.60061026],[-1.9624393],[2.44316602],90.91985521641482,0.0,90.91985521641482
[2.23614049 3.81542182],[-2.0061567],[-17.39427948],95.73275269661704,0.0,95.73275269661704
[2.89241934 3.38253474],[-1.9180577],[-6.83602619],92.7055677277494,0.0,92.7055677277494
