x,z,p,acqf,penalty,pacqf
[4.75 4.75],[-3.8678737],[148.9741192],159.81067046502247,-4.3978786,-4.397878646850586
[-4.75  1.75],[3.5543032],[9446.97064861],7.755003501373072e-22,0.0,7.755003501373072e-22
[ 0.25 -1.75],[4.0179796],[1079.74899399],0.018228780534267252,0.0,0.018228780534267252
[-3.75  3.75],[1.3238739],[727.30933293],80.36599901968351,0.0,80.36599901968351
[-0.25  3.25],[-0.02939361],[296.32178911],107.33585772280654,0.0,107.33585772280654
[2.25 2.25],[-0.4428788],[-0.53666452],82.69354327810869,0.0,82.69354327810869
[2.75 4.25],[-2.4185247],[80.10340094],160.44856894014274,0.0,160.44856894014274
[ 3.75 -0.75],[1.3740652],[239.23001243],77.56500806625915,0.0,77.56500806625915
[-3.25  0.75],[3.6503844],[6719.6654869],4.6958592663009255e-20,0.0,4.6958592663009255e-20
[ 0.75 -3.25],[5.053843],[3588.78296806],1.142479560018218e-06,0.0,1.142479560018218e-06
[-1.25 -4.75],[7.363623],[7416.69332725],6.518478059372467e-25,0.0,6.518478059372467e-25
[-2.75 -2.75],[6.40711],[13190.30263562],4.023477699559595e-55,0.0,4.023477699559595e-55
[-4.25 -2.25],[6.7412443],[11780.61113676],5.147223982967759e-68,0.0,5.147223982967759e-68
[-2.25 -1.25],[4.8616805],[3379.29733611],0.0006820589570914013,0.0,0.0006820589570914013
[1.25 0.25],[1.7875504],[187.03608295],121.41741022838737,0.0,121.41741022838737
[ 4.25 -3.75],[3.7005754],[576.85770824],2.0006973333604803e-17,0.0,2.0006973333604803e-17
[3.25 1.25],[-0.09201413],[38.77613552],105.45044274716268,0.0,105.45044274716268
[1.75 2.75],[-0.61831117],[14.85498533],108.44610617155297,0.0,108.44610617155297
[-0.75 -0.25],[3.2368994],[2772.10264973],2.7109004944038832e-08,0.0,2.7109004944038832e-08
[-1.75 -4.25],[7.1881905],[8694.53564329],6.34208296441802e-45,0.0,6.34208296441802e-45
[2.99915361 3.33815384],[-1.7609041],[-26.19082832],119.66368039515889,0.0,119.66368039515889
[3.08519292 3.26248884],[-1.7396424],[-24.82301331],122.02917227723853,0.0,122.02917227723853
[2.64811707 3.64686418],[-1.8476517],[-0.36304036],114.32725615082828,0.0,114.32725615082828
[1.98350453 2.32034016],[-0.3676045],[6.05758572],82.61223003252927,0.0,82.61223003252927
[1.64282537 2.60203767],[-0.43638715],[-5.83607197],82.36648855772327,0.0,82.36648855772327
[1.4712317  2.74392343],[-0.47103173],[3.37708807],84.8361449466647,0.0,84.8361449466647
[3.82702732 4.77327871],[-3.4175873],[209.88912964],105.74449216655285,-0.52347183,-0.5234718322753906
[3.54757524 4.99592638],[-3.4667609],[185.17585754],105.00411407844501,-0.946579,-0.9465789794921875
[4.2601819  4.42817116],[-3.341367],[206.6137085],111.5506358284018,0.0,111.5506358284018
[2.38218474 2.97973204],[-1.13812],[-16.45302391],122.98187136092427,0.0,122.98187136092427
[2.22104478 3.10603571],[-1.1646842],[-29.80399895],123.1813502555,0.0,123.1813502555
[1.69234776 3.52043533],[-1.2518402],[-22.00726509],127.50618237950096,0.0,127.50618237950096
[2.37452078 3.14730716],[-1.2784016],[-28.92492104],129.84544042608064,0.0,129.84544042608064
[2.1431067  3.31677532],[-1.3062965],[-35.20252609],132.63864689896846,0.0,132.63864689896846
[2.47053599 3.0769937 ],[-1.266828],[-31.3284626],128.77892283226313,0.0,128.77892283226313
[1.90560508 2.56268835],[-0.5364335],[44.88716888],93.65533259195651,0.0,93.65533259195651
[2.20184994 2.35511827],[-0.5087902],[55.28370285],89.37613387377422,0.0,89.37613387377422
[2.8644774  1.89083481],[-0.446959],[18.62598991],82.934488407057,0.0,82.934488407057
[2.78491974 3.78654742],[-2.0375495],[-1.4970659],126.10910965572236,0.0,126.10910965572236
[2.19610786 4.19182348],[-2.086223],[18.34926224],132.27815644913926,0.0,132.27815644913926
[2.22266245 4.17354584],[-2.0840275],[17.48152733],131.9864682100777,0.0,131.9864682100777
[2.56180573 3.60061026],[-1.763872],[2.44316602],119.36110613126563,0.0,119.36110613126563
[2.23614049 3.81542182],[-1.7827544],[-17.39427948],117.61941189953913,0.0,117.61941189953913
[2.89241934 3.38253474],[-1.7447027],[-6.83602619],121.4376422634411,0.0,121.4376422634411
[1.80203247 2.45720482],[-0.39289504],[-5.69978189],81.7686676261008,0.0,81.7686676261008
[2.62013316 1.92412066],[-0.35108948],[-4.84357882],83.5598366531652,0.0,83.5598366531652
[2.55437136 1.96697187],[-0.35445005],[1.30685687],83.34434400960961,0.0,83.34434400960961
[1.28587818 1.5821166 ],[0.6230732],[133.04629517],107.20028529091675,0.0,107.20028529091675
[1.15515387 1.66513503],[0.61825436],[95.53207397],106.98782429403978,0.0,106.98782429403978
[1.68337727 1.32967901],[0.6377261],[69.29567719],107.93445034345355,0.0,107.93445034345355
[3.11831951 4.47015381],[-2.7956352],[46.26060104],130.69367161624078,0.0,130.69367161624078
[2.85197496 4.63839436],[-2.8046744],[81.1817627],130.55886209457418,0.0,130.55886209457418
[2.99146748 4.550282  ],[-2.7999403],[62.38647079],130.62020175308984,0.0,130.62020175308984
[2.09796286 2.89531946],[-0.9206589],[10.93271923],130.68814213812973,0.0,130.68814213812973
[2.04034066 2.9306581 ],[-0.92170304],[6.63566971],130.65326620458353,0.0,130.65326620458353
[1.2500813  3.41530895],[-0.936022],[-17.39238167],130.15022409179625,0.0,130.15022409179625
[1.48200393 1.92897201],[0.22468889],[31.71847153],106.83656653168704,0.0,106.83656653168704
[1.03012371 2.20325756],[0.21894804],[50.93231583],106.84137375306177,0.0,106.84137375306177
[2.91022921 1.0620575 ],[0.24283338],[126.03852081],106.84968301918138,0.0,106.84968301918138
[2.83553886 4.17384768],[-2.396588],[81.59754944],160.6244219720441,0.0,160.6244219720441
[3.02259207 4.0630703 ],[-2.396588],[73.78955078],160.62426678644772,0.0,160.62426678644772
[2.37695479 4.44543123],[-2.396588],[7.36831713],160.6243185149686,0.0,160.6243185149686
