x,z,p,acqf,penalty,pacqf
[ 0. -4.],[-7.02947637],-88.91057435865517,-193.09445,0.0,-193.09445
[-2.  4.],[-1.56247492],-31.552651869685306,-433.7338,0.0,-433.7338
[4. 2.],[0.18101363],-93.14777066008914,-222.01636,0.0,-222.01636
[-4. -2.],[-7.64196895],-63.524459787082435,-264.24478,0.0,-264.24478
[2. 0.],[-2.59948169],-101.99135512504593,-217.6629,0.0,-217.6629
[4.63612147 2.59404375],[1.03067643],-88.4465255980978,-133.15747,0.0,-133.15747
[4.83086519 3.6455822 ],[2.00805961],-97.97860335402697,-168.98495,0.0,-168.98495
[5.00003939 4.23480483],[2.58968845],-90.97763928762201,-334.6549,0.0,-334.6549
[5.00102209 4.47967677],[2.79220223],-94.40916631576756,-389.3389,0.0,-389.3389
[5.00000939 4.71416487],[2.98502353],-78.16416503969532,-398.51544,0.0,-398.51544
[5.00387061 4.93510883],[3.1694305],-71.69878773890568,-367.37128,-40.236473,-40.236473
[4.92273978 5.00355806],[3.18000466],-71.72946978277245,-364.8758,-48.957348,-48.957348
[4.82302273 5.00009305],[3.120757],-89.99322065849313,-378.35727,-0.092983246,-0.092983246
