x,z,p,acqf,penalty,pacqf
[ 0. -4.],[-6.37816978],-88.91057435865517,-144.91193,0.0,-144.91193
[-2.  4.],[-1.26763226],-31.552651869685306,-379.8763,0.0,-379.8763
[4. 2.],[0.81557462],-93.14777066008914,-167.8951,0.0,-167.8951
[-4. -2.],[-7.23925256],-63.524459787082435,-226.89912,0.0,-226.89912
[2. 0.],[-1.98971488],-101.99135512504593,-249.39021,0.0,-249.39021
[4.63612147 2.59404375],[1.67451906],-88.4465255980978,-104.60861,0.0,-104.60861
[4.83086519 3.6455822 ],[2.62589921],-97.97860335402697,-98.1285,0.0,-98.1285
[5.00003939 4.23480483],[3.19569359],-90.97763928762201,-99.81619,0.0,-99.81619
[5.00102209 4.47967677],[3.39013047],-94.40916631576756,-89.57687,0.0,-89.57687
[5.00000939 4.71416487],[3.57512837],-78.16416503969532,-76.770386,0.0,-76.770386
[5.00387061 4.93510883],[3.7523832],-71.69878773890568,-64.62064,-3.8704872,-3.8704872
