x,z,p,acqf,penalty,pacqf
[-3.25  4.75],[-6.0232778],[5.68205425],0.0005435597969808643,0.0,0.0005435597969808643
[-0.25  3.25],[-3.01227],[-2.17971135],0.0005431553768315391,0.0,0.0005431553768315391
[-2.25  0.25],[-1.837438],[89.66466842],0.0005431282527308869,0.0,0.0005431282527308869
[ 1.75 -2.75],[2.9727812],[77.16027465],0.0005432885877203113,0.0,0.0005432885877203113
[-3.75  4.25],[-5.9284554],[213.42857865],0.0005435448232372666,0.0,0.0005435448232372666
[-0.75  2.25],[-2.5196762],[47.11591164],0.0005431460226352497,0.0,0.0005431460226352497
[ 2.25 -1.25],[2.0824163],[10.33635653],0.0005431816145041119,0.0,0.0005431816145041119
[ 3.25 -4.75],[5.472713],[72.99626557],0.0005436892353262948,0.0,0.0005436892353262948
[ 3.75 -1.75],[3.3890343],[-19.56106947],0.0005433364686280138,0.0,0.0005433364686280138
[1.25 1.75],[-0.9101094],[-15.94788776],0.0005430807681043804,0.0,0.0005430807681043804
[ 0.75 -0.75],[0.77579826],[126.34137332],0.0005431141332255099,0.0,0.0005431141332255099
[-4.75  0.75],[-3.7499537],[925.95993007],0.0005432307794715878,0.0,0.0005432307794715878
[ 4.25 -3.25],[4.8852973],[-14.37182087],0.0005435805547628018,0.0,0.0005435805547628018
[ 2.75 -0.25],[1.5898225],[-16.50034667],0.0005431368715205507,0.0,0.0005431368715205507
[0.25 3.75],[-3.1070921],[-27.58646628],0.0005431756566275833,0.0,0.0005431756566275833
[-1.25 -3.75],[1.9506304],[905.43297802],0.0005431756230570862,0.0,0.0005431756230570862
[-4.25  1.25],[-3.8447762],[276.64423865],0.0005432258694920777,0.0,0.0005432258694920777
[4.75 2.75],[0.41499043],[-24.9789202],0.0005430976825961995,0.0,0.0005430976825961995
[-1.75 -4.25],[2.0454526],[443.19257299],0.0005432158392961801,0.0,0.0005432158392961801
[-2.75 -2.25],[-0.15153027],[521.17132602],0.000543063380190562,0.0,0.000543063380190562
[ 3.52499056 -3.6343751 ],[4.7518024],[49.29413605],0.0005435255773694023,0.0,0.0005435255773694023
[ 3.37499094 -4.02726126],[4.9734745],[4.81139803],0.00054358959389481,0.0,0.00054358959389481
