x,z,p,acqf,penalty,pacqf
[-3.25  4.75],[-4.9579754],[5.68205425],4.866735822165495,-3.0208921,-3.0208921432495117
[-0.25  3.25],[-2.2296166],[-2.17971135],0.022041163411935242,0.0,0.022041163411935242
[-2.25  0.25],[-0.51242405],[89.66466842],0.004239638690515314,0.0,0.004239638690515314
[ 1.75 -2.75],[4.009412],[77.16027465],0.00013815540517297302,0.0,0.00013815540517297302
[-3.75  4.25],[-4.7496834],[213.42857865],3.582666405943862,-1.1795378,-1.1795377731323242
[-0.75  2.25],[-1.5793121],[47.11591164],0.010389737946396714,0.0,0.010389737946396714
[ 2.25 -1.25],[2.9170952],[10.33635653],0.0001951280724814793,0.0,0.0001951280724814793
[ 3.25 -4.75],[6.4786215],[72.99626557],0.027093334783485842,0.0,0.027093334783485842
[ 3.75 -1.75],[4.0602684],[-19.56106947],0.000140034980785091,0.0,0.000140034980785091
[1.25 1.75],[-0.20241857],[-15.94788776],0.003296606656577788,0.0,0.003296606656577788
[ 0.75 -0.75],[1.7739223],[126.34137332],0.0005315928274470508,0.0,0.0005315928274470508
[-4.75  0.75],[-2.1230378],[925.95993007],0.019080746855357093,0.0,0.019080746855357093
[ 4.25 -3.25],[5.6200256],[-14.37182087],0.0017539970863152854,0.0,0.0017539970863152854
[ 2.75 -0.25],[2.266791],[-16.50034667],0.0003335774353055257,0.0,0.0003335774353055257
[0.25 3.75],[-2.4379084],[-27.58646628],0.030107462233629406,0.0,0.030107462233629406
[-1.25 -3.75],[3.4911146],[905.43297802],0.00014324278178468397,0.0,0.00014324278178468397
[-4.25  1.25],[-2.3313298],[276.64423865],0.025535773549638836,0.0,0.025535773549638836
[4.75 2.75],[0.5495988],[-24.9789202],0.0017180521786177637,0.0,0.0017180521786177637
[-1.75 -4.25],[3.6994066],[443.19257299],0.00013637484637997048,0.0,0.00013637484637997048
[-2.75 -2.25],[1.4639168],[521.17132602],0.0007190388975141003,0.0,0.0007190388975141003
[ 3.52499056 -3.6343751 ],[5.620924],[49.29413605],0.0017587353668225287,0.0,0.0017587353668225287
[ 3.80510163 -3.38569403],[5.532019],[35.84277725],0.0013618382868790465,0.0,0.0013618382868790465
[ 3.05968332 -4.04747248],[5.7686086],[21.16361618],0.002744418958993293,0.0,0.002744418958993293
[ 3.2701335 -4.6243763],[6.3769784],[31.75141335],0.01954328322981937,0.0,0.01954328322981937
[ 3.36440921 -4.56556654],[6.3690577],[136.37814331],0.01904866238361416,0.0,0.01904866238361416
[ 2.90694928 -4.85093355],[6.4074936],[179.85910034],0.021567188113986425,0.0,0.021567188113986425
[ 2.93330383 -4.99764872],[6.5495124],[38.90917969],0.03391897079635729,0.0,0.03391897079635729
[ 2.98898721 -4.97036409],[6.551421],[167.90795898],0.03412289912523803,0.0,0.03412289912523803
[ 3.02632236 -4.95206976],[6.5527005],[213.44812012],0.03426050082747894,0.0,0.03426050082747894
[-0.75214422  3.13473153],[-2.362439],[-21.79651642],0.02676192106751884,0.0,0.02676192106751884
[-0.17717957  3.37785745],[-2.3086064],[-27.72887039],0.024688014677446784,0.0,0.024688014677446784
[0.14150035 3.51261234],[-2.278769],[-31.26736259],0.023637312207431475,0.0,0.023637312207431475
[-0.952344    3.72460127],[-2.9774797],[-24.29442406],0.08230763932881749,0.0,0.08230763932881749
[-0.63459462  3.85832334],[-2.9471643],[-20.37705231],0.07722040532346655,0.0,0.07722040532346655
[-0.2906245   4.00307989],[-2.9143472],[-24.95218086],0.07213074792761293,0.0,0.07213074792761293
[-1.12491989  4.22351122],[-3.4991972],[-26.25899124],0.2699820370606036,0.0,0.2699820370606036
[-1.18235493  4.19946527],[-3.5047874],[4.09580612],0.2735791510715848,0.0,0.2735791510715848
[-0.90053362  4.31745291],[-3.4773567],[-21.53356552],0.2563771486956353,0.0,0.2563771486956353
[-1.37650037  4.58174467],[-3.9334831],[-26.4188118],0.7441378084935723,0.0,0.7441378084935723
[-1.42171931  4.5618186 ],[-3.9370053],[-17.14239502],0.7500363105324271,0.0,0.7500363105324271
[-1.36535037  4.586658  ],[-3.9326148],[-23.93370247],0.7426929861051752,0.0,0.7426929861051752
[-1.62185836  4.89748192],[-4.327293],[-26.60898018],1.7072597748639666,0.0,1.7072597748639666
[-2.71866989  4.39016724],[-4.391509],[-5.16043091],1.931185143457746,0.0,1.931185143457746
[-2.89598632  4.30815172],[-4.40189],[-0.17179358],1.969319865035122,0.0,1.969319865035122
[-1.90242982  4.9999876 ],[-4.549061],[-14.49806881],2.5714820956980606,0.0,2.5714820956980606
[-2.51755285  4.69221926],[-4.56452],[32.13680649],2.641503119166071,0.0,2.641503119166071
[-2.32024384  4.79093981],[-4.559561],[-0.99433929],2.61895296492966,0.0,2.61895296492966
[-2.04615402  4.99999714],[-4.616252],[16.83452225],2.885404144945099,0.0,2.885404144945099
[-2.280828    4.87590981],[-4.616252],[0.57474363],2.8854178013538925,0.0,2.8854178013538925
[-3.19633102  4.39182472],[-4.616252],[10.08811855],2.885404144945099,0.0,2.885404144945099
