x,z,p,acqf,penalty,pacqf
[-3.25  4.75],[-2.8578143],[5.68205425],0.005046020588398564,0.0,0.005046020588398564
[-0.25  3.25],[0.23666063],[-2.17971135],0.014549261843120246,0.0,0.014549261843120246
[-2.25  0.25],[1.2042433],[89.66466842],0.009751205565672936,0.0,0.009751205565672936
[ 1.75 -2.75],[6.087851],[77.16027465],0.000206215094207013,0.0,0.000206215094207013
[-3.75  4.25],[-2.805329],[213.42857865],0.0037678065373839393,0.0,0.0037678065373839393
[-0.75  2.25],[0.6679667],[47.11591164],0.013561483229735528,0.0,0.013561483229735528
[ 2.25 -1.25],[5.2777247],[10.33635653],1.9774273503292006e-05,0.0,1.9774273503292006e-05
[ 3.25 -4.75],[8.582141],[72.99626557],0.03859028542027539,0.0,0.03859028542027539
[ 3.75 -1.75],[6.635552],[-19.56106947],0.0007782803411795978,0.0,0.0007782803411795978
[1.25 1.75],[2.3521292],[-15.94788776],0.0013575887820109845,0.0,0.0013575887820109845
[ 0.75 -0.75],[3.9198976],[126.34137332],1.7763919290314e-05,0.0,1.7763919290314e-05
[-4.75  0.75],[-0.80625474],[925.95993007],0.014651407172086583,0.0,0.014651407172086583
[ 4.25 -3.25],[8.09835],[-14.37182087],0.007330939033857038,0.0,0.007330939033857038
[ 2.75 -0.25],[4.846419],[-16.50034667],8.9871987646395e-06,0.0,8.9871987646395e-06
[0.25 3.75],[0.18417537],[-27.58646628],0.01457472271425547,0.0,0.01457472271425547
[-1.25 -3.75],[4.8874803],[905.43297802],9.417288506007148e-06,0.0,9.417288506007148e-06
[-4.25  1.25],[-0.85874],[276.64423865],0.014602497079602022,0.0,0.014602497079602022
[4.75 2.75],[3.8788362],[-24.9789202],1.950163588733723e-05,0.0,1.950163588733723e-05
[-1.75 -4.25],[4.9399652],[443.19257299],1.0093981720593715e-05,0.0,1.0093981720593715e-05
[-2.75 -2.25],[2.7720113],[521.17132602],0.0004445924158319696,0.0,0.0004445924158319696
[ 3.52499056 -3.6343751 ],[7.916375],[49.29413605],0.004748531647638673,0.0,0.004748531647638673
[ 3.80510163 -3.38569403],[7.9107847],[35.84277725],0.004694179982021021,0.0,0.004694179982021021
[ 3.05968332 -4.04747248],[7.925663],[21.16361618],0.004841222769387759,0.0,0.004841222769387759
