x,z,p,acqf,penalty,pacqf
[-3.25  4.75],[-4.4320865],[5.68205425],8.442086007298606e-07,0.0,8.442086007298606e-07
[-0.25  3.25],[-1.3135105],[-2.17971135],6.996190376592726e-07,0.0,6.996190376592726e-07
[-2.25  0.25],[-0.4123065],[89.66466842],6.840147004774193e-07,0.0,6.840147004774193e-07
[ 1.75 -2.75],[4.490858],[77.16027465],7.756397078771443e-07,0.0,7.756397078771443e-07
[-3.75  4.25],[-4.393051],[213.42857865],8.412107148241138e-07,0.0,8.412107148241138e-07
[-0.75  2.25],[-0.90194345],[47.11591164],6.911752186132058e-07,0.0,6.911752186132058e-07
[ 2.25 -1.25],[3.7067595],[10.33635653],7.391481800821752e-07,0.0,7.391481800821752e-07
[ 3.25 -4.75],[6.981476],[72.99626557],9.662508548405087e-07,0.0,9.662508548405087e-07
[ 3.75 -1.75],[5.0797815],[-19.56106947],8.097573151950624e-07,0.0,8.097573151950624e-07
[1.25 1.75],[0.8045753],[-15.94788776],6.78274136243883e-07,0.0,6.78274136243883e-07
[ 0.75 -0.75],[2.3337376],[126.34137332],6.969340032591128e-07,0.0,6.969340032591128e-07
[-4.75  0.75],[-2.452322],[925.95993007],7.350154301773733e-07,0.0,7.350154301773733e-07
[ 4.25 -3.25],[6.5308733],[-14.37182087],9.217126458080276e-07,0.0,9.217126458080276e-07
[ 2.75 -0.25],[3.295193],[-16.50034667],7.238067671000256e-07,0.0,7.238067671000256e-07
[0.25 3.75],[-1.3525455],[-27.58646628],7.005769580276593e-07,0.0,7.005769580276593e-07
[-1.25 -3.75],[3.2349412],[905.43297802],7.217813939698779e-07,0.0,7.217813939698779e-07
[-4.25  1.25],[-2.491357],[276.64423865],7.364238683562294e-07,0.0,7.364238683562294e-07
[4.75 2.75],[2.393989],[-24.9789202],6.981631847819454e-07,0.0,6.981631847819454e-07
[-1.75 -4.25],[3.2739763],[443.19257299],7.229384855364111e-07,0.0,7.229384855364111e-07
[-2.75 -2.25],[1.1168557],[521.17132602],6.79677150562149e-07,0.0,6.79677150562149e-07
[ 3.52499056 -3.6343751 ],[6.333681],[49.29413605],9.039984250568301e-07,0.0,9.039984250568301e-07
[ 3.37499094 -4.02726126],[6.5263577],[4.81139803],9.214267273774917e-07,0.0,9.214267273774917e-07
[ 3.24766874 -4.42767048],[6.7397647],[146.89352417],9.415238375665815e-07,0.0,9.415238375665815e-07
[ 3.1565237  -4.72755861],[6.9024076],[181.27983093],9.577171157690065e-07,0.0,9.577171157690065e-07
[ 3.06885052 -4.97649908],[7.029406],[187.51480103],9.710722649982043e-07,0.0,9.710722649982043e-07
[ 2.87333918 -4.95046663],[6.8796053],[29.17059708],9.556283938961475e-07,0.0,9.556283938961475e-07
[-1.1548655   3.58940744],[-2.16993],[-6.49018812],7.24476734539156e-07,0.0,7.24476734539156e-07
[-1.37331212  3.74518061],[-2.4316936],[29.49910736],7.342200145134523e-07,0.0,7.342200145134523e-07
[ 2.98137283 -4.94481993],[6.9474564],[187.99545288],9.625500040833735e-07,0.0,9.625500040833735e-07
[-1.38425112  3.68325448],[-2.3928506],[-8.17591953],7.326697126555112e-07,0.0,7.326697126555112e-07
[-1.5919801   3.84773302],[-2.6539516],[-7.4355669],7.431050214337084e-07,0.0,7.431050214337084e-07
[-1.75258172  3.91243792],[-2.809281],[41.21811676],7.498680271768486e-07,0.0,7.498680271768486e-07
[-1.92908478  4.01732206],[-3.0051527],[-14.92823124],7.589307758182434e-07,0.0,7.589307758182434e-07
[-1.97951722  3.92111969],[-2.9671142],[64.19906616],7.570339835589623e-07,0.0,7.570339835589623e-07
[-2.24638391  4.19433832],[-3.3486776],[27.42163658],7.763006200466751e-07,0.0,7.763006200466751e-07
[-2.40516138  4.26528311],[-3.5074396],[2.96337557],7.847355330190107e-07,0.0,7.847355330190107e-07
[-2.55962896  4.33596325],[-3.6631298],[80.19068146],7.936483372565622e-07,0.0,7.936483372565622e-07
[-2.64536858  4.33943748],[-3.7229056],[1.75904572],7.973524623553256e-07,0.0,7.973524623553256e-07
[-2.83634806  4.46255016],[-3.9420147],[49.75875854],8.108069500205441e-07,0.0,8.108069500205441e-07
[-2.95692992  4.51040268],[-4.0580955],[86.12013245],8.181629639910927e-07,0.0,8.181629639910927e-07
[-3.08499932  4.58504772],[-4.199132],[4.73990822],8.276889544438671e-07,0.0,8.276889544438671e-07
[-3.08668923  4.46307373],[-4.1093807],[63.06563568],8.217370055577281e-07,0.0,8.217370055577281e-07
[-3.33107901  4.68000841],[-4.434017],[108.78186798],8.443249350434389e-07,0.0,8.443249350434389e-07
[-3.44646883  4.74616718],[-4.560274],[17.2632637],8.537932903862558e-07,0.0,8.537932903862558e-07
[-3.57054186  4.78898239],[-4.67493],[65.8309021],8.626847070395932e-07,0.0,8.626847070395932e-07
[-3.67263174  4.83179092],[-4.7749186],[151.52476501],8.704924222435414e-07,0.0,8.704924222435414e-07
[-3.77335143  4.89417458],[-4.8885775],[71.48187256],8.79689506662736e-07,0.0,8.79689506662736e-07
[-3.88091564  4.9467659 ],[-4.9995055],[13.79275227],8.890959482107367e-07,0.0,8.890959482107367e-07
