x,z,p,acqf,penalty,pacqf
[-3.25  4.75],[-4.986308],[5.68205425],5.475987774823104e-06,0.0,5.475987774823104e-06
[-0.25  3.25],[-1.9323293],[-2.17971135],5.454839040793273e-06,0.0,5.454839040793273e-06
[-2.25  0.25],[-0.8602744],[89.66466842],5.450306555893499e-06,0.0,5.450306555893499e-06
[ 1.75 -2.75],[3.9887078],[77.16027465],5.458853561848395e-06,0.0,5.458853561848395e-06
[-3.75  4.25],[-4.912547],[213.42857865],5.475601508587142e-06,0.0,5.475601508587142e-06
[-0.75  2.25],[-1.470063],[47.11591164],5.452271224711026e-06,0.0,5.452271224711026e-06
[ 2.25 -1.25],[3.1379366],[10.33635653],5.453424230791867e-06,0.0,5.453424230791867e-06
[ 3.25 -4.75],[6.4869604],[72.99626557],5.478947686371146e-06,0.0,5.478947686371146e-06
[ 3.75 -1.75],[4.4706736],[-19.56106947],5.461672548574976e-06,0.0,5.461672548574976e-06
[1.25 1.75],[0.17741817],[-15.94788776],5.448635423340591e-06,0.0,5.448635423340591e-06
[ 0.75 -0.75],[1.8051996],[126.34137332],5.4501828917172495e-06,0.0,5.4501828917172495e-06
[-4.75  0.75],[-2.8224993],[925.95993007],5.458901549267479e-06,0.0,5.458901549267479e-06
[ 4.25 -3.25],[5.9509325],[-14.37182087],5.473100440764018e-06,0.0,5.473100440764018e-06
[ 2.75 -0.25],[2.6756701],[-16.50034667],5.452307648164921e-06,0.0,5.452307648164921e-06
[0.25 3.75],[-2.0060902],[-27.58646628],5.454882203277287e-06,0.0,5.454882203277287e-06
[-1.25 -3.75],[2.8772545],[905.43297802],5.453080777553358e-06,0.0,5.453080777553358e-06
[-4.25  1.25],[-2.8962605],[276.64423865],5.458822379686686e-06,0.0,5.458822379686686e-06
[4.75 2.75],[1.6036154],[-24.9789202],5.4491226463798005e-06,0.0,5.4491226463798005e-06
[-1.75 -4.25],[2.9510155],[443.19257299],5.4527356111776135e-06,0.0,5.4527356111776135e-06
[-2.75 -2.25],[0.7675071],[521.17132602],5.448432493351569e-06,0.0,5.448432493351569e-06
[ 3.52499056 -3.6343751 ],[5.7932115],[49.29413605],5.471534843607053e-06,0.0,5.471534843607053e-06
[ 3.37499094 -4.02726126],[6.0040655],[4.81139803],5.473798557127295e-06,0.0,5.473798557127295e-06
[ 3.24766874 -4.42767048],[6.235039],[146.89352417],5.4755739431929284e-06,0.0,5.4755739431929284e-06
[ 3.1565237  -4.72755861],[6.4106812],[181.27983093],5.477593693119538e-06,0.0,5.477593693119538e-06
[ 3.06885052 -4.97649908],[6.5489206],[187.51480103],5.4782472110195755e-06,0.0,5.4782472110195755e-06
[ 2.87333918 -4.95046663],[6.4056215],[29.17059708],5.477644241016265e-06,0.0,5.477644241016265e-06
[-1.1548655   3.58940744],[-2.765654],[-6.49018812],5.459223741111164e-06,0.0,5.459223741111164e-06
[-1.37331212  3.74518061],[-3.024201],[29.49910736],5.459934753219928e-06,0.0,5.459934753219928e-06
[ 2.98137283 -4.94481993],[6.46924],[187.99545288],5.478839391219044e-06,0.0,5.478839391219044e-06
[-1.38425112  3.68325448],[-2.9829695],[-8.17591953],5.460121938668863e-06,0.0,5.460121938668863e-06
[-1.5919801   3.84773302],[-3.2415342],[-7.4355669],5.461945765868109e-06,0.0,5.461945765868109e-06
[-1.75258172  3.91243792],[-3.3929071],[41.21811676],5.463056964507114e-06,0.0,5.463056964507114e-06
[-1.92908478  4.01732206],[-3.58551],[-14.92823124],5.46455745859607e-06,0.0,5.46455745859607e-06
[-1.97951722  3.92111969],[-3.5425062],[64.19906616],5.464543047236557e-06,0.0,5.464543047236557e-06
[-2.24638391  4.19433832],[-3.9227896],[27.42163658],5.4669303957247065e-06,0.0,5.4669303957247065e-06
[-2.40516138  4.26528311],[-4.0778627],[2.96337557],5.4682155160629925e-06,0.0,5.4682155160629925e-06
[-2.55962896  4.33596325],[-4.2300177],[80.19068146],5.4696252354891635e-06,0.0,5.4696252354891635e-06
[-2.64536858  4.33943748],[-4.286689],[1.75904572],5.4699840799418935e-06,0.0,5.4699840799418935e-06
[-2.83634806  4.46255016],[-4.502568],[49.75875854],5.471881255968616e-06,0.0,5.471881255968616e-06
[-2.95692992  4.51040268],[-4.615655],[86.12013245],5.472285292176147e-06,0.0,5.472285292176147e-06
[-3.08499932  4.58504772],[-4.754273],[4.73990822],5.4729166557652025e-06,0.0,5.4729166557652025e-06
[-3.08668923  4.46307373],[-4.6605616],[63.06563568],5.472445722546306e-06,0.0,5.472445722546306e-06
[-3.33107901  4.68000841],[-4.9829626],[108.78186798],5.47647147384719e-06,0.0,5.47647147384719e-06
