x,z,p,acqf,penalty,pacqf
[-3.25  4.75],[-4.270319],[5.68205425],2.681710153229901,-1.8690443,-1.869044303894043
[-0.25  3.25],[-1.4142231],[-2.17971135],0.009402739346868964,0.0,0.009402739346868964
[-2.25  0.25],[0.08081615],[89.66466842],0.0026644942542887063,0.0,0.0026644942542887063
[ 1.75 -2.75],[4.7387204],[77.16027465],6.319740868502812e-05,0.0,6.319740868502812e-05
[-3.75  4.25],[-4.1090035],[213.42857865],1.950282435904808,-0.4982233,-0.49822330474853516
[-0.75  2.25],[-0.8280193],[47.11591164],0.005740117952975565,0.0,0.005740117952975565
[ 2.25 -1.25],[3.7276287],[10.33635653],6.986555231567527e-05,0.0,6.986555231567527e-05
[ 3.25 -4.75],[7.2289886],[72.99626557],0.025317871969138275,0.0,0.025317871969138275
[ 3.75 -1.75],[4.943233],[-19.56106947],7.106643499078624e-05,0.0,7.106643499078624e-05
[1.25 1.75],[0.651157],[-15.94788776],0.0015308499935341156,0.0,0.0015308499935341156
[ 0.75 -0.75],[2.5120246],[126.34137332],0.00019429916969129115,0.0,0.00019429916969129115
[-4.75  0.75],[-1.6619325],[925.95993007],0.01196302095937254,0.0,0.01196302095937254
[ 4.25 -3.25],[6.4814687],[-14.37182087],0.0017405682900214052,0.0,0.0017405682900214052
[ 2.75 -0.25],[3.1414251],[-16.50034667],0.00010570615935922037,0.0,0.00010570615935922037
[0.25 3.75],[-1.5755389],[-27.58646628],0.01095917952476696,0.0,0.01095917952476696
[-1.25 -3.75],[4.007064],[905.43297802],6.19278242227276e-05,0.0,6.19278242227276e-05
[-4.25  1.25],[-1.8232481],[276.64423865],0.014274505853514207,0.0,0.014274505853514207
[4.75 2.75],[1.6463858],[-24.9789202],0.0005115801593850759,0.0,0.0005115801593850759
[-1.75 -4.25],[4.1683793],[443.19257299],5.943058842686421e-05,0.0,5.943058842686421e-05
[-2.75 -2.25],[1.9416837],[521.17132602],0.0003650105351260457,0.0,0.0003650105351260457
[ 3.52499056 -3.6343751 ],[6.425917],[49.29413605],0.0014434489743072735,0.0,0.0014434489743072735
[ 3.80510163 -3.38569403],[6.362253],[35.84277725],0.0011702706546305513,0.0,0.0011702706546305513
[ 3.05968332 -4.04747248],[6.531673],[21.16361618],0.0020676112783300626,0.0,0.0020676112783300626
[ 3.2701335 -4.6243763],[7.1328497],[31.75141335],0.017982817760981828,0.0,0.017982817760981828
[ 3.36440921 -4.56556654],[7.132571],[136.37814331],0.017965173580863865,0.0,0.017965173580863865
[ 2.90694928 -4.85093355],[7.1339226],[179.85910034],0.01805264310821518,0.0,0.01805264310821518
[ 2.93330383 -4.99764872],[7.27249],[38.90917969],0.029494359710043754,0.0,0.029494359710043754
[ 2.98898721 -4.97036409],[7.2786574],[167.90795898],0.030136210894662153,0.0,0.030136210894662153
[ 3.02632236 -4.95206976],[7.282792],[213.44812012],0.030574482636761328,0.0,0.030574482636761328
[-0.75214422  3.13473153],[-1.5809731],[-21.79651642],0.011018755466140291,0.0,0.011018755466140291
[-0.17717957  3.37785745],[-1.4844865],[-27.72887039],0.010036568728580221,0.0,0.010036568728580221
[0.14150035 3.51261234],[-1.4310075],[-31.26736259],0.009548844890882051,0.0,0.009548844890882051
[-0.952344    3.72460127],[-2.1877642],[-24.29442406],0.023115872255169718,0.0,0.023115872255169718
[-0.63459462  3.85832334],[-2.1338985],[-20.37705231],0.021340610726604026,0.0,0.021340610726604026
[-0.2906245   4.00307989],[-2.075587],[-24.95218086],0.019645841323242205,0.0,0.019645841323242205
[-1.12491989  4.22351122],[-2.7026985],[-26.25899124],0.0597411781783827,0.0,0.0597411781783827
[-1.18235493  4.19946527],[-2.7125413],[4.09580612],0.06104318768785366,0.0,0.06104318768785366
[-0.90053362  4.31745291],[-2.6642437],[-21.53356552],0.054975352270323324,0.0,0.054975352270323324
[-1.37650037  4.58174467],[-3.1397357],[-26.4188118],0.1729785342890007,0.0,0.1729785342890007
[-1.42171931  4.5618186 ],[-3.1466398],[-17.14239502],0.17615153401024639,0.0,0.17615153401024639
[-1.36535037  4.586658  ],[-3.1380332],[-23.93370247],0.1722194573619381,0.0,0.1722194573619381
[-1.62185836  4.89748192],[-3.5373805],[-26.60898018],0.49859765524420474,0.0,0.49859765524420474
[-2.71866989  4.39016724],[-3.6844544],[-5.16043091],0.7291989072716739,0.0,0.7291989072716739
[-2.89598632  4.30815172],[-3.7082312],[-0.17179358],0.7742743884763132,0.0,0.7742743884763132
[-1.90242982  4.9999876 ],[-3.772389],[-14.49806881],0.908064971266507,0.0,0.908064971266507
[-2.51755285  4.69221926],[-3.8351133],[32.13680649],1.0570760106773924,0.0,1.0570760106773924
[-2.32024384  4.79093981],[-3.8149934],[-0.99433929],1.007225875732137,0.0,1.007225875732137
[-2.04615402  4.99999714],[-3.8481605],[16.83452225],1.0904988076928368,0.0,1.0904988076928368
[-2.280828    4.87590981],[-3.866421],[0.57474363],1.138664315118557,0.0,1.138664315118557
[-3.19633102  4.39182472],[-3.9376595],[10.08811855],1.343091415390521,0.0,1.343091415390521
[-2.21562791  4.99999523],[-3.9374962],[-17.09928703],1.342628206618897,0.0,1.342628206618897
[-2.24883628  4.98128319],[-3.9391005],[11.82492352],1.3475370874955372,0.0,1.3475370874955372
[-2.36506605  4.91579056],[-3.9447165],[-18.64168167],1.3648161697740329,0.0,1.3648161697740329
[-2.31749058  4.99999142],[-3.991189],[34.45931625],1.5147618797250704,0.0,1.5147618797250704
[-2.33107638  4.99197721],[-3.9915404],[27.01333809],1.5159362842991537,0.0,1.5159362842991537
[-2.58895802  4.83985567],[-3.9982123],[-3.57531214],1.5384763891793054,0.0,1.5384763891793054
[-2.42974973  5.        ],[-4.050373],[-18.63461113],1.7234241743413468,0.0,1.7234241743413468
[-2.71629357  4.82224751],[-4.050373],[29.56002235],1.7234287846078107,0.0,1.7234287846078107
[-2.78047466  4.78243351],[-4.050373],[-4.55655432],1.7234241743413468,0.0,1.7234241743413468
