x,z,p,acqf,penalty,pacqf
[-3.25  4.75],[-3.9081178],[5.68205425],1.6783525638287253,-1.0696983,-1.0696983337402344
[-0.25  3.25],[-0.9787568],[-2.17971135],0.0067787981968111845,0.0,0.0067787981968111845
[-2.25  0.25],[0.37323165],[89.66466842],0.002133455822448419,0.0,0.002133455822448419
[ 1.75 -2.75],[5.1052704],[77.16027465],4.387694687480225e-05,0.0,4.387694687480225e-05
[-3.75  4.25],[-3.7766767],[213.42857865],1.2301641058375825,0.0,1.2301641058375825
[-0.75  2.25],[-0.43420368],[47.11591164],0.004431653387156796,0.0,0.004431653387156796
[ 2.25 -1.25],[4.1476054],[10.33635653],3.969858556964401e-05,0.0,3.969858556964401e-05
[ 3.25 -4.75],[7.602731],[72.99626557],0.024502514181001217,0.0,0.024502514181001217
[ 3.75 -1.75],[5.40573],[-19.56106947],5.570437206551586e-05,0.0,5.570437206551586e-05
[1.25 1.75],[1.1055918],[-15.94788776],0.0009476615545705848,0.0,0.0009476615545705848
[ 0.75 -0.75],[2.8894808],[126.34137332],0.00010435695998136398,0.0,0.00010435695998136398
[-4.75  0.75],[-1.4482348],[925.95993007],0.009893301602221814,0.0,0.009893301602221814
[ 4.25 -3.25],[6.926737],[-14.37182087],0.0019117078204960714,0.0,0.0019117078204960714
[ 2.75 -0.25],[3.6030524],[-16.50034667],5.353581511719553e-05,0.0,5.353581511719553e-05
[0.25 3.75],[-1.110198],[-27.58646628],0.007503980117234341,0.0,0.007503980117234341
[-1.25 -3.75],[4.241469],[905.43297802],3.8593815694893007e-05,0.0,3.8593815694893007e-05
[-4.25  1.25],[-1.5796757],[276.64423865],0.011140865232453221,0.0,0.011140865232453221
[4.75 2.75],[2.2510638],[-24.9789202],0.00022335008589506505,0.0,0.00022335008589506505
[-1.75 -4.25],[4.37291],[443.19257299],3.757312305540809e-05,0.0,3.757312305540809e-05
[-2.75 -2.25],[2.1571207],[521.17132602],0.0002515345126424995,0.0,0.0002515345126424995
[ 3.52499056 -3.6343751 ],[6.835889],[49.29413605],0.001381285225985879,0.0,0.001381285225985879
[ 3.80510163 -3.38569403],[6.788221],[35.84277725],0.0011696921680870165,0.0,0.0011696921680870165
[ 3.05968332 -4.04747248],[6.915073],[21.16361618],0.0018325217876064258,0.0,0.0018325217876064258
[ 3.2701335 -4.6243763],[7.5102797],[31.75141335],0.017345964240485193,0.0,0.017345964240485193
[ 3.36440921 -4.56556654],[7.514799],[136.37814331],0.0176436958397572,0.0,0.0176436958397572
[ 2.90694928 -4.85093355],[7.4928703],[179.85910034],0.01624413418124529,0.0,0.01624413418124529
[ 2.93330383 -4.99764872],[7.628937],[38.90917969],0.02699167591041381,0.0,0.02699167591041381
[ 2.98898721 -4.97036409],[7.637762],[167.90795898],0.02788210570484082,0.0,0.02788210570484082
[ 3.02632236 -4.95206976],[7.643679],[213.44812012],0.028494305506094136,0.0,0.028494305506094136
[-0.75214422  3.13473153],[-1.1663979],[-21.79651642],0.00784263311259126,0.0,0.00784263311259126
[-0.17717957  3.37785745],[-1.0433729],[-27.72887039],0.007124499532784633,0.0,0.007124499532784633
[0.14150035 3.51261234],[-0.9751849],[-31.26736259],0.0067603083557506854,0.0,0.0067603083557506854
[-0.952344    3.72460127],[-1.7665434],[-24.29442406],0.013427177665985522,0.0,0.013427177665985522
[-0.63459462  3.85832334],[-1.6980263],[-20.37705231],0.0125028981439328,0.0,0.0125028981439328
[-0.2906245   4.00307989],[-1.6238549],[-24.95218086],0.011617098032640862,0.0,0.011617098032640862
[-1.12491989  4.22351122],[-2.275974],[-26.25899124],0.026657356857848986,0.0,0.026657356857848986
[-1.18235493  4.19946527],[-2.2884622],[4.09580612],0.02722782769883238,0.0,0.02722782769883238
[-0.90053362  4.31745291],[-2.2271848],[-21.53356552],0.024590510778156098,0.0,0.024590510778156098
[-1.37650037  4.58174467],[-2.7136807],[-26.4188118],0.06578695687479592,0.0,0.06578695687479592
[-1.42171931  4.5618186 ],[-2.7226913],[-17.14239502],0.06725465765570897,0.0,0.06725465765570897
[-1.36535037  4.586658  ],[-2.7114592],[-23.93370247],0.06543833628058464,0.0,0.06543833628058464
[-1.62185836  4.89748192],[-3.112771],[-26.60898018],0.1938134294224336,0.0,0.1938134294224336
[-2.71866989  4.39016724],[-3.311495],[-5.16043091],0.3458752267327508,0.0,0.3458752267327508
[-2.89598632  4.30815172],[-3.3436217],[-0.17179358],0.37971622299750357,0.0,0.37971622299750357
[-1.90242982  4.9999876 ],[-3.3555212],[-14.49806881],0.39303913045897054,0.0,0.39303913045897054
[-2.51755285  4.69221926],[-3.44776],[32.13680649],0.5119898175250297,0.0,0.5119898175250297
[-2.32024384  4.79093981],[-3.4181728],[-0.99433929],0.470650748130048,0.0,0.470650748130048
[-2.04615402  4.99999714],[-3.436495],[16.83452225],0.4958864533764751,0.0,0.4958864533764751
[-2.280828    4.87590981],[-3.4661727],[0.57474363],0.5393784375210153,0.0,0.5393784375210153
[-3.19633102  4.39182472],[-3.581951],[10.08811855],0.7431290442658579,0.0,0.7431290442658579
[-2.21562791  4.99999523],[-3.531965],[-17.09928703],0.6481430595950214,0.0,0.6481430595950214
[-2.24883628  4.98128319],[-3.5352125],[11.82492352],0.6539975241415271,0.0,0.6539975241415271
[-2.36506605  4.91579056],[-3.546578],[-18.64168167],0.6747958200046306,0.0,0.6747958200046306
[-2.31749058  4.99999142],[-3.5893455],[34.45931625],0.7581341657695723,0.0,0.7581341657695723
[-2.33107638  4.99197721],[-3.5903773],[27.01333809],0.760253030133139,0.0,0.760253030133139
[-2.58895802  4.83985567],[-3.6099663],[-3.57531214],0.8013664671868682,0.0,0.8013664671868682
[-2.42974973  5.        ],[-3.6525927],[-18.63461113],0.8972126435558031,0.0,0.8972126435558031
[-2.71629357  4.82224751],[-3.6671515],[29.56002235],0.9320744361739212,0.0,0.9320744361739212
[-2.78047466  4.78243351],[-3.670412],[-4.55655432],0.9400110157631145,0.0,0.9400110157631145
[-2.544765    4.99996471],[-3.7173564],[47.79088974],1.060595789832384,0.0,1.060595789832384
[-2.59610415  4.96655941],[-3.7186775],[5.27353811],1.0641769207325307,0.0,1.0641769207325307
[-2.96781945  4.72469091],[-3.7282429],[-5.18294096],1.0902738278857542,0.0,1.0902738278857542
[-2.65349054  4.99996281],[-3.7786047],[-12.18531513],1.2359755816273068,0.0,1.2359755816273068
[-2.67263174  4.98691177],[-3.7786047],[-14.10348606],1.2359755816273068,0.0,1.2359755816273068
[-2.91849017  4.81927872],[-3.7786047],[81.1292572],1.2359934730568765,0.0,1.2359934730568765
