x,z,p,acqf,penalty,pacqf
[-3.25  4.75],[-6.427439],[5.68205425],0.0003295449581281772,-1.0080004,-1.008000373840332
[-0.25  3.25],[-3.609068],[-2.17971135],0.0003195404871391948,0.0,0.0003195404871391948
[-2.25  0.25],[-2.0451643],[89.66466842],0.00031671229768906,0.0,0.00031671229768906
[ 1.75 -2.75],[2.5733685],[77.16027465],0.0003192241718428664,0.0,0.0003192241718428664
[-3.75  4.25],[-6.2516394],[213.42857865],0.0003287123393604492,0.0,0.0003287123393604492
[-0.75  2.25],[-3.0029159],[47.11591164],0.00031821826166737374,0.0,0.00031821826166737374
[ 2.25 -1.25],[1.5368644],[10.33635653],0.00031724621669358227,0.0,0.00031724621669358227
[ 3.25 -4.75],[5.058435],[72.99626557],0.0003274614622930275,0.0,0.0003274614622930275
[ 3.75 -1.75],[2.730874],[-19.56106947],0.0003196346364254117,0.0,0.0003196346364254117
[1.25 1.75],[-1.554354],[-15.94788776],0.0003161865322565338,0.0,0.0003161865322565338
[ 0.75 -0.75],[0.34285474],[126.34137332],0.0003160000245553455,0.0,0.0003160000245553455
[-4.75  0.75],[-3.748279],[925.95993007],0.00031988038572655864,0.0,0.00031988038572655864
[ 4.25 -3.25],[4.276483],[-14.37182087],0.0003243239587039102,0.0,0.0003243239587039102
[ 2.75 -0.25],[0.9307123],[-16.50034667],0.00031645989497928795,0.0,0.00031645989497928795
[0.25 3.75],[-3.7848678],[-27.58646628],0.00032000955275986637,0.0,0.00032000955275986637
[-1.25 -3.75],[1.9067583],[905.43297802],0.00031787961464627504,0.0,0.00031787961464627504
[-4.25  1.25],[-3.9240787],[276.64423865],0.0003203236943340364,0.0,0.0003203236943340364
[4.75 2.75],[-0.6331911],[-24.9789202],0.00031576163828217333,0.0,0.00031576163828217333
[-1.75 -4.25],[2.0825582],[443.19257299],0.0003181956845514803,0.0,0.0003181956845514803
[-2.75 -2.25],[-0.14795566],[521.17132602],0.00031579615606514347,0.0,0.00031579615606514347
[ 3.52499056 -3.6343751 ],[4.2382107],[49.29413605],0.00032417469533213843,0.0,0.00032417469533213843
[ 3.37499094 -4.02726126],[4.500004],[4.81139803],0.00032517474257868085,0.0,0.00032517474257868085
[ 3.24766874 -4.42767048],[4.7798176],[146.89352417],0.0003262769216168739,0.0,0.0003262769216168739
[ 3.1565237  -4.72755861],[4.9915304],[181.27983093],0.0003271556314940478,0.0,0.0003271556314940478
