x,z,p,acqf,penalty,pacqf
[-3.25  4.75],[-5.0992336],[5.68205425],7.539372361486334e-06,0.0,7.539372361486334e-06
[-0.25  3.25],[-2.06124],[-2.17971135],7.532187048368904e-06,0.0,7.532187048368904e-06
[-2.25  0.25],[-0.9500661],[89.66466842],7.531049124155846e-06,0.0,7.531049124155846e-06
[ 1.75 -2.75],[3.884719],[77.16027465],7.532774102857723e-06,0.0,7.532774102857723e-06
[-3.75  4.25],[-5.0174723],[213.42857865],7.537496610401785e-06,0.0,7.537496610401785e-06
[-0.75  2.25],[-1.587415],[47.11591164],7.5310078854581196e-06,0.0,7.5310078854581196e-06
[ 2.25 -1.25],[3.0188313],[10.33635653],7.532458191044764e-06,0.0,7.532458191044764e-06
[ 3.25 -4.75],[6.383874],[72.99626557],7.5385385428803164e-06,0.0,7.5385385428803164e-06
[ 3.75 -1.75],[4.341797],[-19.56106947],7.533818784419974e-06,0.0,7.533818784419974e-06
[1.25 1.75],[0.04585171],[-15.94788776],7.5300363935707665e-06,0.0,7.5300363935707665e-06
[ 0.75 -0.75],[1.6958653],[126.34137332],7.529880656269704e-06,0.0,7.529880656269704e-06
[-4.75  0.75],[-2.8936338],[925.95993007],7.531995895421387e-06,0.0,7.531995895421387e-06
[ 4.25 -3.25],[5.828286],[-14.37182087],7.536740006873118e-06,0.0,7.536740006873118e-06
[ 2.75 -0.25],[2.5450063],[-16.50034667],7.530096866413024e-06,0.0,7.530096866413024e-06
[0.25 3.75],[-2.1430018],[-27.58646628],7.532417949135616e-06,0.0,7.532417949135616e-06
[-1.25 -3.75],[2.8070393],[905.43297802],7.531207643436921e-06,0.0,7.531207643436921e-06
[-4.25  1.25],[-2.9753957],[276.64423865],7.533096049683141e-06,0.0,7.533096049683141e-06
[4.75 2.75],[1.4338325],[-24.9789202],7.529746006057727e-06,0.0,7.529746006057727e-06
[-1.75 -4.25],[2.888801],[443.19257299],7.532295895789181e-06,0.0,7.532295895789181e-06
[-2.75 -2.25],[0.6999475],[521.17132602],7.528810369025013e-06,0.0,7.528810369025013e-06
[ 3.52499056 -3.6343751 ],[5.679743],[49.29413605],7.5352295546413815e-06,0.0,7.5352295546413815e-06
[ 3.37499094 -4.02726126],[5.894725],[4.81139803],7.5362105940596405e-06,0.0,7.5362105940596405e-06
[ 3.24766874 -4.42767048],[6.1296797],[146.89352417],7.536956369239596e-06,0.0,7.536956369239596e-06
[ 3.1565237  -4.72755861],[6.3082647],[181.27983093],7.5368793597210656e-06,0.0,7.5368793597210656e-06
[ 3.06885052 -4.97649908],[6.449055],[187.51480103],7.537561577424255e-06,0.0,7.537561577424255e-06
[ 2.87333918 -4.95046663],[6.3073077],[29.17059708],7.537438268217248e-06,0.0,7.537438268217248e-06
[-1.1548655   3.58940744],[-2.8889394],[-6.49018812],7.532369844246865e-06,0.0,7.532369844246865e-06
[-1.37331212  3.74518061],[-3.1466534],[29.49910736],7.5332630552267675e-06,0.0,7.5332630552267675e-06
[ 2.98137283 -4.94481993],[6.369926],[187.99545288],7.537983573291496e-06,0.0,7.537983573291496e-06
[-1.38425112  3.68325448],[-3.1048844],[-8.17591953],7.53330429884556e-06,0.0,7.53330429884556e-06
[-1.5919801   3.84773302],[-3.3627732],[-7.4355669],7.53314072585025e-06,0.0,7.53314072585025e-06
[-1.75258172  3.91243792],[-3.5131795],[41.21811676],7.533746925292649e-06,0.0,7.533746925292649e-06
[-1.92908478  4.01732206],[-3.7049603],[-14.92823124],7.53399711654708e-06,0.0,7.53399711654708e-06
[-1.97951722  3.92111969],[-3.6608238],[64.19906616],7.534440362495757e-06,0.0,7.534440362495757e-06
[-2.24638391  4.19433832],[-4.0406795],[27.42163658],7.534430739089843e-06,0.0,7.534430739089843e-06
[-2.40516138  4.26528311],[-4.1948466],[2.96337557],7.535974535162383e-06,0.0,7.535974535162383e-06
[-2.55962896  4.33596325],[-4.346132],[80.19068146],7.536070787897676e-06,0.0,7.536070787897676e-06
[-2.64536858  4.33943748],[-4.402066],[1.75904572],7.536488702067738e-06,0.0,7.536488702067738e-06
[-2.83634806  4.46255016],[-4.617124],[49.75875854],7.5370414072141485e-06,0.0,7.5370414072141485e-06
[-2.95692992  4.51040268],[-4.72948],[86.12013245],7.5372016187637215e-06,0.0,7.5372016187637215e-06
[-3.08499932  4.58504772],[-4.8674912],[4.73990822],7.537823936308538e-06,0.0,7.537823936308538e-06
[-3.08668923  4.46307373],[-4.772897],[63.06563568],7.537914596303365e-06,0.0,7.537914596303365e-06
