x,z,p,acqf,penalty,pacqf
[1.25 1.75],[-0.93595856],[3.82321173],7.676668611884156e-12,0.0,7.676668611884156e-12
[-0.75  3.25],[-3.0749469],[14.79772188],7.902864007324523e-12,0.0,7.902864007324523e-12
[-3.25  1.25],[-2.1547227],[88.40733861],7.779128743734216e-12,0.0,7.779128743734216e-12
[-0.25 -0.25],[0.3581547],[-5.14470127],7.64365366622629e-12,0.0,7.64365366622629e-12
[ 3.25 -0.75],[2.130503],[42.14965627],7.723217786054741e-12,0.0,7.723217786054741e-12
[-3.75 -3.25],[1.8319635],[217.21658794],7.698437534517406e-12,0.0,7.698437534517406e-12
[-4.75 -4.25],[2.3855476],[311.46732571],7.745538990026107e-12,0.0,7.745538990026107e-12
[ 0.75 -4.75],[4.9056745],[-17.16746961],8.148660861674961e-12,0.0,8.148660861674961e-12
[-1.25  4.25],[-4.1893644],[32.09821999],8.111798662939599e-12,0.0,8.111798662939599e-12
[ 4.75 -1.25],[3.1550732],[111.92699089],7.83501223910125e-12,0.0,7.83501223910125e-12
[-2.75  0.75],[-1.5040413],[52.51632032],7.71565478286394e-12,0.0,7.71565478286394e-12
[2.25 2.75],[-1.489543],[74.74356788],7.714815713873092e-12,0.0,7.714815713873092e-12
[ 3.75 -1.75],[3.2449207],[38.56401584],7.84742282561019e-12,0.0,7.84742282561019e-12
[4.25 3.75],[-1.6692383],[229.46049535],7.730127539381136e-12,0.0,7.730127539381136e-12
[-4.25 -2.75],[1.1812822],[223.63212734],7.661850008366871e-12,0.0,7.661850008366871e-12
[0.25 2.25],[-1.7735842],[19.4202158],7.740512144453417e-12,0.0,7.740512144453417e-12
[-2.25 -3.75],[2.8565338],[131.93641577],7.79658386280321e-12,0.0,7.79658386280321e-12
[2.75 0.25],[1.016085],[41.76442314],7.655581990301608e-12,0.0,7.655581990301608e-12
[ 1.75 -2.25],[2.9608796],[-31.85818895],7.809481652617068e-12,0.0,7.809481652617068e-12
[-1.75  4.75],[-4.840046],[61.35494516],8.262952414081738e-12,0.0,8.262952414081738e-12
[-1.67040503  4.68954802],[-4.7542186],[54.58261871],8.241610441801459e-12,0.0,8.241610441801459e-12
[-1.85567474  4.87787628],[-4.9981585],[55.10152054],8.304556993392607e-12,0.0,8.304556993392607e-12
