x,z,p,acqf,penalty,pacqf
[1.25 1.75],[-3.228797],[3.82321173],3.664172438988141e-13,0.0,3.664172438988141e-13
[-0.75  3.25],[-5.344776],[14.79772188],2.1616661757140287e-10,0.0,2.1616661757140287e-10
[-3.25  1.25],[-4.3709517],[88.40733861],7.272874369010711e-46,0.0,7.272874369010711e-46
[-0.25 -0.25],[-1.8973954],[-5.14470127],3.0658280674776386e-05,0.0,3.0658280674776386e-05
[ 3.25 -0.75],[-0.17893398],[42.14965627],1.6217715576669667e-20,0.0,1.6217715576669667e-20
[-3.75 -3.25],[-0.34726393],[217.21658794],1.3038570825565607e-171,0.0,1.3038570825565607e-171
[-4.75 -4.25],[0.22904277],[311.46732571],2.752891403e-315,0.0,2.752891403e-315
[ 0.75 -4.75],[2.6626582],[-17.16746961],0.005074041424131223,0.0,0.005074041424131223
[-1.25  4.25],[-6.4574485],[32.09821999],2.224075626660813e-16,0.0,2.224075626660813e-16
[ 4.75 -1.25],[0.82437336],[111.92699089],9.377907587883497e-63,0.0,9.377907587883497e-63
[-2.75  0.75],[-3.7252216],[52.51632032],2.6501287227360307e-25,0.0,2.6501287227360307e-25
[2.25 2.75],[-3.8051035],[74.74356788],2.676270785973895e-37,0.0,2.676270785973895e-37
[ 3.75 -1.75],[0.93373823],[38.56401584],5.487778447544848e-19,0.0,5.487778447544848e-19
[4.25 3.75],[-4.0238333],[229.46049535],3.827465514708588e-187,0.0,3.827465514708588e-187
[-4.25 -2.75],[-0.9929943],[223.63212734],5.2691104630217464e-180,0.0,5.2691104630217464e-180
[0.25 2.25],[-4.053316],[19.4202158],9.614741884231218e-13,0.0,9.614741884231218e-13
[-2.25 -3.75],[0.6560434],[131.93641577],1.247884568826133e-78,0.0,1.247884568826133e-78
[2.75 0.25],[-1.291606],[41.76442314],2.385532858628864e-20,0.0,2.385532858628864e-20
[ 1.75 -2.25],[0.685526],[-31.85818895],0.28923292229965464,0.0,0.28923292229965464
[-1.75  4.75],[-7.103179],[61.35494516],8.805481751100786e-30,0.0,8.805481751100786e-30
[-1.67040503  4.68954802],[-7.0182624],[54.58261871],5.418444131843765e-49,0.0,5.418444131843765e-49
[-2.0452702   4.54765844],[-7.0197973],[45.91280365],1.2341104594808775e-36,0.0,1.2341104594808775e-36
