,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-11.9318301],"[-5.000000000000, 5.000000000000]",-979.999890,penalty,-0.282280
1,[-11.8963862],"[-4.974937343358, 4.974937343358]",-974.987254,penalty,-0.282385
2,[-11.8609422],"[-4.949874686717, 4.949874686717]",-969.974614,penalty,-0.282493
3,[-11.8254983],"[-4.924812030075, 4.924812030075]",-964.961970,penalty,-0.282606
4,[-11.7900543],"[-4.899749373434, 4.899749373434]",-959.949322,penalty,-0.282723
5,[-11.7546104],"[-4.874686716792, 4.874686716792]",-954.936669,penalty,-0.282845
6,[-11.7191664],"[-4.849624060150, 4.849624060150]",-949.924011,penalty,-0.282972
7,[-11.6837225],"[-4.824561403509, 4.824561403509]",-944.911348,penalty,-0.283103
8,[-11.6482786],"[-4.799498746867, 4.799498746867]",-939.898680,penalty,-0.283240
9,[-11.6128346],"[-4.774436090226, 4.774436090226]",-934.886006,penalty,-0.283382
10,[-11.5773907],"[-4.749373433584, 4.749373433584]",-929.873327,penalty,-0.283530
11,[-11.5419467],"[-4.724310776942, 4.724310776942]",-924.860642,penalty,-0.283683
12,[-11.5065028],"[-4.699248120301, 4.699248120301]",-919.847952,penalty,-0.283843
13,[-11.4710588],"[-4.674185463659, 4.674185463659]",-914.835255,penalty,-0.284008
14,[-11.4356149],"[-4.649122807018, 4.649122807018]",-909.822551,penalty,-0.284180
15,[-11.4001709],"[-4.624060150376, 4.624060150376]",-904.809841,penalty,-0.284359
16,[-11.3647270],"[-4.598997493734, 4.598997493734]",-899.797124,penalty,-0.284545
17,[-11.3292830],"[-4.573934837093, 4.573934837093]",-894.784400,penalty,-0.284738
18,[-11.2938391],"[-4.548872180451, 4.548872180451]",-889.771668,penalty,-0.284939
19,[-11.2583951],"[-4.523809523810, 4.523809523810]",-884.758928,penalty,-0.285147
20,[-11.2229512],"[-4.498746867168, 4.498746867168]",-879.746180,penalty,-0.285363
21,[-11.1875072],"[-4.473684210526, 4.473684210526]",-874.733424,penalty,-0.285588
22,[-11.1520633],"[-4.448621553885, 4.448621553885]",-869.720659,penalty,-0.285822
23,[-11.1166193],"[-4.423558897243, 4.423558897243]",-864.707885,penalty,-0.286064
24,[-11.0811754],"[-4.398496240602, 4.398496240602]",-859.695102,penalty,-0.286316
25,[-11.0457314],"[-4.373433583960, 4.373433583960]",-854.682309,penalty,-0.286578
26,[-11.0102875],"[-4.348370927318, 4.348370927318]",-849.669506,penalty,-0.286849
27,[-10.9748435],"[-4.323308270677, 4.323308270677]",-844.656693,penalty,-0.287132
28,[-10.9393996],"[-4.298245614035, 4.298245614035]",-839.643868,penalty,-0.287425
29,[-10.9039556],"[-4.273182957393, 4.273182957393]",-834.631033,penalty,-0.287729
30,[-10.8685117],"[-4.248120300752, 4.248120300752]",-829.618185,penalty,-0.288045
31,[-10.8330677],"[-4.223057644110, 4.223057644110]",-824.605326,penalty,-0.288373
32,[-10.7976238],"[-4.197994987469, 4.197994987469]",-819.592454,penalty,-0.288714
33,[-10.7621798],"[-4.172932330827, 4.172932330827]",-814.579569,penalty,-0.289068
34,[-10.7267359],"[-4.147869674185, 4.147869674185]",-809.566670,penalty,-0.289435
35,[-10.6912919],"[-4.122807017544, 4.122807017544]",-804.553757,penalty,-0.289817
36,[-10.6558480],"[-4.097744360902, 4.097744360902]",-799.540830,penalty,-0.290213
37,[-10.6204040],"[-4.072681704261, 4.072681704261]",-794.527888,penalty,-0.290624
38,[-10.5849601],"[-4.047619047619, 4.047619047619]",-789.514929,penalty,-0.291050
39,[-10.5495161],"[-4.022556390977, 4.022556390977]",-784.501955,penalty,-0.291493
40,[-10.5140722],"[-3.997493734336, 3.997493734336]",-779.488964,penalty,-0.291953
41,[-10.4786282],"[-3.972431077694, 3.972431077694]",-774.475955,penalty,-0.292431
42,[-10.4431843],"[-3.947368421053, 3.947368421053]",-769.462928,penalty,-0.292926
43,[-10.4077403],"[-3.922305764411, 3.922305764411]",-764.449883,penalty,-0.293440
44,[-10.3722964],"[-3.897243107769, 3.897243107769]",-759.436818,penalty,-0.293974
45,[-10.3368524],"[-3.872180451128, 3.872180451128]",-754.423733,penalty,-0.294528
46,[-10.3014085],"[-3.847117794486, 3.847117794486]",-749.410626,penalty,-0.295103
47,[-10.2659645],"[-3.822055137845, 3.822055137845]",-744.397498,penalty,-0.295699
48,[-10.2305206],"[-3.796992481203, 3.796992481203]",-739.384348,penalty,-0.296319
49,[-10.1950766],"[-3.771929824561, 3.771929824561]",-734.371174,penalty,-0.296961
50,[-10.1596327],"[-3.746867167920, 3.746867167920]",-729.357976,penalty,-0.297628
51,[-10.1241887],"[-3.721804511278, 3.721804511278]",-724.344753,penalty,-0.298320
52,[-10.0887448],"[-3.696741854637, 3.696741854637]",-719.331504,penalty,-0.299037
53,[-10.0533009],"[-3.671679197995, 3.671679197995]",-714.318228,penalty,-0.299782
54,[-10.0178569],"[-3.646616541353, 3.646616541353]",-709.304924,penalty,-0.300555
55,[-9.9824130],"[-3.621553884712, 3.621553884712]",-704.291591,penalty,-0.301356
56,[-9.9469690],"[-3.596491228070, 3.596491228070]",-699.278228,penalty,-0.302188
57,[-9.9115251],"[-3.571428571429, 3.571428571429]",-694.264834,penalty,-0.303051
58,[-9.8760811],"[-3.546365914787, 3.546365914787]",-689.251408,penalty,-0.303946
59,[-9.8406372],"[-3.521303258145, 3.521303258145]",-684.237948,penalty,-0.304874
60,[-9.8051932],"[-3.496240601504, 3.496240601504]",-679.224453,penalty,-0.305837
61,[-9.7697493],"[-3.471177944862, 3.471177944862]",-674.210923,penalty,-0.306836
62,[-9.7343053],"[-3.446115288221, 3.446115288221]",-669.197356,penalty,-0.307872
63,[-9.6988614],"[-3.421052631579, 3.421052631579]",-664.183750,penalty,-0.308947
64,[-9.6634174],"[-3.395989974937, 3.395989974937]",-659.170104,penalty,-0.310061
65,[-9.6279735],"[-3.370927318296, 3.370927318296]",-654.156417,penalty,-0.311217
66,[-9.5925295],"[-3.345864661654, 3.345864661654]",-649.142687,penalty,-0.312416
67,[-9.5570856],"[-3.320802005013, 3.320802005013]",-644.128912,penalty,-0.313659
68,[-9.5216416],"[-3.295739348371, 3.295739348371]",-639.115092,penalty,-0.314948
69,[-9.4861977],"[-3.270676691729, 3.270676691729]",-634.101224,penalty,-0.316285
70,[-9.4507537],"[-3.245614035088, 3.245614035088]",-629.087306,penalty,-0.317671
71,[-9.4153098],"[-3.220551378446, 3.220551378446]",-624.073338,penalty,-0.319108
72,[-9.3798658],"[-3.195488721805, 3.195488721805]",-619.059316,penalty,-0.320599
73,[-9.3444219],"[-3.170426065163, 3.170426065163]",-614.045240,penalty,-0.322144
74,[-9.3089779],"[-3.145363408521, 3.145363408521]",-609.031106,penalty,-0.323746
75,[-9.2735340],"[-3.120300751880, 3.120300751880]",-604.016914,penalty,-0.325407
76,[-9.2380900],"[-3.095238095238, 3.095238095238]",-599.002660,penalty,-0.327129
77,[-9.2026461],"[-3.070175438596, 3.070175438596]",-593.988344,penalty,-0.328914
78,[-9.1672021],"[-3.045112781955, 3.045112781955]",-588.973962,penalty,-0.330765
79,[-9.1317582],"[-3.020050125313, 3.020050125313]",-583.959512,penalty,-0.332683
80,[-9.0963142],"[-2.994987468672, 2.994987468672]",-578.944992,penalty,-0.334672
81,[-9.0608703],"[-2.969924812030, 2.969924812030]",-573.930399,penalty,-0.336734
82,[-9.0254263],"[-2.944862155388, 2.944862155388]",-568.915731,penalty,-0.338871
83,[-8.9899824],"[-2.919799498747, 2.919799498747]",-563.900984,penalty,-0.341086
84,[-8.9545384],"[-2.894736842105, 2.894736842105]",-558.886157,penalty,-0.343382
85,[-8.9190945],"[-2.869674185464, 2.869674185464]",-553.871246,penalty,-0.345762
86,[-8.8836505],"[-2.844611528822, 2.844611528822]",-548.856248,penalty,-0.348228
87,[-8.8482066],"[-2.819548872180, 2.819548872180]",-543.841160,penalty,-0.350785
88,[-8.8127626],"[-2.794486215539, 2.794486215539]",-538.825979,penalty,-0.353434
89,[-8.7773187],"[-2.769423558897, 2.769423558897]",-533.810702,penalty,-0.356181
90,[-8.7418747],"[-2.744360902256, 2.744360902256]",-528.795324,penalty,-0.359026
91,[-8.7064308],"[-2.719298245614, 2.719298245614]",-523.779843,penalty,-0.361976
92,[-8.6709868],"[-2.694235588972, 2.694235588972]",-518.764255,penalty,-0.365033
93,[-8.6355429],"[-2.669172932331, 2.669172932331]",-513.748556,penalty,-0.368200
94,[-8.6000989],"[-2.644110275689, 2.644110275689]",-508.732742,penalty,-0.371483
95,[-8.5646550],"[-2.619047619048, 2.619047619048]",-503.716809,penalty,-0.374885
96,[-8.5292110],"[-2.593984962406, 2.593984962406]",-498.700752,penalty,-0.378411
97,[-8.4937671],"[-2.568922305764, 2.568922305764]",-493.684567,penalty,-0.382064
98,[-8.4583231],"[-2.543859649123, 2.543859649123]",-488.668250,penalty,-0.385850
99,[-8.4228792],"[-2.518796992481, 2.518796992481]",-483.651796,penalty,-0.389773
100,[-8.3874353],"[-2.493734335840, 2.493734335840]",-478.635199,penalty,-0.393838
