,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-3.7873093],"[-5.157888653670, -5.495610993502]",-65.454320,penalty,0.384373
1,[-3.7518654],"[-5.126186621989, -5.479759977661]",-60.690950,penalty,0.376308
2,[-3.7164214],"[-5.094484590308, -5.463908961821]",-55.927167,penalty,0.367830
3,[-3.6809775],"[-5.062782558627, -5.448057945980]",-51.162955,penalty,0.358922
4,[-3.6455335],"[-5.031080526947, -5.432206930140]",-46.398296,penalty,0.349568
5,[-3.6100896],"[-4.999378495266, -5.416355914299]",-41.695525,penalty,0.339750
6,[-3.5746456],"[-4.967676463585, -5.400504898459]",-40.110600,penalty,0.329451
7,[-3.5392017],"[-4.935974431904, -5.384653882619]",-38.525564,penalty,0.318652
8,[-3.5037577],"[-4.904272400223, -5.368802866778]",-36.940410,penalty,0.307333
9,[-3.4683138],"[-4.872570368542, -5.352951850938]",-35.355130,penalty,0.295475
10,[-3.4328698],"[-4.840868336861, -5.337100835097]",-33.769717,penalty,0.283055
11,[-3.3974259],"[-4.809166305180, -5.321249819257]",-32.184162,penalty,0.270051
12,[-3.3619819],"[-4.777464273499, -5.305398803416]",-30.598457,penalty,0.256441
13,[-3.3265380],"[-4.745762241819, -5.289547787576]",-29.012591,penalty,0.242200
14,[-3.2910940],"[-4.714060210138, -5.273696771736]",-27.426556,penalty,0.227303
15,[-3.2556501],"[-4.682358178457, -5.257845755895]",-25.840340,penalty,0.211722
16,[-3.2202061],"[-4.650656146776, -5.241994740055]",-24.253934,penalty,0.195431
17,[-3.1847622],"[-4.618954115095, -5.226143724214]",-22.667324,penalty,0.178398
18,[-3.1493182],"[-4.587252083414, -5.210292708374]",-21.080499,penalty,0.160595
19,[-3.1138743],"[-4.555550051733, -5.194441692533]",-19.493446,penalty,0.141987
20,[-3.0784303],"[-4.523848020052, -5.178590676693]",-17.906149,penalty,0.122541
21,[-3.0429864],"[-4.492145988371, -5.162739660852]",-16.318595,penalty,0.102221
22,[-3.0075424],"[-4.460443956691, -5.146888645012]",-14.730766,penalty,0.080989
23,[-2.9720985],"[-4.428741925010, -5.131037629172]",-13.142646,penalty,0.058804
24,[-2.9366545],"[-4.397039893329, -5.115186613331]",-11.554217,penalty,0.035624
25,[-2.9012106],"[-4.365337861648, -5.099335597491]",-9.965458,penalty,0.011404
26,[-2.8657666],"[-4.333635829967, -5.083484581650]",-8.376348,penalty,-0.013903
27,[-2.8303227],"[-4.301933798286, -5.067633565810]",-6.786864,penalty,-0.040348
28,[-2.7948787],"[-4.270231766605, -5.051782549969]",-5.196983,penalty,-0.067985
29,[-2.7594348],"[-4.238529734924, -5.035931534129]",-3.606677,penalty,-0.096871
30,[-2.7239908],"[-4.206827703244, -5.020080518288]",-2.015918,penalty,-0.127067
31,[-2.6885469],"[-4.175125671563, -5.004229502448]",-0.424675,penalty,-0.158636
32,[-2.6531029],"[-4.143423639882, -4.988378486608]",0.000000,no penalty,-0.191650
33,[-2.6176590],"[-4.111721608201, -4.972527470767]",0.000000,no penalty,-0.226180
34,[-2.5822150],"[-4.080019576520, -4.956676454927]",0.000000,no penalty,-0.262307
35,[-2.5467711],"[-4.048317544839, -4.940825439086]",0.000000,no penalty,-0.300116
36,[-2.5113271],"[-4.016615513158, -4.924974423246]",0.000000,no penalty,-0.339696
37,[-2.4758832],"[-3.984913481477, -4.909123407405]",0.000000,no penalty,-0.381147
38,[-2.4404392],"[-3.953211449796, -4.893272391565]",0.000000,no penalty,-0.424574
39,[-2.4049953],"[-3.921509418116, -4.877421375724]",0.000000,no penalty,-0.470090
40,[-2.3695513],"[-3.889807386435, -4.861570359884]",0.000000,no penalty,-0.517819
41,[-2.3341074],"[-3.858105354754, -4.845719344044]",0.000000,no penalty,-0.567893
42,[-2.2986634],"[-3.826403323073, -4.829868328203]",0.000000,no penalty,-0.620457
43,[-2.2632195],"[-3.794701291392, -4.814017312363]",0.000000,no penalty,-0.675667
44,[-2.2277755],"[-3.762999259711, -4.798166296522]",0.000000,no penalty,-0.733694
45,[-2.1923316],"[-3.731297228030, -4.782315280682]",0.000000,no penalty,-0.794723
46,[-2.1568876],"[-3.699595196349, -4.766464264841]",0.000000,no penalty,-0.858957
47,[-2.1214437],"[-3.667893164668, -4.750613249001]",0.000000,no penalty,-0.926617
48,[-2.0859998],"[-3.636191132988, -4.734762233160]",0.000000,no penalty,-0.997947
49,[-2.0505558],"[-3.604489101307, -4.718911217320]",0.000000,no penalty,-1.073213
50,[-2.0151119],"[-3.572787069626, -4.703060201480]",0.000000,no penalty,-1.152707
51,[-1.9796679],"[-3.541085037945, -4.687209185639]",0.000000,no penalty,-1.236751
52,[-1.9442240],"[-3.509383006264, -4.671358169799]",0.000000,no penalty,-1.325700
53,[-1.9087800],"[-3.477680974583, -4.655507153958]",0.000000,no penalty,-1.419942
54,[-1.8733361],"[-3.445978942902, -4.639656138118]",0.000000,no penalty,-1.519908
55,[-1.8378921],"[-3.414276911221, -4.623805122277]",0.000000,no penalty,-1.626072
56,[-1.8024482],"[-3.382574879540, -4.607954106437]",0.000000,no penalty,-1.738952
57,[-1.7670042],"[-3.350872847860, -4.592103090596]",0.000000,no penalty,-1.859118
58,[-1.7315603],"[-3.319170816179, -4.576252074756]",0.000000,no penalty,-1.987190
59,[-1.6961163],"[-3.287468784498, -4.560401058916]",0.000000,no penalty,-2.123840
60,[-1.6606724],"[-3.255766752817, -4.544550043075]",0.000000,no penalty,-2.269782
61,[-1.6252284],"[-3.224064721136, -4.528699027235]",0.000000,no penalty,-2.425762
62,[-1.5897845],"[-3.192362689455, -4.512848011394]",0.000000,no penalty,-2.592538
63,[-1.5543405],"[-3.160660657774, -4.496996995554]",0.000000,no penalty,-2.770830
64,[-1.5188966],"[-3.128958626093, -4.481145979713]",0.000000,no penalty,-2.961252
65,[-1.4834526],"[-3.097256594412, -4.465294963873]",0.000000,no penalty,-3.164197
66,[-1.4480087],"[-3.065554562732, -4.449443948032]",0.000000,no penalty,-3.379648
67,[-1.4125647],"[-3.033852531051, -4.433592932192]",0.000000,no penalty,-3.606894
68,[-1.3771208],"[-3.002150499370, -4.417741916352]",0.000000,no penalty,-3.844095
69,[-1.3416768],"[-2.970448467689, -4.401890900511]",0.000000,no penalty,-4.087661
70,[-1.3062329],"[-2.938746436008, -4.386039884671]",0.000000,no penalty,-4.331406
71,[-1.2707889],"[-2.907044404327, -4.370188868830]",0.000000,no penalty,-4.565508
72,[-1.2353450],"[-2.875342372646, -4.354337852990]",0.000000,no penalty,-4.775481
73,[-1.1999010],"[-2.843640340965, -4.338486837149]",0.000000,no penalty,-4.941654
74,[-1.1644571],"[-2.811938309285, -4.322635821309]",0.000000,no penalty,-5.040080
75,[-1.1290131],"[-2.780236277604, -4.306784805468]",0.000000,no penalty,-5.045978
76,[-1.0935692],"[-2.748534245923, -4.290933789628]",0.000000,no penalty,-4.940116
77,[-1.0581252],"[-2.716832214242, -4.275082773788]",0.000000,no penalty,-4.716360
78,[-1.0226813],"[-2.685130182561, -4.259231757947]",0.000000,no penalty,-4.386523
79,[-0.9872373],"[-2.653428150880, -4.243380742107]",0.000000,no penalty,-3.978908
80,[-0.9517934],"[-2.621726119199, -4.227529726266]",0.000000,no penalty,-3.530471
81,[-0.9163494],"[-2.590024087518, -4.211678710426]",0.000000,no penalty,-3.076869
82,[-0.8809055],"[-2.558322055837, -4.195827694585]",0.000000,no penalty,-2.645379
83,[-0.8454615],"[-2.526620024157, -4.179976678745]",0.000000,no penalty,-2.252669
84,[-0.8100176],"[-2.494917992476, -4.164125662904]",0.000000,no penalty,-1.906243
85,[-0.7745736],"[-2.463215960795, -4.148274647064]",0.000000,no penalty,-1.607310
86,[-0.7391297],"[-2.431513929114, -4.132423631224]",0.000000,no penalty,-1.353510
87,[-0.7036857],"[-2.399811897433, -4.116572615383]",0.000000,no penalty,-1.140857
88,[-0.6682418],"[-2.368109865752, -4.100721599543]",0.000000,no penalty,-0.964965
89,[-0.6327978],"[-2.336407834071, -4.084870583702]",0.000000,no penalty,-0.821701
90,[-0.5973539],"[-2.304705802390, -4.069019567862]",0.000000,no penalty,-0.707505
91,[-0.5619099],"[-2.273003770709, -4.053168552021]",0.000000,no penalty,-0.619495
92,[-0.5264660],"[-2.241301739029, -4.037317536181]",0.000000,no penalty,-0.555482
93,[-0.4910220],"[-2.209599707348, -4.021466520341]",0.000000,no penalty,-0.513934
94,[-0.4555781],"[-2.177897675667, -4.005615504500]",0.000000,no penalty,-0.493944
95,[-0.4201342],"[-2.146195643986, -3.989764488660]",0.000000,no penalty,-0.495194
96,[-0.3846902],"[-2.114493612305, -3.973913472819]",0.000000,no penalty,-0.517930
97,[-0.3492463],"[-2.082791580624, -3.958062456979]",0.000000,no penalty,-0.562949
98,[-0.3138023],"[-2.051089548943, -3.942211441138]",0.000000,no penalty,-0.631565
99,[-0.2783584],"[-2.019387517262, -3.926360425298]",0.000000,no penalty,-0.725497
100,[-0.2429144],"[-1.987685485581, -3.910509409457]",0.000000,no penalty,-0.846670
101,[-0.2074705],"[-1.955983453901, -3.894658393617]",0.000000,no penalty,-0.996830
102,[-0.1720265],"[-1.924281422220, -3.878807377777]",0.000000,no penalty,-1.176910
103,[-0.1365826],"[-1.892579390539, -3.862956361936]",0.000000,no penalty,-1.386119
104,[-0.1011386],"[-1.860877358858, -3.847105346096]",0.000000,no penalty,-1.620878
105,[-0.0656947],"[-1.829175327177, -3.831254330255]",0.000000,no penalty,-1.873986
106,[-0.0302507],"[-1.797473295496, -3.815403314415]",0.000000,no penalty,-2.134618
107,[0.0051932],"[-1.765771263815, -3.799552298574]",0.000000,no penalty,-2.389629
108,[0.0406372],"[-1.734069232134, -3.783701282734]",0.000000,no penalty,-2.626016
109,[0.0760811],"[-1.702367200454, -3.767850266893]",0.000000,no penalty,-2.833615
110,[0.1115251],"[-1.670665168773, -3.751999251053]",0.000000,no penalty,-3.006867
111,[0.1469690],"[-1.638963137092, -3.736148235213]",0.000000,no penalty,-3.144993
112,[0.1824130],"[-1.607261105411, -3.720297219372]",0.000000,no penalty,-3.250889
113,[0.2178569],"[-1.575559073730, -3.704446203532]",0.000000,no penalty,-3.329563
114,[0.2533009],"[-1.543857042049, -3.688595187691]",0.000000,no penalty,-3.386758
115,[0.2887448],"[-1.512155010368, -3.672744171851]",0.000000,no penalty,-3.428040
116,[0.3241888],"[-1.480452978687, -3.656893156010]",0.000000,no penalty,-3.458310
117,[0.3596327],"[-1.448750947006, -3.641042140170]",0.000000,no penalty,-3.481643
118,[0.3950767],"[-1.417048915326, -3.625191124329]",0.000000,no penalty,-3.501300
119,[0.4305206],"[-1.385346883645, -3.609340108489]",0.000000,no penalty,-3.519835
120,[0.4659646],"[-1.353644851964, -3.593489092649]",0.000000,no penalty,-3.539214
121,[0.5014085],"[-1.321942820283, -3.577638076808]",0.000000,no penalty,-3.560947
122,[0.5368525],"[-1.290240788602, -3.561787060968]",0.000000,no penalty,-3.586190
123,[0.5722964],"[-1.258538756921, -3.545936045127]",0.000000,no penalty,-3.615836
124,[0.6077404],"[-1.226836725240, -3.530085029287]",0.000000,no penalty,-3.650581
125,[0.6431843],"[-1.195134693559, -3.514234013446]",0.000000,no penalty,-3.690984
126,[0.6786283],"[-1.163432661878, -3.498382997606]",0.000000,no penalty,-3.737504
127,[0.7140722],"[-1.131730630198, -3.482531981765]",0.000000,no penalty,-3.790531
128,[0.7495162],"[-1.100028598517, -3.466680965925]",0.000000,no penalty,-3.850416
129,[0.7849601],"[-1.068326566836, -3.450829950085]",0.000000,no penalty,-3.917483
130,[0.8204041],"[-1.036624535155, -3.434978934244]",0.000000,no penalty,-3.992050
131,[0.8558480],"[-1.004922503474, -3.419127918404]",0.000000,no penalty,-4.074437
132,[0.8912920],"[-0.973220471793, -3.403276902563]",0.000000,no penalty,-4.164977
133,[0.9267359],"[-0.941518440112, -3.387425886723]",0.000000,no penalty,-4.264021
134,[0.9621799],"[-0.909816408431, -3.371574870882]",0.000000,no penalty,-4.371953
