,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-3.4002502],"[-5.157888653670, -5.495610993502]",-73.226003,penalty,-8.737473
1,[-3.3648063],"[-5.126186621989, -5.479759977661]",-67.993808,penalty,-9.214363
2,[-3.3293623],"[-5.094484590308, -5.463908961821]",-62.719434,penalty,-9.733432
3,[-3.2939184],"[-5.062782558627, -5.448057945980]",-57.397440,penalty,-10.300121
4,[-3.2584744],"[-5.031080526947, -5.432206930140]",-52.021456,penalty,-10.920801
5,[-3.2230305],"[-4.999378495266, -5.416355914299]",-46.666081,penalty,-11.602973
6,[-3.1875865],"[-4.967676463585, -5.400504898459]",-45.399505,penalty,-12.355518
7,[-3.1521426],"[-4.935974431904, -5.384653882619]",-44.167103,penalty,-13.189016
8,[-3.1166986],"[-4.904272400223, -5.368802866778]",-42.973887,penalty,-14.116144
9,[-3.0812547],"[-4.872570368542, -5.352951850938]",-41.825768,penalty,-15.152205
10,[-3.0458107],"[-4.840868336861, -5.337100835097]",-40.729741,penalty,-16.315793
11,[-3.0103668],"[-4.809166305180, -5.321249819257]",-39.694104,penalty,-17.629680
12,[-2.9749228],"[-4.777464273499, -5.305398803416]",-38.728715,penalty,-19.121981
13,[-2.9394789],"[-4.745762241819, -5.289547787576]",-37.845297,penalty,-20.827703
14,[-2.9040349],"[-4.714060210138, -5.273696771736]",-37.057772,penalty,-22.790842
15,[-2.8685910],"[-4.682358178457, -5.257845755895]",-36.382615,penalty,-25.067226
16,[-2.8331470],"[-4.650656146776, -5.241994740055]",-35.839156,penalty,-27.728423
17,[-2.7977031],"[-4.618954115095, -5.226143724214]",-35.449729,penalty,-30.867173
18,[-2.7622591],"[-4.587252083414, -5.210292708374]",-35.239397,penalty,-34.604987
19,[-2.7268152],"[-4.555550051733, -5.194441692533]",-35.234786,penalty,-39.102863
20,[-2.6913712],"[-4.523848020052, -5.178590676693]",-35.461043,penalty,-44.576461
21,[-2.6559273],"[-4.492145988371, -5.162739660852]",-35.935103,penalty,-51.317501
22,[-2.6204833],"[-4.460443956691, -5.146888645012]",-36.651830,penalty,-59.723471
23,[-2.5850394],"[-4.428741925010, -5.131037629172]",-37.556968,penalty,-70.337059
24,[-2.5495954],"[-4.397039893329, -5.115186613331]",-38.497015,penalty,-83.892916
25,[-2.5141515],"[-4.365337861648, -5.099335597491]",-39.133521,penalty,-101.355826
26,[-2.4787075],"[-4.333635829967, -5.083484581650]",-38.818649,penalty,-123.895225
27,[-2.4432636],"[-4.301933798286, -5.067633565810]",-36.485597,penalty,-152.643286
28,[-2.4078196],"[-4.270231766605, -5.051782549969]",-30.785774,penalty,-187.896319
29,[-2.3723757],"[-4.238529734924, -5.035931534129]",-21.008910,penalty,-227.287648
30,[-2.3369318],"[-4.206827703244, -5.020080518288]",-9.110572,penalty,-263.256264
31,[-2.3014878],"[-4.175125671563, -5.004229502448]",-0.804128,penalty,-283.227617
32,[-2.2660439],"[-4.143423639882, -4.988378486608]",0.000000,no penalty,-277.426772
33,[-2.2305999],"[-4.111721608201, -4.972527470767]",0.000000,no penalty,-248.515732
34,[-2.1951560],"[-4.080019576520, -4.956676454927]",0.000000,no penalty,-208.861239
35,[-2.1597120],"[-4.048317544839, -4.940825439086]",0.000000,no penalty,-169.736685
36,[-2.1242681],"[-4.016615513158, -4.924974423246]",0.000000,no penalty,-136.492682
37,[-2.0888241],"[-3.984913481477, -4.909123407405]",0.000000,no penalty,-110.109972
38,[-2.0533802],"[-3.953211449796, -4.893272391565]",0.000000,no penalty,-89.724903
39,[-2.0179362],"[-3.921509418116, -4.877421375724]",0.000000,no penalty,-74.059814
40,[-1.9824923],"[-3.889807386435, -4.861570359884]",0.000000,no penalty,-61.960307
41,[-1.9470483],"[-3.858105354754, -4.845719344044]",0.000000,no penalty,-52.520732
42,[-1.9116044],"[-3.826403323073, -4.829868328203]",0.000000,no penalty,-45.067538
43,[-1.8761604],"[-3.794701291392, -4.814017312363]",0.000000,no penalty,-39.109136
44,[-1.8407165],"[-3.762999259711, -4.798166296522]",0.000000,no penalty,-34.287763
45,[-1.8052725],"[-3.731297228030, -4.782315280682]",0.000000,no penalty,-30.341757
46,[-1.7698286],"[-3.699595196349, -4.766464264841]",0.000000,no penalty,-27.078043
47,[-1.7343846],"[-3.667893164668, -4.750613249001]",0.000000,no penalty,-24.352640
48,[-1.6989407],"[-3.636191132988, -4.734762233160]",0.000000,no penalty,-22.056959
