,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-3.6952636],"[-5.157888653670, -5.495610993502]",-65.394347,penalty,1.324614
1,[-3.6598197],"[-5.126186621989, -5.479759977661]",-60.636004,penalty,1.321576
2,[-3.6243757],"[-5.094484590308, -5.463908961821]",-55.877413,penalty,1.318289
3,[-3.5889318],"[-5.062782558627, -5.448057945980]",-51.118562,penalty,1.314744
4,[-3.5534878],"[-5.031080526947, -5.432206930140]",-46.359441,penalty,1.310928
5,[-3.5180439],"[-4.999378495266, -5.416355914299]",-41.662282,penalty,1.306829
6,[-3.4825999],"[-4.967676463585, -5.400504898459]",-40.077691,penalty,1.302435
7,[-3.4471560],"[-4.935974431904, -5.384653882619]",-38.493035,penalty,1.297733
8,[-3.4117120],"[-4.904272400223, -5.368802866778]",-36.908310,penalty,1.292709
9,[-3.3762681],"[-4.872570368542, -5.352951850938]",-35.323510,penalty,1.287351
10,[-3.3408242],"[-4.840868336861, -5.337100835097]",-33.738631,penalty,1.281642
11,[-3.3053802],"[-4.809166305180, -5.321249819257]",-32.153665,penalty,1.275569
12,[-3.2699363],"[-4.777464273499, -5.305398803416]",-30.568606,penalty,1.269115
13,[-3.2344923],"[-4.745762241819, -5.289547787576]",-28.983449,penalty,1.262266
14,[-3.1990484],"[-4.714060210138, -5.273696771736]",-27.398186,penalty,1.255003
15,[-3.1636044],"[-4.682358178457, -5.257845755895]",-25.812810,penalty,1.247309
16,[-3.1281605],"[-4.650656146776, -5.241994740055]",-24.227314,penalty,1.239167
17,[-3.0927165],"[-4.618954115095, -5.226143724214]",-22.641690,penalty,1.230557
18,[-3.0572726],"[-4.587252083414, -5.210292708374]",-21.055929,penalty,1.221459
19,[-3.0218286],"[-4.555550051733, -5.194441692533]",-19.470023,penalty,1.211854
20,[-2.9863847],"[-4.523848020052, -5.178590676693]",-17.883963,penalty,1.201719
21,[-2.9509407],"[-4.492145988371, -5.162739660852]",-16.297738,penalty,1.191033
22,[-2.9154968],"[-4.460443956691, -5.146888645012]",-14.711340,penalty,1.179772
23,[-2.8800528],"[-4.428741925010, -5.131037629172]",-13.124756,penalty,1.167911
24,[-2.8446089],"[-4.397039893329, -5.115186613331]",-11.537976,penalty,1.155425
25,[-2.8091649],"[-4.365337861648, -5.099335597491]",-9.950987,penalty,1.142289
26,[-2.7737210],"[-4.333635829967, -5.083484581650]",-8.363778,penalty,1.128473
27,[-2.7382770],"[-4.301933798286, -5.067633565810]",-6.776334,penalty,1.113949
28,[-2.7028331],"[-4.270231766605, -5.051782549969]",-5.188642,penalty,1.098686
29,[-2.6673891],"[-4.238529734924, -5.035931534129]",-3.600686,penalty,1.082652
30,[-2.6319452],"[-4.206827703244, -5.020080518288]",-2.012450,penalty,1.065814
31,[-2.5965012],"[-4.175125671563, -5.004229502448]",-0.423918,penalty,1.048136
32,[-2.5610573],"[-4.143423639882, -4.988378486608]",0.000000,no penalty,1.029581
33,[-2.5256133],"[-4.111721608201, -4.972527470767]",0.000000,no penalty,1.010111
34,[-2.4901694],"[-4.080019576520, -4.956676454927]",0.000000,no penalty,0.989683
35,[-2.4547254],"[-4.048317544839, -4.940825439086]",0.000000,no penalty,0.968256
36,[-2.4192815],"[-4.016615513158, -4.924974423246]",0.000000,no penalty,0.945783
37,[-2.3838375],"[-3.984913481477, -4.909123407405]",0.000000,no penalty,0.922217
38,[-2.3483936],"[-3.953211449796, -4.893272391565]",0.000000,no penalty,0.897506
39,[-2.3129496],"[-3.921509418116, -4.877421375724]",0.000000,no penalty,0.871598
40,[-2.2775057],"[-3.889807386435, -4.861570359884]",0.000000,no penalty,0.844434
41,[-2.2420617],"[-3.858105354754, -4.845719344044]",0.000000,no penalty,0.815956
42,[-2.2066178],"[-3.826403323073, -4.829868328203]",0.000000,no penalty,0.786100
43,[-2.1711738],"[-3.794701291392, -4.814017312363]",0.000000,no penalty,0.754798
44,[-2.1357299],"[-3.762999259711, -4.798166296522]",0.000000,no penalty,0.721979
45,[-2.1002859],"[-3.731297228030, -4.782315280682]",0.000000,no penalty,0.687568
46,[-2.0648420],"[-3.699595196349, -4.766464264841]",0.000000,no penalty,0.651484
47,[-2.0293980],"[-3.667893164668, -4.750613249001]",0.000000,no penalty,0.613643
48,[-1.9939541],"[-3.636191132988, -4.734762233160]",0.000000,no penalty,0.573953
49,[-1.9585101],"[-3.604489101307, -4.718911217320]",0.000000,no penalty,0.532318
50,[-1.9230662],"[-3.572787069626, -4.703060201480]",0.000000,no penalty,0.488639
51,[-1.8876222],"[-3.541085037945, -4.687209185639]",0.000000,no penalty,0.442806
52,[-1.8521783],"[-3.509383006264, -4.671358169799]",0.000000,no penalty,0.394705
53,[-1.8167343],"[-3.477680974583, -4.655507153958]",0.000000,no penalty,0.344217
54,[-1.7812904],"[-3.445978942902, -4.639656138118]",0.000000,no penalty,0.291215
55,[-1.7458464],"[-3.414276911221, -4.623805122277]",0.000000,no penalty,0.235567
56,[-1.7104025],"[-3.382574879540, -4.607954106437]",0.000000,no penalty,0.177135
57,[-1.6749586],"[-3.350872847860, -4.592103090596]",0.000000,no penalty,0.115775
58,[-1.6395146],"[-3.319170816179, -4.576252074756]",0.000000,no penalty,0.051343
59,[-1.6040707],"[-3.287468784498, -4.560401058916]",0.000000,no penalty,-0.016308
60,[-1.5686267],"[-3.255766752817, -4.544550043075]",0.000000,no penalty,-0.087319
61,[-1.5331828],"[-3.224064721136, -4.528699027235]",0.000000,no penalty,-0.161825
62,[-1.4977388],"[-3.192362689455, -4.512848011394]",0.000000,no penalty,-0.239939
63,[-1.4622949],"[-3.160660657774, -4.496996995554]",0.000000,no penalty,-0.321748
64,[-1.4268509],"[-3.128958626093, -4.481145979713]",0.000000,no penalty,-0.407287
65,[-1.3914070],"[-3.097256594413, -4.465294963873]",0.000000,no penalty,-0.496517
66,[-1.3559630],"[-3.065554562732, -4.449443948032]",0.000000,no penalty,-0.589280
67,[-1.3205191],"[-3.033852531051, -4.433592932192]",0.000000,no penalty,-0.685247
68,[-1.2850751],"[-3.002150499370, -4.417741916352]",0.000000,no penalty,-0.783825
69,[-1.2496312],"[-2.970448467689, -4.401890900511]",0.000000,no penalty,-0.884035
70,[-1.2141872],"[-2.938746436008, -4.386039884671]",0.000000,no penalty,-0.984334
71,[-1.1787433],"[-2.907044404327, -4.370188868830]",0.000000,no penalty,-1.082357
72,[-1.1432993],"[-2.875342372646, -4.354337852990]",0.000000,no penalty,-1.174597
73,[-1.1078554],"[-2.843640340965, -4.338486837149]",0.000000,no penalty,-1.256015
74,[-1.0724114],"[-2.811938309285, -4.322635821309]",0.000000,no penalty,-1.319717
75,[-1.0369675],"[-2.780236277604, -4.306784805468]",0.000000,no penalty,-1.356956
76,[-1.0015235],"[-2.748534245923, -4.290933789628]",0.000000,no penalty,-1.357941
77,[-0.9660796],"[-2.716832214242, -4.275082773788]",0.000000,no penalty,-1.313926
78,[-0.9306356],"[-2.685130182561, -4.259231757947]",0.000000,no penalty,-1.220589
79,[-0.8951917],"[-2.653428150880, -4.243380742107]",0.000000,no penalty,-1.081384
80,[-0.8597477],"[-2.621726119199, -4.227529726266]",0.000000,no penalty,-0.908139
81,[-0.8243038],"[-2.590024087518, -4.211678710426]",0.000000,no penalty,-0.717456
82,[-0.7888598],"[-2.558322055837, -4.195827694585]",0.000000,no penalty,-0.525144
83,[-0.7534159],"[-2.526620024157, -4.179976678745]",0.000000,no penalty,-0.342407
84,[-0.7179719],"[-2.494917992476, -4.164125662905]",0.000000,no penalty,-0.175200
85,[-0.6825280],"[-2.463215960795, -4.148274647064]",0.000000,no penalty,-0.025525
86,[-0.6470840],"[-2.431513929114, -4.132423631224]",0.000000,no penalty,0.106923
87,[-0.6116401],"[-2.399811897433, -4.116572615383]",0.000000,no penalty,0.223539
88,[-0.5761961],"[-2.368109865752, -4.100721599543]",0.000000,no penalty,0.326084
89,[-0.5407522],"[-2.336407834071, -4.084870583702]",0.000000,no penalty,0.416312
90,[-0.5053082],"[-2.304705802390, -4.069019567862]",0.000000,no penalty,0.495814
91,[-0.4698643],"[-2.273003770709, -4.053168552021]",0.000000,no penalty,0.565970
92,[-0.4344203],"[-2.241301739029, -4.037317536181]",0.000000,no penalty,0.627950
93,[-0.3989764],"[-2.209599707348, -4.021466520341]",0.000000,no penalty,0.682735
94,[-0.3635324],"[-2.177897675667, -4.005615504500]",0.000000,no penalty,0.731143
95,[-0.3280885],"[-2.146195643986, -3.989764488660]",0.000000,no penalty,0.773858
96,[-0.2926445],"[-2.114493612305, -3.973913472819]",0.000000,no penalty,0.811452
97,[-0.2572006],"[-2.082791580624, -3.958062456979]",0.000000,no penalty,0.844405
98,[-0.2217566],"[-2.051089548943, -3.942211441138]",0.000000,no penalty,0.873122
99,[-0.1863127],"[-2.019387517262, -3.926360425298]",0.000000,no penalty,0.897944
100,[-0.1508687],"[-1.987685485581, -3.910509409457]",0.000000,no penalty,0.919163
101,[-0.1154248],"[-1.955983453901, -3.894658393617]",0.000000,no penalty,0.937027
102,[-0.0799808],"[-1.924281422220, -3.878807377777]",0.000000,no penalty,0.951747
103,[-0.0445369],"[-1.892579390539, -3.862956361936]",0.000000,no penalty,0.963505
104,[-0.0090930],"[-1.860877358858, -3.847105346096]",0.000000,no penalty,0.972457
105,[0.0263510],"[-1.829175327177, -3.831254330255]",0.000000,no penalty,0.978736
106,[0.0617949],"[-1.797473295496, -3.815403314415]",0.000000,no penalty,0.982456
107,[0.0972389],"[-1.765771263815, -3.799552298574]",0.000000,no penalty,0.983715
108,[0.1326828],"[-1.734069232134, -3.783701282734]",0.000000,no penalty,0.982597
109,[0.1681268],"[-1.702367200454, -3.767850266893]",0.000000,no penalty,0.979171
110,[0.2035707],"[-1.670665168773, -3.751999251053]",0.000000,no penalty,0.973498
111,[0.2390147],"[-1.638963137092, -3.736148235213]",0.000000,no penalty,0.965623
112,[0.2744586],"[-1.607261105411, -3.720297219372]",0.000000,no penalty,0.955587
113,[0.3099026],"[-1.575559073730, -3.704446203532]",0.000000,no penalty,0.943419
114,[0.3453465],"[-1.543857042049, -3.688595187691]",0.000000,no penalty,0.929139
115,[0.3807905],"[-1.512155010368, -3.672744171851]",0.000000,no penalty,0.912763
116,[0.4162344],"[-1.480452978687, -3.656893156010]",0.000000,no penalty,0.894296
117,[0.4516784],"[-1.448750947006, -3.641042140170]",0.000000,no penalty,0.873737
118,[0.4871223],"[-1.417048915326, -3.625191124329]",0.000000,no penalty,0.851077
119,[0.5225663],"[-1.385346883645, -3.609340108489]",0.000000,no penalty,0.826304
120,[0.5580102],"[-1.353644851964, -3.593489092649]",0.000000,no penalty,0.799393
121,[0.5934542],"[-1.321942820283, -3.577638076808]",0.000000,no penalty,0.770318
122,[0.6288981],"[-1.290240788602, -3.561787060968]",0.000000,no penalty,0.739041
123,[0.6643421],"[-1.258538756921, -3.545936045127]",0.000000,no penalty,0.705521
124,[0.6997860],"[-1.226836725240, -3.530085029287]",0.000000,no penalty,0.669708
125,[0.7352300],"[-1.195134693559, -3.514234013446]",0.000000,no penalty,0.631543
126,[0.7706739],"[-1.163432661878, -3.498382997606]",0.000000,no penalty,0.590960
127,[0.8061179],"[-1.131730630198, -3.482531981765]",0.000000,no penalty,0.547886
128,[0.8415618],"[-1.100028598517, -3.466680965925]",0.000000,no penalty,0.502237
129,[0.8770058],"[-1.068326566836, -3.450829950085]",0.000000,no penalty,0.453919
130,[0.9124497],"[-1.036624535155, -3.434978934244]",0.000000,no penalty,0.402830
131,[0.9478937],"[-1.004922503474, -3.419127918404]",0.000000,no penalty,0.348855
132,[0.9833376],"[-0.973220471793, -3.403276902563]",0.000000,no penalty,0.291868
133,[1.0187816],"[-0.941518440112, -3.387425886723]",0.000000,no penalty,0.231730
134,[1.0542255],"[-0.909816408431, -3.371574870882]",0.000000,no penalty,0.168287
135,[1.0896695],"[-0.878114376750, -3.355723855042]",0.000000,no penalty,0.101370
136,[1.1251134],"[-0.846412345070, -3.339872839201]",0.000000,no penalty,0.030793
137,[1.1605574],"[-0.814710313389, -3.324021823361]",0.000000,no penalty,-0.043649
138,[1.1960013],"[-0.783008281708, -3.308170807521]",0.000000,no penalty,-0.122182
139,[1.2314453],"[-0.751306250027, -3.292319791680]",0.000000,no penalty,-0.205053
140,[1.2668892],"[-0.719604218346, -3.276468775840]",0.000000,no penalty,-0.292538
141,[1.3023332],"[-0.687902186665, -3.260617759999]",0.000000,no penalty,-0.384938
142,[1.3377771],"[-0.656200154984, -3.244766744159]",0.000000,no penalty,-0.482589
143,[1.3732211],"[-0.624498123303, -3.228915728318]",0.000000,no penalty,-0.585861
144,[1.4086650],"[-0.592796091623, -3.213064712478]",0.000000,no penalty,-0.695164
145,[1.4441090],"[-0.561094059942, -3.197213696637]",0.000000,no penalty,-0.810956
146,[1.4795529],"[-0.529392028261, -3.181362680797]",0.000000,no penalty,-0.933742
147,[1.5149969],"[-0.497689996580, -3.165511664957]",0.000000,no penalty,-1.064090
148,[1.5504408],"[-0.465987964899, -3.149660649116]",0.000000,no penalty,-1.202633
149,[1.5858848],"[-0.434285933218, -3.133809633276]",0.000000,no penalty,-1.350079
150,[1.6213287],"[-0.402583901537, -3.117958617435]",0.000000,no penalty,-1.507224
151,[1.6567726],"[-0.370881869856, -3.102107601595]",0.000000,no penalty,-1.674968
152,[1.6922166],"[-0.339179838175, -3.086256585754]",0.000000,no penalty,-1.854323
153,[1.7276605],"[-0.307477806495, -3.070405569914]",0.000000,no penalty,-2.046438
154,[1.7631045],"[-0.275775774814, -3.054554554073]",0.000000,no penalty,-2.252621
155,[1.7985484],"[-0.244073743133, -3.038703538233]",0.000000,no penalty,-2.474363
156,[1.8339924],"[-0.212371711452, -3.022852522393]",0.000000,no penalty,-2.713374
157,[1.8694363],"[-0.180669679771, -3.007001506552]",0.000000,no penalty,-2.971617
158,[1.9048803],"[-0.148967648090, -2.991150490712]",0.000000,no penalty,-3.251362
159,[1.9403242],"[-0.117265616409, -2.975299474871]",0.000000,no penalty,-3.555241
160,[1.9757682],"[-0.085563584728, -2.959448459031]",0.000000,no penalty,-3.886325
161,[2.0112121],"[-0.053861553047, -2.943597443190]",0.000000,no penalty,-4.248206
162,[2.0466561],"[-0.022159521367, -2.927746427350]",0.000000,no penalty,-4.645120
163,[2.0821000],"[0.009542510314, -2.911895411510]",0.000000,no penalty,-5.082081
164,[2.1175440],"[0.041244541995, -2.896044395669]",0.000000,no penalty,-5.565066
165,[2.1529879],"[0.072946573676, -2.880193379829]",0.000000,no penalty,-6.101244
166,[2.1884319],"[0.104648605357, -2.864342363988]",0.000000,no penalty,-6.699276
167,[2.2238758],"[0.136350637038, -2.848491348148]",0.000000,no penalty,-7.369700
168,[2.2593198],"[0.168052668719, -2.832640332307]",0.000000,no penalty,-8.125442
169,[2.2947637],"[0.199754700400, -2.816789316467]",0.000000,no penalty,-8.982494
170,[2.3302077],"[0.231456732081, -2.800938300626]",0.000000,no penalty,-9.960828
171,[2.3656516],"[0.263158763761, -2.785087284786]",0.000000,no penalty,-11.085627
172,[2.4010956],"[0.294860795442, -2.769236268946]",0.000000,no penalty,-12.388995
173,[2.4365395],"[0.326562827123, -2.753385253105]",0.000000,no penalty,-13.912330
174,[2.4719835],"[0.358264858804, -2.737534237265]",0.000000,no penalty,-15.709683
175,[2.5074274],"[0.389966890485, -2.721683221424]",0.000000,no penalty,-17.852585
176,[2.5428714],"[0.421668922166, -2.705832205584]",0.000000,no penalty,-20.437066
177,[2.5783153],"[0.453370953847, -2.689981189743]",0.000000,no penalty,-23.594050
178,[2.6137593],"[0.485072985528, -2.674130173903]",0.000000,no penalty,-27.504933
