,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-7.6245621],"[-3.895552078045, -6.836795952154]",-973.294937,penalty,-5.236760
1,[-7.5891182],"[-3.866273317168, -6.816820275011]",-968.368936,penalty,-5.237318
2,[-7.5536742],"[-3.836994556290, -6.796844597867]",-963.442937,penalty,-5.237873
3,[-7.5182303],"[-3.807715795413, -6.776868920723]",-958.516941,penalty,-5.238425
4,[-7.4827863],"[-3.778437034535, -6.756893243580]",-953.590947,penalty,-5.238975
5,[-7.4473424],"[-3.749158273658, -6.736917566436]",-948.664956,penalty,-5.239522
6,[-7.4118984],"[-3.719879512780, -6.716941889293]",-943.738968,penalty,-5.240067
7,[-7.3764545],"[-3.690600751902, -6.696966212149]",-938.812981,penalty,-5.240609
8,[-7.3410106],"[-3.661321991025, -6.676990535005]",-933.886998,penalty,-5.241149
9,[-7.3055666],"[-3.632043230147, -6.657014857862]",-928.961017,penalty,-5.241687
10,[-7.2701227],"[-3.602764469270, -6.637039180718]",-924.035038,penalty,-5.242221
11,[-7.2346787],"[-3.573485708392, -6.617063503575]",-919.109062,penalty,-5.242754
12,[-7.1992348],"[-3.544206947515, -6.597087826431]",-914.183088,penalty,-5.243284
13,[-7.1637908],"[-3.514928186637, -6.577112149287]",-909.257117,penalty,-5.243811
14,[-7.1283469],"[-3.485649425760, -6.557136472144]",-904.331149,penalty,-5.244336
15,[-7.0929029],"[-3.456370664882, -6.537160795000]",-899.405182,penalty,-5.244858
16,[-7.0574590],"[-3.427091904005, -6.517185117856]",-894.479219,penalty,-5.245378
17,[-7.0220150],"[-3.397813143127, -6.497209440713]",-889.553258,penalty,-5.245895
18,[-6.9865711],"[-3.368534382250, -6.477233763569]",-884.627299,penalty,-5.246410
19,[-6.9511271],"[-3.339255621372, -6.457258086426]",-879.701343,penalty,-5.246922
20,[-6.9156832],"[-3.309976860494, -6.437282409282]",-874.775390,penalty,-5.247432
21,[-6.8802392],"[-3.280698099617, -6.417306732138]",-869.849439,penalty,-5.247939
22,[-6.8447953],"[-3.251419338739, -6.397331054995]",-864.923490,penalty,-5.248443
23,[-6.8093513],"[-3.222140577862, -6.377355377851]",-859.997544,penalty,-5.248946
24,[-6.7739074],"[-3.192861816984, -6.357379700708]",-855.071601,penalty,-5.249445
25,[-6.7384634],"[-3.163583056107, -6.337404023564]",-850.145660,penalty,-5.249942
26,[-6.7030195],"[-3.134304295229, -6.317428346420]",-845.219722,penalty,-5.250437
27,[-6.6675755],"[-3.105025534352, -6.297452669277]",-840.293786,penalty,-5.250929
28,[-6.6321316],"[-3.075746773474, -6.277476992133]",-835.367853,penalty,-5.251418
29,[-6.5966876],"[-3.046468012597, -6.257501314990]",-830.441922,penalty,-5.251905
30,[-6.5612437],"[-3.017189251719, -6.237525637846]",-825.515994,penalty,-5.252390
31,[-6.5257997],"[-2.987910490841, -6.217549960702]",-820.590068,penalty,-5.252871
32,[-6.4903558],"[-2.958631729964, -6.197574283559]",-815.664145,penalty,-5.253351
33,[-6.4549118],"[-2.929352969086, -6.177598606415]",-810.738225,penalty,-5.253827
34,[-6.4194679],"[-2.900074208209, -6.157622929272]",-805.812306,penalty,-5.254302
35,[-6.3840239],"[-2.870795447331, -6.137647252128]",-800.886391,penalty,-5.254773
36,[-6.3485800],"[-2.841516686454, -6.117671574984]",-795.960478,penalty,-5.255243
37,[-6.3131360],"[-2.812237925576, -6.097695897841]",-791.034568,penalty,-5.255709
38,[-6.2776921],"[-2.782959164699, -6.077720220697]",-786.108660,penalty,-5.256173
39,[-6.2422481],"[-2.753680403821, -6.057744543554]",-781.182754,penalty,-5.256635
40,[-6.2068042],"[-2.724401642944, -6.037768866410]",-776.256852,penalty,-5.257094
41,[-6.1713602],"[-2.695122882066, -6.017793189266]",-771.330952,penalty,-5.257550
42,[-6.1359163],"[-2.665844121188, -5.997817512123]",-766.405054,penalty,-5.258004
43,[-6.1004723],"[-2.636565360311, -5.977841834979]",-761.479159,penalty,-5.258455
44,[-6.0650284],"[-2.607286599433, -5.957866157836]",-756.553266,penalty,-5.258904
45,[-6.0295844],"[-2.578007838556, -5.937890480692]",-751.627376,penalty,-5.259350
46,[-5.9941405],"[-2.548729077678, -5.917914803548]",-746.701489,penalty,-5.259794
47,[-5.9586965],"[-2.519450316801, -5.897939126405]",-741.775604,penalty,-5.260235
48,[-5.9232526],"[-2.490171555923, -5.877963449261]",-736.849722,penalty,-5.260673
49,[-5.8878086],"[-2.460892795046, -5.857987772118]",-731.923842,penalty,-5.261109
50,[-5.8523647],"[-2.431614034168, -5.838012094974]",-726.997965,penalty,-5.261543
51,[-5.8169207],"[-2.402335273291, -5.818036417830]",-722.072090,penalty,-5.261973
52,[-5.7814768],"[-2.373056512413, -5.798060740687]",-717.146218,penalty,-5.262402
53,[-5.7460328],"[-2.343777751536, -5.778085063543]",-712.220349,penalty,-5.262827
