,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-11.1728103],"[-5.000000000000, 5.000000000000]",-1093.519844,penalty,0.595258
1,[-11.1373663],"[-4.974937343358, 4.974937343358]",-1088.507312,penalty,0.595258
2,[-11.1019224],"[-4.949874686717, 4.949874686717]",-1083.494781,penalty,0.595258
3,[-11.0664784],"[-4.924812030075, 4.924812030075]",-1078.482250,penalty,0.595258
4,[-11.0310345],"[-4.899749373434, 4.899749373434]",-1073.469718,penalty,0.595258
5,[-10.9955905],"[-4.874686716792, 4.874686716792]",-1068.457187,penalty,0.595258
6,[-10.9601466],"[-4.849624060150, 4.849624060150]",-1063.444656,penalty,0.595258
7,[-10.9247026],"[-4.824561403509, 4.824561403509]",-1058.432124,penalty,0.595258
8,[-10.8892587],"[-4.799498746867, 4.799498746867]",-1053.419593,penalty,0.595258
9,[-10.8538147],"[-4.774436090226, 4.774436090226]",-1048.407062,penalty,0.595258
10,[-10.8183708],"[-4.749373433584, 4.749373433584]",-1043.394530,penalty,0.595258
11,[-10.7829268],"[-4.724310776942, 4.724310776942]",-1038.381999,penalty,0.595258
12,[-10.7474829],"[-4.699248120301, 4.699248120301]",-1033.369468,penalty,0.595258
13,[-10.7120389],"[-4.674185463659, 4.674185463659]",-1028.356937,penalty,0.595258
14,[-10.6765950],"[-4.649122807018, 4.649122807018]",-1023.344405,penalty,0.595258
15,[-10.6411510],"[-4.624060150376, 4.624060150376]",-1018.331874,penalty,0.595258
16,[-10.6057071],"[-4.598997493734, 4.598997493734]",-1013.319343,penalty,0.595258
17,[-10.5702631],"[-4.573934837093, 4.573934837093]",-1008.306811,penalty,0.595258
18,[-10.5348192],"[-4.548872180451, 4.548872180451]",-1003.294280,penalty,0.595258
19,[-10.4993752],"[-4.523809523810, 4.523809523810]",-998.281749,penalty,0.595258
20,[-10.4639313],"[-4.498746867168, 4.498746867168]",-993.269217,penalty,0.595258
21,[-10.4284873],"[-4.473684210526, 4.473684210526]",-988.256686,penalty,0.595258
22,[-10.3930434],"[-4.448621553885, 4.448621553885]",-983.244155,penalty,0.595258
23,[-10.3575994],"[-4.423558897243, 4.423558897243]",-978.231623,penalty,0.595258
24,[-10.3221555],"[-4.398496240602, 4.398496240601]",-973.219092,penalty,0.595258
25,[-10.2867115],"[-4.373433583960, 4.373433583960]",-968.206561,penalty,0.595258
26,[-10.2512676],"[-4.348370927318, 4.348370927318]",-963.194029,penalty,0.595258
27,[-10.2158236],"[-4.323308270677, 4.323308270677]",-958.181498,penalty,0.595258
28,[-10.1803797],"[-4.298245614035, 4.298245614035]",-953.168967,penalty,0.595258
29,[-10.1449358],"[-4.273182957393, 4.273182957393]",-948.156435,penalty,0.595258
30,[-10.1094918],"[-4.248120300752, 4.248120300752]",-943.143904,penalty,0.595258
31,[-10.0740479],"[-4.223057644110, 4.223057644110]",-938.131373,penalty,0.595258
32,[-10.0386039],"[-4.197994987469, 4.197994987469]",-933.118841,penalty,0.595258
33,[-10.0031600],"[-4.172932330827, 4.172932330827]",-928.106310,penalty,0.595258
34,[-9.9677160],"[-4.147869674185, 4.147869674185]",-923.093779,penalty,0.595258
35,[-9.9322721],"[-4.122807017544, 4.122807017544]",-918.081247,penalty,0.595258
36,[-9.8968281],"[-4.097744360902, 4.097744360902]",-913.068716,penalty,0.595258
37,[-9.8613842],"[-4.072681704261, 4.072681704261]",-908.056185,penalty,0.595258
38,[-9.8259402],"[-4.047619047619, 4.047619047619]",-903.043653,penalty,0.595258
39,[-9.7904963],"[-4.022556390977, 4.022556390977]",-898.031122,penalty,0.595258
40,[-9.7550523],"[-3.997493734336, 3.997493734336]",-893.018591,penalty,0.595258
41,[-9.7196084],"[-3.972431077694, 3.972431077694]",-888.006059,penalty,0.595258
42,[-9.6841644],"[-3.947368421053, 3.947368421053]",-882.993528,penalty,0.595258
43,[-9.6487205],"[-3.922305764411, 3.922305764411]",-877.980997,penalty,0.595258
44,[-9.6132765],"[-3.897243107769, 3.897243107769]",-872.968465,penalty,0.595258
45,[-9.5778326],"[-3.872180451128, 3.872180451128]",-867.955934,penalty,0.595258
46,[-9.5423886],"[-3.847117794486, 3.847117794486]",-862.943403,penalty,0.595258
47,[-9.5069447],"[-3.822055137845, 3.822055137845]",-857.930871,penalty,0.595258
48,[-9.4715007],"[-3.796992481203, 3.796992481203]",-852.918340,penalty,0.595258
49,[-9.4360568],"[-3.771929824561, 3.771929824561]",-847.905809,penalty,0.595258
50,[-9.4006128],"[-3.746867167920, 3.746867167920]",-842.893277,penalty,0.595258
51,[-9.3651689],"[-3.721804511278, 3.721804511278]",-837.880746,penalty,0.595258
52,[-9.3297249],"[-3.696741854637, 3.696741854637]",-832.868215,penalty,0.595258
53,[-9.2942810],"[-3.671679197995, 3.671679197995]",-827.855683,penalty,0.595258
54,[-9.2588370],"[-3.646616541353, 3.646616541353]",-822.843152,penalty,0.595258
55,[-9.2233931],"[-3.621553884712, 3.621553884712]",-817.830621,penalty,0.595258
56,[-9.1879491],"[-3.596491228070, 3.596491228070]",-812.818089,penalty,0.595258
57,[-9.1525052],"[-3.571428571429, 3.571428571429]",-807.805558,penalty,0.595258
58,[-9.1170612],"[-3.546365914787, 3.546365914787]",-802.793027,penalty,0.595258
59,[-9.0816173],"[-3.521303258145, 3.521303258145]",-797.780495,penalty,0.595258
60,[-9.0461733],"[-3.496240601504, 3.496240601504]",-792.767964,penalty,0.595258
61,[-9.0107294],"[-3.471177944862, 3.471177944862]",-787.755433,penalty,0.595258
62,[-8.9752854],"[-3.446115288221, 3.446115288221]",-782.742901,penalty,0.595258
63,[-8.9398415],"[-3.421052631579, 3.421052631579]",-777.730370,penalty,0.595258
64,[-8.9043975],"[-3.395989974937, 3.395989974937]",-772.717839,penalty,0.595258
65,[-8.8689536],"[-3.370927318296, 3.370927318296]",-767.705307,penalty,0.595258
66,[-8.8335096],"[-3.345864661654, 3.345864661654]",-762.692776,penalty,0.595258
67,[-8.7980657],"[-3.320802005013, 3.320802005013]",-757.680245,penalty,0.595258
68,[-8.7626217],"[-3.295739348371, 3.295739348371]",-752.667713,penalty,0.595258
69,[-8.7271778],"[-3.270676691729, 3.270676691729]",-747.655182,penalty,0.595258
