,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-3.5458760],"[4.967007889899, -5.032998056586]",-494.051539,penalty,-6.633143
1,[-3.5104321],"[4.942280451879, -5.007604606154]",-489.010487,penalty,-6.662106
2,[-3.4749881],"[4.917553013859, -4.982211155722]",-483.968928,penalty,-6.691576
3,[-3.4395442],"[4.892825575839, -4.956817705290]",-478.926850,penalty,-6.721565
4,[-3.4041002],"[4.868098137819, -4.931424254858]",-473.884241,penalty,-6.752085
5,[-3.3686563],"[4.843370699799, -4.906030804426]",-468.841089,penalty,-6.783149
6,[-3.3332123],"[4.818643261779, -4.880637353994]",-463.797380,penalty,-6.814769
7,[-3.2977684],"[4.793915823759, -4.855243903562]",-458.753101,penalty,-6.846959
8,[-3.2623244],"[4.769188385739, -4.829850453131]",-453.708239,penalty,-6.879732
9,[-3.2268805],"[4.744460947719, -4.804457002699]",-448.662780,penalty,-6.913102
10,[-3.1914365],"[4.719733509699, -4.779063552267]",-443.616709,penalty,-6.947084
11,[-3.1559926],"[4.695006071679, -4.753670101835]",-438.570012,penalty,-6.981693
12,[-3.1205486],"[4.670278633659, -4.728276651403]",-433.522673,penalty,-7.016942
13,[-3.0851047],"[4.645551195639, -4.702883200971]",-428.474678,penalty,-7.052848
14,[-3.0496607],"[4.620823757619, -4.677489750539]",-423.426010,penalty,-7.089427
15,[-3.0142168],"[4.596096319599, -4.652096300107]",-418.376654,penalty,-7.126695
16,[-2.9787728],"[4.571368881579, -4.626702849675]",-413.326591,penalty,-7.164669
17,[-2.9433289],"[4.546641443560, -4.601309399243]",-408.275806,penalty,-7.203365
18,[-2.9078850],"[4.521914005540, -4.575915948811]",-403.224281,penalty,-7.242801
19,[-2.8724410],"[4.497186567520, -4.550522498379]",-398.171998,penalty,-7.282996
20,[-2.8369971],"[4.472459129500, -4.525129047947]",-393.118938,penalty,-7.323967
21,[-2.8015531],"[4.447731691480, -4.499735597515]",-388.065083,penalty,-7.365733
22,[-2.7661092],"[4.423004253460, -4.474342147083]",-383.010414,penalty,-7.408313
23,[-2.7306652],"[4.398276815440, -4.448948696651]",-377.954911,penalty,-7.451727
24,[-2.6952213],"[4.373549377420, -4.423555246219]",-372.898554,penalty,-7.495996
25,[-2.6597773],"[4.348821939400, -4.398161795787]",-367.841322,penalty,-7.541138
26,[-2.6243334],"[4.324094501380, -4.372768345356]",-362.783196,penalty,-7.587176
27,[-2.5888894],"[4.299367063360, -4.347374894924]",-357.724153,penalty,-7.634129
28,[-2.5534455],"[4.274639625340, -4.321981444492]",-352.664173,penalty,-7.682021
29,[-2.5180015],"[4.249912187320, -4.296587994060]",-347.603233,penalty,-7.730872
30,[-2.4825576],"[4.225184749300, -4.271194543628]",-342.541312,penalty,-7.780704
31,[-2.4471136],"[4.200457311280, -4.245801093196]",-337.478386,penalty,-7.831541
32,[-2.4116697],"[4.175729873260, -4.220407642764]",-332.414434,penalty,-7.883405
33,[-2.3762257],"[4.151002435240, -4.195014192332]",-327.349431,penalty,-7.936318
34,[-2.3407818],"[4.126274997220, -4.169620741900]",-322.283356,penalty,-7.990305
35,[-2.3053378],"[4.101547559201, -4.144227291468]",-317.216185,penalty,-8.045387
36,[-2.2698939],"[4.076820121181, -4.118833841036]",-312.147894,penalty,-8.101589
37,[-2.2344499],"[4.052092683161, -4.093440390604]",-307.078461,penalty,-8.158934
38,[-2.1990060],"[4.027365245141, -4.068046940172]",-302.007861,penalty,-8.217444
39,[-2.1635620],"[4.002637807121, -4.042653489740]",-296.936073,penalty,-8.277144
40,[-2.1281181],"[3.977910369101, -4.017260039308]",-291.863073,penalty,-8.338055
41,[-2.0926741],"[3.953182931081, -3.991866588876]",-286.788838,penalty,-8.400201
42,[-2.0572302],"[3.928455493061, -3.966473138444]",-281.713348,penalty,-8.463602
43,[-2.0217862],"[3.903728055041, -3.941079688012]",-276.636580,penalty,-8.528281
44,[-1.9863423],"[3.879000617021, -3.915686237580]",-271.558514,penalty,-8.594259
45,[-1.9508983],"[3.854273179001, -3.890292787149]",-266.479129,penalty,-8.661554
46,[-1.9154544],"[3.829545740981, -3.864899336717]",-261.398409,penalty,-8.730186
47,[-1.8800104],"[3.804818302961, -3.839505886285]",-256.316335,penalty,-8.800171
48,[-1.8445665],"[3.780090864941, -3.814112435853]",-251.232891,penalty,-8.871526
49,[-1.8091225],"[3.755363426921, -3.788718985421]",-246.148063,penalty,-8.944265
50,[-1.7736786],"[3.730635988901, -3.763325534989]",-241.061841,penalty,-9.018399
51,[-1.7382346],"[3.705908550881, -3.737932084557]",-235.974213,penalty,-9.093938
52,[-1.7027907],"[3.681181112861, -3.712538634125]",-230.885173,penalty,-9.170889
53,[-1.6673467],"[3.656453674842, -3.687145183693]",-225.794716,penalty,-9.249256
54,[-1.6319028],"[3.631726236822, -3.661751733261]",-220.702843,penalty,-9.329041
55,[-1.5964588],"[3.606998798802, -3.636358282829]",-215.609556,penalty,-9.410239
56,[-1.5610149],"[3.582271360782, -3.610964832397]",-210.514862,penalty,-9.492845
57,[-1.5255709],"[3.557543922762, -3.585571381965]",-205.418773,penalty,-9.576845
58,[-1.4901270],"[3.532816484742, -3.560177931533]",-200.321306,penalty,-9.662223
59,[-1.4546830],"[3.508089046722, -3.534784481101]",-195.222483,penalty,-9.748957
60,[-1.4192391],"[3.483361608702, -3.509391030669]",-190.122334,penalty,-9.837017
61,[-1.3837951],"[3.458634170682, -3.483997580237]",-185.020893,penalty,-9.926369
62,[-1.3483512],"[3.433906732662, -3.458604129805]",-179.918205,penalty,-10.016969
63,[-1.3129072],"[3.409179294642, -3.433210679373]",-174.814319,penalty,-10.108766
64,[-1.2774633],"[3.384451856622, -3.407817228942]",-169.709295,penalty,-10.201701
65,[-1.2420194],"[3.359724418602, -3.382423778510]",-164.603202,penalty,-10.295704
66,[-1.2065754],"[3.334996980582, -3.357030328078]",-159.496120,penalty,-10.390698
67,[-1.1711315],"[3.310269542562, -3.331636877646]",-154.388138,penalty,-10.486591
68,[-1.1356875],"[3.285542104542, -3.306243427214]",-149.279356,penalty,-10.583284
69,[-1.1002436],"[3.260814666522, -3.280849976782]",-144.169888,penalty,-10.680663
70,[-1.0647996],"[3.236087228503, -3.255456526350]",-139.059859,penalty,-10.778603
71,[-1.0293557],"[3.211359790483, -3.230063075918]",-133.949409,penalty,-10.876965
72,[-0.9939117],"[3.186632352463, -3.204669625486]",-128.838689,penalty,-10.975595
73,[-0.9584678],"[3.161904914443, -3.179276175054]",-123.727867,penalty,-11.074329
74,[-0.9230238],"[3.137177476423, -3.153882724622]",-118.617124,penalty,-11.172983
75,[-0.8875799],"[3.112450038403, -3.128489274190]",-113.506655,penalty,-11.271363
76,[-0.8521359],"[3.087722600383, -3.103095823758]",-108.396672,penalty,-11.369258
77,[-0.8166920],"[3.062995162363, -3.077702373326]",-103.287399,penalty,-11.466441
78,[-0.7812480],"[3.038267724343, -3.052308922894]",-98.179078,penalty,-11.562674
79,[-0.7458041],"[3.013540286323, -3.026915472462]",-93.071961,penalty,-11.657702
80,[-0.7103601],"[2.988812848303, -3.001522022030]",-87.966316,penalty,-11.751258
81,[-0.6749162],"[2.964085410283, -2.976128571598]",-82.862424,penalty,-11.843061
