,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-3.5360555],"[4.958071432605, -5.041934857919]",-4456.520528,penalty,-3.604483
1,[-3.5006116],"[4.933434542071, -5.016453548284]",-4451.508708,penalty,-3.604483
2,[-3.4651676],"[4.908797651537, -4.990972238649]",-4446.496888,penalty,-3.604483
3,[-3.4297237],"[4.884160761004, -4.965490929014]",-4441.485068,penalty,-3.604483
4,[-3.3942797],"[4.859523870470, -4.940009619379]",-4436.473248,penalty,-3.604483
5,[-3.3588358],"[4.834886979937, -4.914528309745]",-4431.461428,penalty,-3.604483
6,[-3.3233918],"[4.810250089403, -4.889047000110]",-4426.449608,penalty,-3.604483
7,[-3.2879479],"[4.785613198869, -4.863565690475]",-4421.437788,penalty,-3.604483
8,[-3.2525039],"[4.760976308336, -4.838084380840]",-4416.425968,penalty,-3.604483
9,[-3.2170600],"[4.736339417802, -4.812603071205]",-4411.414148,penalty,-3.604483
10,[-3.1816160],"[4.711702527269, -4.787121761571]",-4406.402328,penalty,-3.604483
11,[-3.1461721],"[4.687065636735, -4.761640451936]",-4401.390508,penalty,-3.604483
12,[-3.1107281],"[4.662428746201, -4.736159142301]",-4396.378688,penalty,-3.604483
13,[-3.0752842],"[4.637791855668, -4.710677832666]",-4391.366868,penalty,-3.604483
14,[-3.0398402],"[4.613154965134, -4.685196523031]",-4386.355048,penalty,-3.604483
15,[-3.0043963],"[4.588518074600, -4.659715213397]",-4381.343228,penalty,-3.604483
16,[-2.9689523],"[4.563881184067, -4.634233903762]",-4376.331408,penalty,-3.604483
17,[-2.9335084],"[4.539244293533, -4.608752594127]",-4371.319588,penalty,-3.604483
18,[-2.8980644],"[4.514607403000, -4.583271284492]",-4366.307768,penalty,-3.604483
19,[-2.8626205],"[4.489970512466, -4.557789974857]",-4361.295948,penalty,-3.604483
20,[-2.8271765],"[4.465333621932, -4.532308665223]",-4356.284128,penalty,-3.604483
21,[-2.7917326],"[4.440696731399, -4.506827355588]",-4351.272308,penalty,-3.604483
22,[-2.7562886],"[4.416059840865, -4.481346045953]",-4346.260488,penalty,-3.604483
23,[-2.7208447],"[4.391422950332, -4.455864736318]",-4341.248668,penalty,-3.604483
24,[-2.6854008],"[4.366786059798, -4.430383426683]",-4336.236848,penalty,-3.604483
25,[-2.6499568],"[4.342149169264, -4.404902117049]",-4331.225028,penalty,-3.604483
26,[-2.6145129],"[4.317512278731, -4.379420807414]",-4326.213208,penalty,-3.604483
27,[-2.5790689],"[4.292875388197, -4.353939497779]",-4321.201388,penalty,-3.604483
28,[-2.5436250],"[4.268238497664, -4.328458188144]",-4316.189567,penalty,-3.604483
29,[-2.5081810],"[4.243601607130, -4.302976878509]",-4311.177747,penalty,-3.604483
30,[-2.4727371],"[4.218964716596, -4.277495568875]",-4306.165927,penalty,-3.604483
31,[-2.4372931],"[4.194327826063, -4.252014259240]",-4301.154107,penalty,-3.604483
32,[-2.4018492],"[4.169690935529, -4.226532949605]",-4296.142287,penalty,-3.604483
33,[-2.3664052],"[4.145054044995, -4.201051639970]",-4291.130467,penalty,-3.604483
34,[-2.3309613],"[4.120417154462, -4.175570330335]",-4286.118647,penalty,-3.604483
35,[-2.2955173],"[4.095780263928, -4.150089020701]",-4281.106827,penalty,-3.604483
36,[-2.2600734],"[4.071143373395, -4.124607711066]",-4276.095007,penalty,-3.604483
37,[-2.2246294],"[4.046506482861, -4.099126401431]",-4271.083187,penalty,-3.604483
38,[-2.1891855],"[4.021869592327, -4.073645091796]",-4266.071367,penalty,-3.604483
39,[-2.1537415],"[3.997232701794, -4.048163782161]",-4261.059547,penalty,-3.604483
40,[-2.1182976],"[3.972595811260, -4.022682472527]",-4256.047727,penalty,-3.604483
41,[-2.0828536],"[3.947958920727, -3.997201162892]",-4251.035907,penalty,-3.604483
42,[-2.0474097],"[3.923322030193, -3.971719853257]",-4246.024087,penalty,-3.604483
43,[-2.0119657],"[3.898685139659, -3.946238543622]",-4241.012267,penalty,-3.604483
44,[-1.9765218],"[3.874048249126, -3.920757233987]",-4236.000447,penalty,-3.604483
45,[-1.9410778],"[3.849411358592, -3.895275924352]",-4230.988627,penalty,-3.604483
46,[-1.9056339],"[3.824774468059, -3.869794614718]",-4225.976807,penalty,-3.604483
47,[-1.8701899],"[3.800137577525, -3.844313305083]",-4220.964987,penalty,-3.604483
48,[-1.8347460],"[3.775500686991, -3.818831995448]",-4215.953167,penalty,-3.604483
49,[-1.7993020],"[3.750863796458, -3.793350685813]",-4210.941347,penalty,-3.604483
50,[-1.7638581],"[3.726226905924, -3.767869376178]",-4205.929527,penalty,-3.604483
51,[-1.7284141],"[3.701590015390, -3.742388066544]",-4200.917707,penalty,-3.604483
52,[-1.6929702],"[3.676953124857, -3.716906756909]",-4195.905887,penalty,-3.604483
53,[-1.6575262],"[3.652316234323, -3.691425447274]",-4190.894067,penalty,-3.604483
54,[-1.6220823],"[3.627679343790, -3.665944137639]",-4185.882247,penalty,-3.604483
55,[-1.5866383],"[3.603042453256, -3.640462828004]",-4180.870427,penalty,-3.604483
56,[-1.5511944],"[3.578405562722, -3.614981518370]",-4175.858607,penalty,-3.604483
57,[-1.5157504],"[3.553768672189, -3.589500208735]",-4170.846787,penalty,-3.604483
58,[-1.4803065],"[3.529131781655, -3.564018899100]",-4165.834967,penalty,-3.604483
59,[-1.4448625],"[3.504494891122, -3.538537589465]",-4160.823147,penalty,-3.604483
60,[-1.4094186],"[3.479858000588, -3.513056279830]",-4155.811327,penalty,-3.604483
61,[-1.3739746],"[3.455221110054, -3.487574970196]",-4150.799507,penalty,-3.604483
62,[-1.3385307],"[3.430584219521, -3.462093660561]",-4145.787687,penalty,-3.604483
63,[-1.3030867],"[3.405947328987, -3.436612350926]",-4140.775867,penalty,-3.604483
64,[-1.2676428],"[3.381310438454, -3.411131041291]",-4135.764047,penalty,-3.604483
65,[-1.2321988],"[3.356673547920, -3.385649731656]",-4130.752227,penalty,-3.604483
66,[-1.1967549],"[3.332036657386, -3.360168422022]",-4125.740407,penalty,-3.604483
67,[-1.1613109],"[3.307399766853, -3.334687112387]",-4120.728586,penalty,-3.604483
68,[-1.1258670],"[3.282762876319, -3.309205802752]",-4115.716766,penalty,-3.604484
69,[-1.0904230],"[3.258125985785, -3.283724493117]",-4110.704945,penalty,-3.604485
70,[-1.0549791],"[3.233489095252, -3.258243183482]",-4105.693122,penalty,-3.604487
71,[-1.0195352],"[3.208852204718, -3.232761873848]",-4100.681298,penalty,-3.604492
72,[-0.9840912],"[3.184215314185, -3.207280564213]",-4095.669469,penalty,-3.604500
73,[-0.9486473],"[3.159578423651, -3.181799254578]",-4090.657632,penalty,-3.604517
74,[-0.9132033],"[3.134941533117, -3.156317944943]",-4085.645779,penalty,-3.604551
75,[-0.8777594],"[3.110304642584, -3.130836635308]",-4080.633893,penalty,-3.604617
76,[-0.8423154],"[3.085667752050, -3.105355325674]",-4075.621945,penalty,-3.604745
77,[-0.8068715],"[3.061030861517, -3.079874016039]",-4070.609877,penalty,-3.604992
78,[-0.7714275],"[3.036393970983, -3.054392706404]",-4065.597581,penalty,-3.605469
79,[-0.7359836],"[3.011757080449, -3.028911396769]",-4060.584850,penalty,-3.606379
80,[-0.7005396],"[2.987120189916, -3.003430087134]",-4055.571304,penalty,-3.608106
81,[-0.6650957],"[2.962483299382, -2.977948777500]",-4050.556237,penalty,-3.611352
82,[-0.6296517],"[2.937846408849, -2.952467467865]",-4045.538369,penalty,-3.617401
83,[-0.5942078],"[2.913209518315, -2.926986158230]",-4040.515397,penalty,-3.628553
84,[-0.5587638],"[2.888572627781, -2.901504848595]",-4035.483241,penalty,-3.648888
85,[-0.5233199],"[2.863935737248, -2.876023538960]",-4030.434766,penalty,-3.685543
86,[-0.4878759],"[2.839298846714, -2.850542229326]",-4025.357616,penalty,-3.750873
87,[-0.4524320],"[2.814661956181, -2.825060919691]",-4020.230459,penalty,-3.866211
88,[-0.4169880],"[2.790025065647, -2.799579610056]",-4015.016072,penalty,-4.068777
89,[-0.3815441],"[2.765388175113, -2.774098300421]",-4009.647273,penalty,-4.425756
90,[-0.3461001],"[2.740751284580, -2.748616990786]",-4003.993960,penalty,-5.067249
91,[-0.3106562],"[2.716114394046, -2.723135681151]",-3997.770909,penalty,-6.278480
92,[-0.2752122],"[2.691477503512, -2.697654371517]",-3990.209306,penalty,-8.828263
93,[-0.2397683],"[2.666840612979, -2.672173061882]",-3978.345670,penalty,-15.680079
94,[-0.2043243],"[2.642203722445, -2.646691752247]",-3937.306400,penalty,-51.707529
95,[-0.1688804],"[2.617566831912, -2.621210442612]",0.000000,no penalty,-1620.490052
96,[-0.1334364],"[2.592929941378, -2.595729132977]",0.000000,no penalty,-26.285995
97,[-0.0979925],"[2.568293050844, -2.570247823343]",0.000000,no penalty,-16.793379
98,[-0.0625485],"[2.543656160311, -2.544766513708]",0.000000,no penalty,-3.245392
99,[-0.0271046],"[2.519019269777, -2.519285204073]",0.000000,no penalty,-4.162943
100,[0.0083394],"[2.494382379244, -2.493803894438]",0.000000,no penalty,-4.403150
101,[0.0437833],"[2.469745488710, -2.468322584803]",0.000000,no penalty,-4.169500
102,[0.0792273],"[2.445108598176, -2.442841275169]",0.000000,no penalty,-13.026347
103,[0.1146712],"[2.420471707643, -2.417359965534]",0.000000,no penalty,-16.841849
104,[0.1501152],"[2.395834817109, -2.391878655899]",0.000000,no penalty,-43.061661
105,[0.1855591],"[2.371197926576, -2.366397346264]",-1893.473864,penalty,-605.199642
106,[0.2210031],"[2.346561036042, -2.340916036629]",-2477.530941,penalty,-26.154385
107,[0.2564470],"[2.321924145508, -2.315434726995]",-2497.646228,penalty,-11.050918
108,[0.2918910],"[2.297287254975, -2.289953417360]",-2506.603734,penalty,-7.105231
109,[0.3273349],"[2.272650364441, -2.264472107725]",-2513.263588,penalty,-5.457198
110,[0.3627789],"[2.248013473907, -2.238990798090]",-2519.100779,penalty,-4.631827
111,[0.3982228],"[2.223376583374, -2.213509488455]",-2524.560717,penalty,-4.183709
112,[0.4336668],"[2.198739692840, -2.188028178821]",-2529.824523,penalty,-3.931723
113,[0.4691107],"[2.174102802307, -2.162546869186]",-2534.979703,penalty,-3.788363
114,[0.5045547],"[2.149465911773, -2.137065559551]",-2540.073009,penalty,-3.706876
115,[0.5399986],"[2.124829021239, -2.111584249916]",-2545.130802,penalty,-3.660904
116,[0.5754426],"[2.100192130706, -2.086102940281]",-2550.168286,penalty,-3.635240
117,[0.6108865],"[2.075555240172, -2.060621630647]",-2555.194269,penalty,-3.621077
118,[0.6463304],"[2.050918349639, -2.035140321012]",-2560.213816,penalty,-3.613350
119,[0.6817744],"[2.026281459105, -2.009659011377]",-2565.229806,penalty,-3.609180
120,[0.7172183],"[2.001644568571, -1.984177701742]",-2570.243855,penalty,-3.606951
121,[0.7526623],"[1.977007678038, -1.958696392107]",-2575.256855,penalty,-3.605771
122,[0.7881062],"[1.952370787504, -1.933215082473]",-2580.269295,penalty,-3.605150
123,[0.8235502],"[1.927733896971, -1.907733772838]",-2585.281439,penalty,-3.604827
124,[0.8589941],"[1.903097006437, -1.882252463203]",-2590.293427,penalty,-3.604659
125,[0.8944381],"[1.878460115903, -1.856771153568]",-2595.305333,penalty,-3.604573
126,[0.9298820],"[1.853823225370, -1.831289843933]",-2600.317197,penalty,-3.604529
127,[0.9653260],"[1.829186334836, -1.805808534299]",-2605.329040,penalty,-3.604506
128,[1.0007699],"[1.804549444302, -1.780327224664]",-2610.340871,penalty,-3.604494
129,[1.0362139],"[1.779912553769, -1.754845915029]",-2615.352697,penalty,-3.604489
130,[1.0716578],"[1.755275663235, -1.729364605394]",-2620.364520,penalty,-3.604486
131,[1.1071018],"[1.730638772702, -1.703883295759]",-2625.376342,penalty,-3.604484
132,[1.1425457],"[1.706001882168, -1.678401986125]",-2630.388163,penalty,-3.604483
133,[1.1779897],"[1.681364991634, -1.652920676490]",-2635.399983,penalty,-3.604483
134,[1.2134336],"[1.656728101101, -1.627439366855]",-2640.411803,penalty,-3.604483
135,[1.2488776],"[1.632091210567, -1.601958057220]",-2645.423623,penalty,-3.604483
136,[1.2843215],"[1.607454320034, -1.576476747585]",-2650.435443,penalty,-3.604483
137,[1.3197655],"[1.582817429500, -1.550995437950]",-2655.447263,penalty,-3.604483
138,[1.3552094],"[1.558180538966, -1.525514128316]",-2660.459083,penalty,-3.604483
139,[1.3906534],"[1.533543648433, -1.500032818681]",-2665.470903,penalty,-3.604483
140,[1.4260973],"[1.508906757899, -1.474551509046]",-2670.482723,penalty,-3.604483
141,[1.4615413],"[1.484269867366, -1.449070199411]",-2675.494543,penalty,-3.604483
142,[1.4969852],"[1.459632976832, -1.423588889776]",-2680.506363,penalty,-3.604483
143,[1.5324292],"[1.434996086298, -1.398107580142]",-2685.518183,penalty,-3.604483
144,[1.5678731],"[1.410359195765, -1.372626270507]",-2690.530003,penalty,-3.604483
145,[1.6033171],"[1.385722305231, -1.347144960872]",-2695.541823,penalty,-3.604483
146,[1.6387610],"[1.361085414697, -1.321663651237]",-2700.553643,penalty,-3.604483
147,[1.6742050],"[1.336448524164, -1.296182341602]",-2705.565463,penalty,-3.604483
148,[1.7096489],"[1.311811633630, -1.270701031968]",-2710.577284,penalty,-3.604483
149,[1.7450929],"[1.287174743097, -1.245219722333]",-2715.589104,penalty,-3.604483
150,[1.7805368],"[1.262537852563, -1.219738412698]",-2720.600924,penalty,-3.604483
151,[1.8159808],"[1.237900962029, -1.194257103063]",-2725.612744,penalty,-3.604483
152,[1.8514247],"[1.213264071496, -1.168775793428]",-2730.624564,penalty,-3.604483
153,[1.8868687],"[1.188627180962, -1.143294483794]",-2735.636384,penalty,-3.604483
154,[1.9223126],"[1.163990290429, -1.117813174159]",-2740.648204,penalty,-3.604483
155,[1.9577566],"[1.139353399895, -1.092331864524]",-2745.660024,penalty,-3.604483
156,[1.9932005],"[1.114716509361, -1.066850554889]",-2750.671844,penalty,-3.604483
157,[2.0286445],"[1.090079618828, -1.041369245254]",-2755.683664,penalty,-3.604483
158,[2.0640884],"[1.065442728294, -1.015887935620]",-2760.695484,penalty,-3.604483
159,[2.0995324],"[1.040805837761, -0.990406625985]",-2765.707304,penalty,-3.604483
160,[2.1349763],"[1.016168947227, -0.964925316350]",-2770.719124,penalty,-3.604483
161,[2.1704203],"[0.991532056693, -0.939444006715]",-2775.730944,penalty,-3.604483
162,[2.2058642],"[0.966895166160, -0.913962697080]",-2780.742764,penalty,-3.604483
163,[2.2413082],"[0.942258275626, -0.888481387446]",-2785.754584,penalty,-3.604483
164,[2.2767521],"[0.917621385093, -0.863000077811]",-2790.766404,penalty,-3.604483
165,[2.3121960],"[0.892984494559, -0.837518768176]",-2795.778224,penalty,-3.604483
166,[2.3476400],"[0.868347604025, -0.812037458541]",-2800.790044,penalty,-3.604483
167,[2.3830839],"[0.843710713492, -0.786556148906]",-2805.801864,penalty,-3.604483
168,[2.4185279],"[0.819073822958, -0.761074839272]",-2810.813684,penalty,-3.604483
169,[2.4539718],"[0.794436932424, -0.735593529637]",-2815.825504,penalty,-3.604483
170,[2.4894158],"[0.769800041891, -0.710112220002]",-2820.837324,penalty,-3.604483
171,[2.5248597],"[0.745163151357, -0.684630910367]",-2825.849144,penalty,-3.604483
172,[2.5603037],"[0.720526260824, -0.659149600732]",-2830.860964,penalty,-3.604483
173,[2.5957476],"[0.695889370290, -0.633668291098]",-2835.872784,penalty,-3.604483
174,[2.6311916],"[0.671252479756, -0.608186981463]",-2840.884604,penalty,-3.604483
175,[2.6666355],"[0.646615589223, -0.582705671828]",-2845.896424,penalty,-3.604483
