,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-3.2809733],"[5.000000000000, -5.000000000000]",-300.307798,penalty,0.881079
1,[-3.2455293],"[4.974937343358, -4.974937343358]",-295.295654,penalty,0.881467
2,[-3.2100854],"[4.949874686717, -4.949874686717]",-290.283562,penalty,0.881905
3,[-3.1746414],"[4.924812030075, -4.924812030075]",-285.271527,penalty,0.882402
4,[-3.1391975],"[4.899749373434, -4.899749373434]",-280.259558,penalty,0.882964
5,[-3.1037535],"[4.874686716792, -4.874686716792]",-275.247662,penalty,0.883600
6,[-3.0683096],"[4.849624060150, -4.849624060150]",-270.235848,penalty,0.884317
7,[-3.0328656],"[4.824561403509, -4.824561403509]",-265.224127,penalty,0.885128
8,[-2.9974217],"[4.799498746867, -4.799498746867]",-260.212509,penalty,0.886041
9,[-2.9619778],"[4.774436090226, -4.774436090226]",-255.201007,penalty,0.887070
10,[-2.9265338],"[4.749373433584, -4.749373433584]",-250.189634,penalty,0.888228
11,[-2.8910899],"[4.724310776942, -4.724310776942]",-245.178405,penalty,0.889530
12,[-2.8556459],"[4.699248120301, -4.699248120301]",-240.167335,penalty,0.890992
13,[-2.8202020],"[4.674185463659, -4.674185463659]",-235.156443,penalty,0.892631
14,[-2.7847580],"[4.649122807018, -4.649122807018]",-230.145747,penalty,0.894467
15,[-2.7493141],"[4.624060150376, -4.624060150376]",-225.135268,penalty,0.896519
16,[-2.7138701],"[4.598997493734, -4.598997493734]",-220.125028,penalty,0.898810
17,[-2.6784262],"[4.573934837093, -4.573934837093]",-215.115049,penalty,0.901363
18,[-2.6429822],"[4.548872180451, -4.548872180451]",-210.105357,penalty,0.904203
19,[-2.6075383],"[4.523809523810, -4.523809523810]",-205.095978,penalty,0.907354
20,[-2.5720943],"[4.498746867168, -4.498746867168]",-200.086937,penalty,0.910845
21,[-2.5366504],"[4.473684210526, -4.473684210526]",-195.078262,penalty,0.914701
22,[-2.5012064],"[4.448621553885, -4.448621553885]",-190.069980,penalty,0.918950
23,[-2.4657625],"[4.423558897243, -4.423558897243]",-185.062117,penalty,0.923618
24,[-2.4303185],"[4.398496240602, -4.398496240602]",-180.054697,penalty,0.928730
25,[-2.3948746],"[4.373433583960, -4.373433583960]",-175.047744,penalty,0.934308
26,[-2.3594306],"[4.348370927318, -4.348370927318]",-170.041275,penalty,0.940371
27,[-2.3239867],"[4.323308270677, -4.323308270677]",-165.035305,penalty,0.946932
28,[-2.2885427],"[4.298245614035, -4.298245614035]",-160.029840,penalty,0.953999
29,[-2.2530988],"[4.273182957393, -4.273182957393]",-155.024878,penalty,0.961568
30,[-2.2176548],"[4.248120300752, -4.248120300752]",-150.020406,penalty,0.969627
31,[-2.1822109],"[4.223057644110, -4.223057644110]",-145.016396,penalty,0.978148
32,[-2.1467669],"[4.197994987469, -4.197994987469]",-140.012803,penalty,0.987087
33,[-2.1113230],"[4.172932330827, -4.172932330827]",-135.009561,penalty,0.996376
34,[-2.0758790],"[4.147869674185, -4.147869674185]",-130.006580,penalty,1.005926
35,[-2.0404351],"[4.122807017544, -4.122807017544]",-125.003739,penalty,1.015617
36,[-2.0049911],"[4.097744360902, -4.097744360902]",-120.000884,penalty,1.025293
37,[-1.9695472],"[4.072681704261, -4.072681704261]",-114.997819,penalty,1.034760
38,[-1.9341032],"[4.047619047619, -4.047619047619]",-109.994303,penalty,1.043775
39,[-1.8986593],"[4.022556390977, -4.022556390977]",-104.990039,penalty,1.052042
40,[-1.8632153],"[3.997493734336, -3.997493734336]",-99.984667,penalty,1.059201
41,[-1.8277714],"[3.972431077694, -3.972431077694]",-94.977753,penalty,1.064819
42,[-1.7923274],"[3.947368421053, -3.947368421053]",-89.968778,penalty,1.068375
43,[-1.7568835],"[3.922305764411, -3.922305764411]",-84.957120,penalty,1.069248
44,[-1.7214395],"[3.897243107769, -3.897243107769]",-79.942032,penalty,1.066692
45,[-1.6859956],"[3.872180451128, -3.872180451128]",-74.922620,penalty,1.059811
46,[-1.6505516],"[3.847117794486, -3.847117794486]",-69.897802,penalty,1.047524
47,[-1.6151077],"[3.822055137845, -3.822055137845]",-64.866255,penalty,1.028509
48,[-1.5796637],"[3.796992481203, -3.796992481203]",-59.826350,penalty,1.001135
49,[-1.5442198],"[3.771929824561, -3.771929824561]",-54.776034,penalty,0.963351
50,[-1.5087758],"[3.746867167920, -3.746867167920]",-49.712679,penalty,0.912527
51,[-1.4733319],"[3.721804511278, -3.721804511278]",-44.632825,penalty,0.845204
52,[-1.4378879],"[3.696741854637, -3.696741854637]",-39.531776,penalty,0.756686
53,[-1.4024440],"[3.671679197995, -3.671679197995]",-34.402917,penalty,0.640359
54,[-1.3670001],"[3.646616541353, -3.646616541353]",-29.236488,penalty,0.486461
55,[-1.3315561],"[3.621553884712, -3.621553884712]",-24.017243,penalty,0.279747
56,[-1.2961122],"[3.596491228070, -3.596491228070]",-18.719573,penalty,-0.005392
57,[-1.2606682],"[3.571428571429, -3.571428571429]",-13.296188,penalty,-0.416245
58,[-1.2252243],"[3.546365914787, -3.546365914787]",-7.647714,penalty,-1.052188
59,[-1.1897803],"[3.521303258145, -3.521303258145]",-1.523146,penalty,-2.164224
60,[-1.1543364],"[3.496240601504, -3.496240601504]",0.000000,no penalty,-4.580658
61,[-1.1188924],"[3.471177944862, -3.471177944862]",0.000000,no penalty,-11.712506
62,[-1.0834485],"[3.446115288221, -3.446115288221]",0.000000,no penalty,-15.451278
63,[-1.0480045],"[3.421052631579, -3.421052631579]",0.000000,no penalty,-6.250583
64,[-1.0125606],"[3.395989974937, -3.395989974937]",0.000000,no penalty,-3.127488
65,[-0.9771166],"[3.370927318296, -3.370927318296]",0.000000,no penalty,-1.915552
66,[-0.9416727],"[3.345864661654, -3.345864661654]",0.000000,no penalty,-1.369192
67,[-0.9062287],"[3.320802005013, -3.320802005013]",0.000000,no penalty,-1.154706
68,[-0.8707848],"[3.295739348371, -3.295739348371]",0.000000,no penalty,-1.167174
