,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-3.5395556],"[4.970484296492, -5.029521129908]",-495.229367,penalty,-6.939980
1,[-3.5041117],"[4.945721613254, -5.004162048010]",-490.183995,penalty,-6.973176
2,[-3.4686677],"[4.920958930016, -4.978802966112]",-485.138023,penalty,-7.006971
3,[-3.4332238],"[4.896196246778, -4.953443884214]",-480.091438,penalty,-7.041380
4,[-3.3977798],"[4.871433563540, -4.928084802315]",-475.044224,penalty,-7.076417
5,[-3.3623359],"[4.846670880302, -4.902725720417]",-469.996367,penalty,-7.112098
6,[-3.3268919],"[4.821908197064, -4.877366638519]",-464.947849,penalty,-7.148439
7,[-3.2914480],"[4.797145513826, -4.852007556621]",-459.898655,penalty,-7.185457
8,[-3.2560040],"[4.772382830588, -4.826648474723]",-454.848769,penalty,-7.223167
9,[-3.2205601],"[4.747620147349, -4.801289392824]",-449.798172,penalty,-7.261587
10,[-3.1851161],"[4.722857464111, -4.775930310926]",-444.746847,penalty,-7.300735
11,[-3.1496722],"[4.698094780873, -4.750571229028]",-439.694777,penalty,-7.340629
12,[-3.1142282],"[4.673332097635, -4.725212147130]",-434.641942,penalty,-7.381287
13,[-3.0787843],"[4.648569414397, -4.699853065232]",-429.588323,penalty,-7.422729
14,[-3.0433403],"[4.623806731159, -4.674493983334]",-424.533901,penalty,-7.464975
15,[-3.0078964],"[4.599044047921, -4.649134901435]",-419.478655,penalty,-7.508044
16,[-2.9724524],"[4.574281364683, -4.623775819537]",-414.422565,penalty,-7.551958
17,[-2.9370085],"[4.549518681445, -4.598416737639]",-409.365609,penalty,-7.596738
18,[-2.9015645],"[4.524755998206, -4.573057655741]",-404.307765,penalty,-7.642405
19,[-2.8661206],"[4.499993314968, -4.547698573843]",-399.249011,penalty,-7.688983
20,[-2.8306766],"[4.475230631730, -4.522339491944]",-394.189324,penalty,-7.736494
21,[-2.7952327],"[4.450467948492, -4.496980410046]",-389.128680,penalty,-7.784961
22,[-2.7597887],"[4.425705265254, -4.471621328148]",-384.067055,penalty,-7.834409
23,[-2.7243448],"[4.400942582016, -4.446262246250]",-379.004425,penalty,-7.884862
24,[-2.6889008],"[4.376179898778, -4.420903164352]",-373.940765,penalty,-7.936346
25,[-2.6534569],"[4.351417215540, -4.395544082454]",-368.876047,penalty,-7.988887
26,[-2.6180129],"[4.326654532302, -4.370185000555]",-363.810247,penalty,-8.042511
27,[-2.5825690],"[4.301891849063, -4.344825918657]",-358.743338,penalty,-8.097244
28,[-2.5471250],"[4.277129165825, -4.319466836759]",-353.675291,penalty,-8.153114
29,[-2.5116811],"[4.252366482587, -4.294107754861]",-348.606079,penalty,-8.210150
30,[-2.4762371],"[4.227603799349, -4.268748672963]",-343.535673,penalty,-8.268379
31,[-2.4407932],"[4.202841116111, -4.243389591064]",-338.464046,penalty,-8.327830
32,[-2.4053492],"[4.178078432873, -4.218030509166]",-333.391167,penalty,-8.388532
33,[-2.3699053],"[4.153315749635, -4.192671427268]",-328.317007,penalty,-8.450516
34,[-2.3344613],"[4.128553066397, -4.167312345370]",-323.241535,penalty,-8.513811
35,[-2.2990174],"[4.103790383159, -4.141953263472]",-318.164723,penalty,-8.578446
36,[-2.2635734],"[4.079027699920, -4.116594181574]",-313.086540,penalty,-8.644453
37,[-2.2281295],"[4.054265016682, -4.091235099675]",-308.006954,penalty,-8.711863
38,[-2.1926855],"[4.029502333444, -4.065876017777]",-302.925936,penalty,-8.780704
39,[-2.1572416],"[4.004739650206, -4.040516935879]",-297.843454,penalty,-8.851009
40,[-2.1217976],"[3.979976966968, -4.015157853981]",-292.759480,penalty,-8.922807
41,[-2.0863537],"[3.955214283730, -3.989798772083]",-287.673982,penalty,-8.996128
42,[-2.0509097],"[3.930451600492, -3.964439690184]",-282.586932,penalty,-9.071002
43,[-2.0154658],"[3.905688917254, -3.939080608286]",-277.498300,penalty,-9.147457
44,[-1.9800218],"[3.880926234016, -3.913721526388]",-272.408059,penalty,-9.225522
45,[-1.9445779],"[3.856163550777, -3.888362444490]",-267.316180,penalty,-9.305224
46,[-1.9091339],"[3.831400867539, -3.863003362592]",-262.222639,penalty,-9.386588
47,[-1.8736900],"[3.806638184301, -3.837644280693]",-257.127411,penalty,-9.469640
48,[-1.8382461],"[3.781875501063, -3.812285198795]",-252.030474,penalty,-9.554401
49,[-1.8028021],"[3.757112817825, -3.786926116897]",-246.931806,penalty,-9.640893
50,[-1.7673582],"[3.732350134587, -3.761567034999]",-241.831389,penalty,-9.729133
51,[-1.7319142],"[3.707587451349, -3.736207953101]",-236.729208,penalty,-9.819137
52,[-1.6964703],"[3.682824768111, -3.710848871203]",-231.625251,penalty,-9.910918
53,[-1.6610263],"[3.658062084873, -3.685489789304]",-226.519508,penalty,-10.004484
54,[-1.6255824],"[3.633299401634, -3.660130707406]",-221.411976,penalty,-10.099840
55,[-1.5901384],"[3.608536718396, -3.634771625508]",-216.302653,penalty,-10.196986
56,[-1.5546945],"[3.583774035158, -3.609412543610]",-211.191546,penalty,-10.295917
57,[-1.5192505],"[3.559011351920, -3.584053461712]",-206.078663,penalty,-10.396623
58,[-1.4838066],"[3.534248668682, -3.558694379813]",-200.964024,penalty,-10.499086
59,[-1.4483626],"[3.509485985444, -3.533335297915]",-195.847651,penalty,-10.603282
60,[-1.4129187],"[3.484723302206, -3.507976216017]",-190.729577,penalty,-10.709180
61,[-1.3774747],"[3.459960618968, -3.482617134119]",-185.609842,penalty,-10.816738
62,[-1.3420308],"[3.435197935730, -3.457258052221]",-180.488496,penalty,-10.925908
63,[-1.3065868],"[3.410435252491, -3.431898970323]",-175.365599,penalty,-11.036628
64,[-1.2711429],"[3.385672569253, -3.406539888424]",-170.241222,penalty,-11.148829
65,[-1.2356989],"[3.360909886015, -3.381180806526]",-165.115448,penalty,-11.262426
66,[-1.2002550],"[3.336147202777, -3.355821724628]",-159.988373,penalty,-11.377325
67,[-1.1648110],"[3.311384519539, -3.330462642730]",-154.860107,penalty,-11.493414
68,[-1.1293671],"[3.286621836301, -3.305103560832]",-149.730775,penalty,-11.610570
69,[-1.0939231],"[3.261859153063, -3.279744478933]",-144.600516,penalty,-11.728652
70,[-1.0584792],"[3.237096469825, -3.254385397035]",-139.469487,penalty,-11.847504
71,[-1.0230352],"[3.212333786587, -3.229026315137]",-134.337863,penalty,-11.966952
