,Point candidates in reduced space,Point candidates in original space,Total penalty,Penalized,EI value
0,[-3.5450876],"[4.966902723850, -5.033103110422]",-496.715526,penalty,-7.194658
1,[-3.5096437],"[4.942176303850, -5.007708668710]",-491.666368,penalty,-7.231730
2,[-3.4741997],"[4.917449883851, -4.982314226997]",-486.616514,penalty,-7.269497
3,[-3.4387558],"[4.892723463852, -4.956919785285]",-481.565948,penalty,-7.307977
4,[-3.4033119],"[4.867997043853, -4.931525343572]",-476.514652,penalty,-7.347187
5,[-3.3678679],"[4.843270623854, -4.906130901859]",-471.462606,penalty,-7.387147
6,[-3.3324240],"[4.818544203854, -4.880736460147]",-466.409792,penalty,-7.427875
7,[-3.2969800],"[4.793817783855, -4.855342018434]",-461.356189,penalty,-7.469392
8,[-3.2615361],"[4.769091363856, -4.829947576722]",-456.301778,penalty,-7.511717
9,[-3.2260921],"[4.744364943857, -4.804553135009]",-451.246537,penalty,-7.554871
10,[-3.1906482],"[4.719638523858, -4.779158693297]",-446.190445,penalty,-7.598877
11,[-3.1552042],"[4.694912103858, -4.753764251584]",-441.133480,penalty,-7.643756
12,[-3.1197603],"[4.670185683859, -4.728369809871]",-436.075618,penalty,-7.689532
13,[-3.0843163],"[4.645459263860, -4.702975368159]",-431.016837,penalty,-7.736227
14,[-3.0488724],"[4.620732843861, -4.677580926446]",-425.957111,penalty,-7.783866
15,[-3.0134284],"[4.596006423862, -4.652186484734]",-420.896417,penalty,-7.832474
16,[-2.9779845],"[4.571280003862, -4.626792043021]",-415.834728,penalty,-7.882077
17,[-2.9425405],"[4.546553583863, -4.601397601309]",-410.772019,penalty,-7.932700
18,[-2.9070966],"[4.521827163864, -4.576003159596]",-405.708261,penalty,-7.984372
19,[-2.8716526],"[4.497100743865, -4.550608717883]",-400.643427,penalty,-8.037120
20,[-2.8362087],"[4.472374323866, -4.525214276171]",-395.577488,penalty,-8.090972
21,[-2.8007647],"[4.447647903866, -4.499819834458]",-390.510416,penalty,-8.145958
22,[-2.7653208],"[4.422921483867, -4.474425392746]",-385.442180,penalty,-8.202108
23,[-2.7298768],"[4.398195063868, -4.449030951033]",-380.372748,penalty,-8.259454
24,[-2.6944329],"[4.373468643869, -4.423636509320]",-375.302089,penalty,-8.318027
25,[-2.6589889],"[4.348742223870, -4.398242067608]",-370.230171,penalty,-8.377859
26,[-2.6235450],"[4.324015803871, -4.372847625895]",-365.156960,penalty,-8.438984
27,[-2.5881010],"[4.299289383871, -4.347453184183]",-360.082422,penalty,-8.501436
28,[-2.5526571],"[4.274562963872, -4.322058742470]",-355.006521,penalty,-8.565250
29,[-2.5172131],"[4.249836543873, -4.296664300758]",-349.929223,penalty,-8.630461
30,[-2.4817692],"[4.225110123874, -4.271269859045]",-344.850491,penalty,-8.697107
31,[-2.4463252],"[4.200383703875, -4.245875417332]",-339.770288,penalty,-8.765225
32,[-2.4108813],"[4.175657283875, -4.220480975620]",-334.688575,penalty,-8.834851
33,[-2.3754373],"[4.150930863876, -4.195086533907]",-329.605315,penalty,-8.906025
34,[-2.3399934],"[4.126204443877, -4.169692092195]",-324.520468,penalty,-8.978786
35,[-2.3045494],"[4.101478023878, -4.144297650482]",-319.433994,penalty,-9.053174
36,[-2.2691055],"[4.076751603879, -4.118903208770]",-314.345853,penalty,-9.129228
37,[-2.2336615],"[4.052025183879, -4.093508767057]",-309.256006,penalty,-9.206990
38,[-2.1982176],"[4.027298763880, -4.068114325344]",-304.164410,penalty,-9.286500
39,[-2.1627736],"[4.002572343881, -4.042719883632]",-299.071024,penalty,-9.367799
40,[-2.1273297],"[3.977845923882, -4.017325441919]",-293.975809,penalty,-9.450928
41,[-2.0918857],"[3.953119503883, -3.991931000207]",-288.878721,penalty,-9.535930
42,[-2.0564418],"[3.928393083883, -3.966536558494]",-283.779721,penalty,-9.622844
43,[-2.0209978],"[3.903666663884, -3.941142116782]",-278.678768,penalty,-9.711711
44,[-1.9855539],"[3.878940243885, -3.915747675069]",-273.575821,penalty,-9.802571
45,[-1.9501099],"[3.854213823886, -3.890353233356]",-268.470842,penalty,-9.895464
46,[-1.9146660],"[3.829487403887, -3.864958791644]",-263.363793,penalty,-9.990427
47,[-1.8792220],"[3.804760983887, -3.839564349931]",-258.254636,penalty,-10.087498
48,[-1.8437781],"[3.780034563888, -3.814169908219]",-253.143336,penalty,-10.186712
49,[-1.8083341],"[3.755308143889, -3.788775466506]",-248.029861,penalty,-10.288101
50,[-1.7728902],"[3.730581723890, -3.763381024794]",-242.914179,penalty,-10.391696
51,[-1.7374463],"[3.705855303891, -3.737986583081]",-237.796263,penalty,-10.497526
52,[-1.7020023],"[3.681128883891, -3.712592141368]",-232.676088,penalty,-10.605615
53,[-1.6665584],"[3.656402463892, -3.687197699656]",-227.553633,penalty,-10.715983
54,[-1.6311144],"[3.631676043893, -3.661803257943]",-222.428883,penalty,-10.828648
55,[-1.5956705],"[3.606949623894, -3.636408816231]",-217.301825,penalty,-10.943620
56,[-1.5602265],"[3.582223203895, -3.611014374518]",-212.172454,penalty,-11.060904
57,[-1.5247826],"[3.557496783895, -3.585619932806]",-207.040771,penalty,-11.180501
58,[-1.4893386],"[3.532770363896, -3.560225491093]",-201.906785,penalty,-11.302401
59,[-1.4538947],"[3.508043943897, -3.534831049380]",-196.770511,penalty,-11.426589
60,[-1.4184507],"[3.483317523898, -3.509436607668]",-191.631975,penalty,-11.553039
61,[-1.3830068],"[3.458591103899, -3.484042165955]",-186.491212,penalty,-11.681715
62,[-1.3475628],"[3.433864683899, -3.458647724243]",-181.348269,penalty,-11.812572
63,[-1.3121189],"[3.409138263900, -3.433253282530]",-176.203205,penalty,-11.945550
64,[-1.2766749],"[3.384411843901, -3.407858840818]",-171.056091,penalty,-12.080577
65,[-1.2412310],"[3.359685423902, -3.382464399105]",-165.907015,penalty,-12.217568
66,[-1.2057870],"[3.334959003903, -3.357069957392]",-160.756077,penalty,-12.356419
67,[-1.1703431],"[3.310232583904, -3.331675515680]",-155.603399,penalty,-12.497011
68,[-1.1348991],"[3.285506163904, -3.306281073967]",-150.449117,penalty,-12.639207
69,[-1.0994552],"[3.260779743905, -3.280886632255]",-145.293388,penalty,-12.782850
70,[-1.0640112],"[3.236053323906, -3.255492190542]",-140.136392,penalty,-12.927760
71,[-1.0285673],"[3.211326903907, -3.230097748830]",-134.978327,penalty,-13.073739
72,[-0.9931233],"[3.186600483908, -3.204703307117]",-129.819416,penalty,-13.220563
73,[-0.9576794],"[3.161874063908, -3.179308865404]",-124.659909,penalty,-13.367985
74,[-0.9222354],"[3.137147643909, -3.153914423692]",-119.500075,penalty,-13.515732
75,[-0.8867915],"[3.112421223910, -3.128519981979]",-114.340215,penalty,-13.663506
76,[-0.8513475],"[3.087694803911, -3.103125540267]",-109.180651,penalty,-13.810984
77,[-0.8159036],"[3.062968383912, -3.077731098554]",-104.021734,penalty,-13.957814
78,[-0.7804596],"[3.038241963912, -3.052336656842]",-98.863842,penalty,-14.103620
79,[-0.7450157],"[3.013515543913, -3.026942215129]",-93.707377,penalty,-14.247999
80,[-0.7095717],"[2.988789123914, -3.001547773416]",-88.552766,penalty,-14.390524
81,[-0.6741278],"[2.964062703915, -2.976153331704]",-83.400462,penalty,-14.530742
82,[-0.6386838],"[2.939336283916, -2.950758889991]",-78.250936,penalty,-14.668182
83,[-0.6032399],"[2.914609863916, -2.925364448279]",-73.104682,penalty,-14.802350
84,[-0.5677959],"[2.889883443917, -2.899970006566]",-67.962208,penalty,-14.932737
85,[-0.5323520],"[2.865157023918, -2.874575564854]",-62.824039,penalty,-15.058820
86,[-0.4969080],"[2.840430603919, -2.849181123141]",-57.690706,penalty,-15.180067
87,[-0.4614641],"[2.815704183920, -2.823786681428]",-52.562745,penalty,-15.295942
88,[-0.4260201],"[2.790977763920, -2.798392239716]",-47.440695,penalty,-15.405906
89,[-0.3905762],"[2.766251343921, -2.772997798003]",-42.325087,penalty,-15.509428
90,[-0.3551322],"[2.741524923922, -2.747603356291]",-37.216441,penalty,-15.605987
91,[-0.3196883],"[2.716798503923, -2.722208914578]",-32.115262,penalty,-15.695080
